chr1:6245079-6263679	18600	18600	29971	1.61134	1.61134
chr1:11166587-11326608	160021	160021	168286	1.05165	1.05165
chr1:16450831-16486604	35773	35773	62389	1.74402	1.74402
chr1:27018523-27108601	90078	90078	87472	0.97107	0.97107
chr1:36686012-36770957	84945	84945	106594	1.25486	1.25486
chr1:37936118-37949978	13860	13860	14484	1.04502	1.04502
chr1:39545838-39952810	406972	406972	412500	1.01358	1.01358
chr1:51430366-51440309	9943	9943	5130	0.515941	0.515941
chr1:65298905-65537429	238524	238524	204679	0.858107	0.858107
chr1:78409735-78448889	39154	39154	23856	0.609286	0.609286
chr1:93293542-93307482	13940	13940	9656	0.692683	0.692683
chr1:115247084-115263515	16431	16431	8484	0.516341	0.516341
chr1:120454175-120616317	162142	162142	152224	0.938831	0.938831
chr1:198604097-198726605	122508	122508	59301	0.484058	0.484058
chr1:201969178-201986315	17137	17137	31153	1.81788	1.81788
chr1:209958967-209983520	24553	24553	13348	0.54364	0.54364
chr1:226246407-226259703	13296	13296	10086	0.758574	0.758574
chr10:8092412-8117164	24752	24752	33119	1.33803	1.33803
chr10:89619194-89731687	112493	112493	66706	0.592979	0.592979
chr10:123237843-123361972	124129	124129	133581	1.07615	1.07615
chr10:131261504-131569247	307743	307743	516880	1.67958	1.67958
chr11:532241-539567	7326	7326	6921	0.944717	0.944717
chr11:32409320-32480316	70996	70996	52492	0.739366	0.739366
chr11:57475994-57586653	110659	110659	119465	1.07958	1.07958
chr11:64532075-64550316	18241	18241	22038	1.20816	1.20816
chr11:69451872-69469242	17370	17370	18647	1.07352	1.07352
chr11:71931881-71950188	18307	18307	24801	1.35473	1.35473
chr11:100900354-101030002	129648	129648	41046	0.316596	0.316596
chr11:108089558-108239826	150268	150268	103479	0.68863	0.68863
chr11:118303204-118397539	94335	94335	100536	1.06573	1.06573
chr12:6679247-6720642	41395	41395	59475	1.43677	1.43677
chr12:12866203-12875316	9113	9113	2694	0.295622	0.295622
chr12:14514565-14655869	141304	141304	93078	0.658707	0.658707
chr12:25357722-25407865	50143	50143	38340	0.764613	0.764613
chr12:31943175-31949175	6000	6000	16226	2.70433	2.70433
chr12:46119491-46301823	182332	182332	120132	0.658864	0.658864
chr12:49412757-49453107	40350	40350	72136	1.78776	1.78776
chr12:52341450-52390863	49413	49413	50120	1.01431	1.01431
chr12:56469808-56497291	27483	27483	33324	1.21253	1.21253
chr12:58141509-58150230	8721	8721	5964	0.683867	0.683867
chr12:112852701-112947722	95021	95021	98357	1.03511	1.03511
chr12:115108058-115125969	17911	17911	11644	0.650103	0.650103
chr12:133200347-133268110	67763	67763	159040	2.347	2.347
chr13:32885616-32973809	88193	88193	72700	0.824328	0.824328
chr13:48870648-49056026	185378	185378	122972	0.663358	0.663358
chr13:73625113-73651680	26567	26567	17506	0.658938	0.658938
chr14:21853352-21909457	56105	56105	72136	1.28573	1.28573
chr14:23440382-23455851	15469	15469	11861	0.766759	0.766759
chr14:38058756-38068325	9569	9569	5848	0.61114	0.61114
chr14:92524895-92576965	52070	52070	75828	1.45627	1.45627
chr14:103239815-103377837	138022	138022	220923	1.60064	1.60064
chr14:105235686-105266080	30394	30394	42011	1.38221	1.38221
chr15:41948609-42062141	113532	113532	101605	0.894946	0.894946
chr15:44999714-45011075	11361	11361	4011	0.35305	0.35305
chr15:57206287-57583459	377172	377172	193903	0.514097	0.514097
chr15:59275786-59389618	113832	113832	102363	0.899246	0.899246
chr15:66675210-66783882	108672	108672	116156	1.06887	1.06887
chr15:75661719-75752124	90405	90405	105080	1.16233	1.16233
chr15:90627210-90676805	49595	49595	60872	1.22738	1.22738
chr16:337439-406676	69237	69237	163015	2.35445	2.35445
chr16:3775055-3934121	159066	159066	207441	1.30412	1.30412
chr16:50352928-50406845	53917	53917	32142	0.596139	0.596139
chr16:67059049-67134958	75909	75909	80656	1.06254	1.06254
chr16:67592309-67673088	80779	80779	126948	1.57155	1.57155
chr16:68767192-68869445	102253	102253	94597	0.925127	0.925127
chr17:7215977-7222658	6681	6681	14058	2.10418	2.10418
chr17:7571719-7594868	23149	23149	37326	1.61242	1.61242
chr17:7784122-7816075	31953	31953	64468	2.01759	2.01759
chr17:11920134-12047148	127014	127014	82076	0.646196	0.646196
chr17:15933407-16122874	189467	189467	197996	1.04502	1.04502
chr17:29417944-29704695	286751	286751	223122	0.778104	0.778104
chr17:37613763-37690818	77055	77055	106888	1.38717	1.38717
chr17:37840336-37884916	44580	44580	60578	1.35886	1.35886
chr17:38461422-38513895	52473	52473	49019	0.934176	0.934176
chr17:38811871-38825416	13545	13545	9656	0.712883	0.712883
chr17:41196311-41281500	85189	85189	116891	1.37214	1.37214
chr17:44107281-44306740	199459	199459	160962	0.806993	0.806993
chr17:47676245-47759525	83280	83280	81761	0.98176	0.98176
chr17:56429860-56498943	69083	69083	54489	0.788747	0.788747
chr17:63524682-63561766	37084	37084	58760	1.58451	1.58451
chr17:70067182-70122560	55378	55378	34932	0.630792	0.630792
chr17:80787309-80801931	14622	14622	39320	2.6891	2.6891
chr17_ctg5_hap1:559497-760700	201203	201203	24793	0.123224	0.123224
chr18:42256137-42648475	392338	392338	236856	0.603704	0.603704
chr18:45359465-45461517	102052	102052	63332	0.620586	0.620586
chr18:48552582-48611411	58829	58829	27013	0.459178	0.459178
chr18:60790578-60990613	200035	200035	168128	0.840493	0.840493
chr19:1201797-1228434	26637	26637	41880	1.57225	1.57225
chr19:1403567-1435686	32119	32119	68858	2.14384	2.14384
chr19:3090407-3124000	33593	33593	74585	2.22025	2.22025
chr19:10596795-10618054	21259	21259	44058	2.07244	2.07244
chr19:11067597-11172958	105361	105361	235559	2.23573	2.23573
chr19:13317255-13621274	304019	304019	326316	1.07334	1.07334
chr19:17935592-17962841	27249	27249	45827	1.68179	1.68179
chr19:18259987-18281344	21357	21357	29416	1.37735	1.37735
chr19:36204920-36229781	24861	24861	67054	2.69716	2.69716
chr19:42768688-42799948	31260	31260	44234	1.41504	1.41504
chr19:45854648-45877845	23197	23197	41277	1.77941	1.77941
chr19:47417932-47508333	90401	90401	126380	1.39799	1.39799
chr19:48894131-48948188	54057	54057	114213	2.11283	2.11283
chr19:52689054-52729679	40625	40625	54056	1.33061	1.33061
chr2:25455829-25569459	113630	113630	205367	1.80733	1.80733
chr2:25956621-26105385	148764	148764	132060	0.887715	0.887715
chr2:29415639-30148477	732838	732838	459228	0.626643	0.626643
chr2:39208689-39351604	142915	142915	96560	0.675646	0.675646
chr2:43449540-43457745	8205	8205	1704	0.207678	0.207678
chr2:47626205-47710367	84162	84162	112850	1.34087	1.34087
chr2:70189394-70318147	128753	128753	139185	1.08102	1.08102
chr2:148598085-148688396	90311	90311	29252	0.323903	0.323903
chr2:178095030-178133859	38829	38829	27264	0.702156	0.702156
chr2:190644810-190742356	97546	97546	57084	0.585201	0.585201
chr2:198256697-198303817	47120	47120	29820	0.632852	0.632852
chr2:202094165-202152435	58270	58270	60492	1.03813	1.03813
chr2:209100950-209123867	22917	22917	17167	0.749095	0.749095
chr2:225334866-225454114	119248	119248	88324	0.740675	0.740675
chr2:232569234-232578250	9016	9016	7554	0.837844	0.837844
chr20:22561641-22570101	8460	8460	8096	0.956974	0.956974
chr20:30942146-31027122	84976	84976	86052	1.01266	1.01266
chr21:33043312-33108431	65119	65119	61047	0.937468	0.937468
chr21:36160097-36425595	265498	265498	192819	0.726254	0.726254
chr21:44513065-44531688	18623	18623	25075	1.34645	1.34645
chr22:22113946-22225970	112024	112024	154130	1.37587	1.37587
chr22:29083730-29141822	58092	58092	79353	1.36599	1.36599
chr22:29995544-30094590	99046	99046	140539	1.41893	1.41893
chr22:41484613-41576081	91468	91468	112386	1.22869	1.22869
chr22:41581218-41597505	16287	16287	17324	1.06367	1.06367
chr22:50713407-50750001	36594	36594	52936	1.44658	1.44658
chr3:10179318-10195354	16036	16036	24140	1.50536	1.50536
chr3:12625099-12709700	84601	84601	89627	1.05941	1.05941
chr3:30643993-30735633	91640	91640	49416	0.539241	0.539241
chr3:37030840-37092337	61497	61497	49132	0.798933	0.798933
chr3:41236914-41281944	45030	45030	28542	0.633844	0.633844
chr3:47057897-47209467	151570	151570	160456	1.05863	1.05863
chr3:49396568-49453530	56962	56962	89176	1.56553	1.56553
chr3:52435019-52448121	13102	13102	10995	0.839185	0.839185
chr3:52579367-52723929	144562	144562	131057	0.90658	0.90658
chr3:89152673-89531284	378611	378611	174660	0.461318	0.461318
chr3:121150272-121268853	118581	118581	95992	0.809506	0.809506
chr3:138371539-138482201	110662	110662	76112	0.687788	0.687788
chr3:142168076-142301668	133592	133592	96276	0.720672	0.720672
chr3:176737142-176919114	181972	181972	136951	0.752594	0.752594
chr3:178862310-178957881	95571	95571	51860	0.542633	0.542633
chr4:1791038-1810600	19562	19562	20595	1.05281	1.05281
chr4:55520094-55606881	86787	86787	46577	0.536682	0.536682
chr4:153241695-153461244	219549	219549	96529	0.43967	0.43967
chr4:185308875-185399726	90851	90851	127279	1.40096	1.40096
chr4:187508936-187648987	140051	140051	174376	1.24509	1.24509
chr5:35852950-35879706	26756	26756	7384	0.275975	0.275975
chr5:36871462-37065921	194459	194459	107920	0.554976	0.554976
chr5:56106899-56191978	85079	85079	30388	0.357174	0.357174
chr5:67507583-67597649	90066	90066	44588	0.495059	0.495059
chr5:79946466-80172634	226168	226168	144556	0.639153	0.639153
chr5:86560069-86687743	127674	127674	73272	0.573899	0.573899
chr5:112039201-112181936	142735	142735	91388	0.640263	0.640263
chr5:176556079-176727214	171135	171135	209876	1.22638	1.22638
chr6:26054699-26060699	6000	6000	3692	0.615333	0.615333
chr6:29906246-29913661	7415	7415	0	0	0
chr6:31321642-31329022	7380	7380	1136	0.15393	0.15393
chr6:33738989-33760906	21917	21917	31977	1.459	1.459
chr6:36640236-36655116	14880	14880	21868	1.46962	1.46962
chr6:74225472-74234755	9283	9283	5660	0.609717	0.609717
chr6:152007630-152450738	443108	443108	248874	0.561655	0.561655
chr6_apd_hap1:1146132-1153548	7416	7416	0	0	0
chr6_cox_hap2:1417997-1425413	7416	7416	0	0	0
chr6_cox_hap2:2834331-2841710	7379	7379	852	0.115463	0.115463
chr6_dbb_hap3:1199607-1207037	7430	7430	4544	0.611575	0.611575
chr6_mann_hap4:1198631-1206062	7431	7431	0	0	0
chr6_mann_hap4:2668097-2675477	7380	7380	749	0.101491	0.101491
chr6_mcf_hap5:1146097-1295564	149467	149467	9372	0.0627028	0.0627028
chr6_mcf_hap5:2701422-2708815	7393	7393	0	0	0
chr6_qbl_hap6:1199024-1206454	7430	7430	0	0	0
chr6_qbl_hap6:2615158-2622538	7380	7380	284	0.0384824	0.0384824
chr6_ssto_hap7:1235581-1243012	7431	7431	0	0	0
chr6_ssto_hap7:2655401-2662781	7380	7380	284	0.0384824	0.0384824
chr7:1268017-1276962	8945	8945	1420	0.158748	0.158748
chr7:6010555-6052737	42182	42182	74525	1.76675	1.76675
chr7:6410125-6443598	33473	33473	45555	1.36095	1.36095
chr7:55082713-55275773	193060	193060	207320	1.07386	1.07386
chr7:74067990-74175022	107032	107032	163156	1.52437	1.52437
chr7:81328323-81403514	75191	75191	26412	0.351265	0.351265
chr7:106501722-106549423	47701	47701	25560	0.535838	0.535838
chr7:140419126-140628728	209602	209602	144929	0.691449	0.691449
chr7:148391932-148498202	106270	106270	113600	1.06898	1.06898
chr7:151163097-151221010	57913	57913	64157	1.10782	1.10782
chr7:151832009-152137090	305081	305081	347037	1.13752	1.13752
chr8:22545173-22554815	9642	9642	5565	0.577162	0.577162
chr8:38268655-38330352	61697	61697	78952	1.27967	1.27967
chr8:55366494-55373456	6962	6962	2277	0.327061	0.327061
chr8:128743679-128755197	11518	11518	4861	0.422035	0.422035
chr9:4981085-5128183	147098	147098	126908	0.862745	0.862745
chr9:15464064-15515017	50953	50953	36016	0.706847	0.706847
chr9:21963137-21999042	35905	35905	18460	0.514135	0.514135
chr9:36833271-37038476	205205	205205	206184	1.00477	1.00477
chr9:70852860-70914951	62091	62091	44304	0.713533	0.713533
chr9:80331189-80650365	319176	319176	212716	0.666454	0.666454
chr9:98205261-98283339	78078	78078	103981	1.33176	1.33176
chr9:120462452-120479769	17317	17317	4828	0.278801	0.278801
chr9:133585267-133763062	177795	177795	247384	1.3914	1.3914
chr9:135766734-135824020	57286	57286	52401	0.914726	0.914726
chr9:139388884-139444500	55616	55616	89233	1.60445	1.60445
chrX:20142635-20163966	21331	21331	19146	0.897567	0.897567
chrX:39910498-40040582	130084	130084	171659	1.3196	1.3196
chrX:40940887-41095832	154945	154945	138592	0.894459	0.894459
chrX:41188560-41223726	35166	35166	33228	0.94489	0.94489
chrX:44728420-44971858	243438	243438	212716	0.873799	0.873799
chrX:47000616-47046214	45598	45598	91080	1.99746	1.99746
chrX:47416498-47431320	14822	14822	21803	1.47099	1.47099
chrX:53205458-53258604	53146	53146	78952	1.48557	1.48557
chrX:63404996-63429588	24592	24592	14338	0.583035	0.583035
chrX:66760464-66950461	189997	189997	55096	0.289984	0.289984
chrX:76760355-77045755	285400	285400	179516	0.628998	0.628998
chrX:123090409-123236505	146096	146096	117246	0.802527	0.802527
chrX:128580477-128661482	81005	81005	44304	0.546929	0.546929
