chr1:27018523-27108601	90078	90078	101016	1.12143	1.12143
chr12:25357722-25407865	50143	50143	59343	1.18348	1.18348
chr17:7571719-7594868	23149	23149	34267	1.48028	1.48028
chr17:56429860-56498943	69083	69083	78936	1.14263	1.14263
chr18:48552582-48611411	58829	58829	40509	0.688589	0.688589
chr19:3976053-3989461	13408	13408	31416	2.34308	2.34308
chr20:57393972-57486251	92279	92279	153133	1.65946	1.65946
chr21:44513065-44531688	18623	18623	27324	1.46722	1.46722
chr3:30643993-30735633	91640	91640	68706	0.749738	0.749738
chr9:21963137-21999042	35905	35905	34768	0.968333	0.968333
chrX:44728420-44971858	243438	243438	240948	0.989772	0.989772
