chr1:27018523-27108601	90078	90078	118913	1.32011	1.32011
chr12:25357722-25407865	50143	50143	55825	1.11332	1.11332
chr17:7571719-7594868	23149	23149	47481	2.0511	2.0511
chr17:56429860-56498943	69083	69083	67782	0.981168	0.981168
chr18:48552582-48611411	58829	58829	27535	0.468051	0.468051
chr19:3976053-3989461	13408	13408	25776	1.92243	1.92243
chr20:57393972-57486251	92279	92279	139568	1.51246	1.51246
chr21:44513065-44531688	18623	18623	27606	1.48236	1.48236
chr3:30643993-30735633	91640	91640	54912	0.599214	0.599214
chr9:21963137-21999042	35905	35905	28886	0.804512	0.804512
chrX:44728420-44971858	243438	243438	275418	1.13137	1.13137
