id	filename	md5	size	state
5b4cd86c-f2ac-4d40-8cc4-727f15b1e2e8	jhu-usc.edu_STAD.HumanMethylation450.1.lvl-3.TCGA-B7-5816-01A-21D-1601-05.txt	b1b3cfe85089b8d022b03d87780326a7	21261374	live
fc44194a-36ad-4e80-b3f4-2a0165a81a20	jhu-usc.edu_STAD.HumanMethylation450.2.lvl-3.TCGA-CG-4437-01A-01D-1801-05.txt	0faa8a1a45ec8f0aeeb8b35de823dbda	21268515	live
04d18d07-4204-43a9-8b68-09e3d981e2c4	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A91U-01A-11D-A411-05.txt	6e12d924090a386767a118e945176a8e	21296498	live
2e6f4901-d793-46ff-9326-943097e95ee4	jhu-usc.edu_STAD.HumanMethylation450.6.lvl-3.TCGA-HU-8243-01A-11D-2342-05.txt	09d0c98c57bfa2733abbba0c5d87fc84	21284595	live
6d141b0d-4e8f-4757-8f11-236ac6020ed5	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A94R-01A-11D-A411-05.txt	43460e0a3e926df2d20a2963cbedd7fa	21278927	live
575e4187-00fd-4354-8134-724a21befd89	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-3M-AB46-01A-11D-A411-05.txt	66bbd306cb020a48c79982c21cea30f4	21295976	live
99b7658f-983a-4987-ac45-7826cd8d3048	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-AA69-01A-11D-A411-05.txt	143a55672b492be67c06921571a14268	21259890	live
581a0049-e973-46d2-9e07-9b7fd403afa7	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A8PK-01A-12D-A411-05.txt	d30e324b21f5f3b51c978be35e7f2fd5	21301265	live
fb71cc1d-ae45-4749-aa86-8bfea9b9e4a5	jhu-usc.edu_STAD.HumanMethylation450.14.lvl-3.TCGA-FP-A8CX-01A-11D-A365-05.txt	38ead7e197e9004a15864cd453f99232	21285094	live
2b8013d5-73ce-4d47-a403-ce5edb919db2	jhu-usc.edu_STAD.HumanMethylation450.9.lvl-3.TCGA-HU-A4GD-01A-11D-A254-05.txt	eb630d230eef9931eeda2948c0d492b6	21255736	live
0651a8df-2031-4197-8503-bab6df8c8a85	jhu-usc.edu_STAD.HumanMethylation450.6.lvl-3.TCGA-BR-8364-01A-11D-2342-05.txt	71033ac63f351f5ad6835b7230a5fa60	21278857	live
d88147a0-de5a-4b61-bb0c-e8433e4e175a	jhu-usc.edu_STAD.HumanMethylation450.10.lvl-3.TCGA-D7-A6EX-01A-11D-A31M-05.txt	28d2fc45e39b8c0ba3c125c8950fdc68	21289361	live
175f505c-b6be-445a-807f-71a9ce70f6e6	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-AA64-01A-11D-A411-05.txt	a2887bb4e216b2fc7b53631a853b6951	21289440	live
dc65bce3-b720-444e-a30d-1cc9057a44d0	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A927-01A-12D-A411-05.txt	18a4e8ca6b4af5978b4f28d69f201b14	21284001	live
8e8352dc-7d7c-4323-9fe5-47fd3a203659	jhu-usc.edu_STAD.HumanMethylation450.13.lvl-3.TCGA-SW-A7EA-01A-12D-A34V-05.txt	9a7fd6b5c0ee3f4d3649ec7b47cd2948	21265230	live
95201ff1-3ffc-4910-a75c-d7da9b6502e0	jhu-usc.edu_STAD.HumanMethylation450.8.lvl-3.TCGA-HU-A4GY-01A-21D-A24I-05.txt	0c9217337a301159104eb02b28e87166	21268896	live
b290f633-a13d-4b11-aa01-477f2b16d33e	jhu-usc.edu_STAD.HumanMethylation450.1.lvl-3.TCGA-D7-5577-01A-01D-1601-05.txt	c05f61bafe59405d9d4e14f52ff3e54c	21236791	live
14662a44-de62-4694-81a7-1eedc2b68b72	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A91S-01A-11D-A411-05.txt	1979c0b834a3ac27914a09da2c99c209	21278094	live
b4968c4e-fb01-4a7b-a85e-5ed4d4415b86	jhu-usc.edu_STAD.HumanMethylation450.9.lvl-3.TCGA-BR-A4IY-01A-11D-A254-05.txt	67cd97cf0efab1e10caa79fce197c408	21239133	live
096a8232-947b-4274-84d5-e776330d4a87	jhu-usc.edu_STAD.HumanMethylation450.9.lvl-3.TCGA-BR-A4PD-01A-11D-A254-05.txt	423b872927747597506442963a1bfff3	21277451	live
3e1984db-56c5-417a-bb25-098907862f3b	jhu-usc.edu_STAD.HumanMethylation450.6.lvl-3.TCGA-BR-8370-01A-11D-2342-05.txt	4a8f972e5713d7ccae1ede0bcb0353ac	21263910	live
587d2236-ae8d-432b-a696-2806d0f371c2	jhu-usc.edu_STAD.HumanMethylation450.15.lvl-3.TCGA-VQ-A8E3-01A-11D-A398-05.txt	40eac07722c956e5dd3c6e8bfaa2d31b	21275588	live
7ff13829-fb6d-47f1-a4df-58bc64a60152	jhu-usc.edu_STAD.HumanMethylation450.6.lvl-3.TCGA-FP-8211-01A-11D-2342-05.txt	81b7d297d2a1cd0ceb4a289d74d26d20	21288333	live
7e98519b-b4db-46b9-a5f6-18a0987fdc87	jhu-usc.edu_STAD.HumanMethylation450.7.lvl-3.TCGA-HU-8602-01A-11D-2398-05.txt	008b1316f56745070aad383189cd5ab3	21260191	live
56652167-fd0a-4b89-9ba2-d23220514253	jhu-usc.edu_STAD.HumanMethylation450.4.lvl-3.TCGA-CD-5804-01A-12D-2054-05.txt	da2b625f7efc355d42bcae4364c8303c	21294715	live
6976b046-70a2-4c82-9641-67b531ed2906	jhu-usc.edu_STAD.HumanMethylation450.8.lvl-3.TCGA-FP-A4BE-01A-12D-A24I-05.txt	2323131f42e3b76203fa63647ebf4062	21264271	live
d583f6b1-6c80-4fb3-bd92-9e670caa7a47	jhu-usc.edu_STAD.HumanMethylation450.13.lvl-3.TCGA-R5-A7ZF-01A-11D-A34V-05.txt	54d2ecbfa2ab4598000635ae970b48f4	21276184	live
350a09b1-3fe0-4e56-9833-9f690606e083	jhu-usc.edu_STAD.HumanMethylation450.9.lvl-3.TCGA-BR-A4QL-01A-31D-A254-05.txt	9b10f9c6459a7d4aafd35e0114b4f7d6	21224536	live
36e477cf-4fe8-42d4-943e-09e3290f4728	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A8PU-01A-12D-A411-05.txt	124041249ada245b3396802dd5fe9343	21289115	live
