id	filename	md5	size	state
5b79e1df-f4e4-4a3b-a685-5745550879a3	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-5M-AATE-01A-11D-A40X-05.txt	a74701cb849910cc19652f4db4dae915	21303714	live
c8268123-83c8-4d7e-a85f-47d17378c406	jhu-usc.edu_COAD.HumanMethylation450.11.lvl-3.TCGA-A6-2677-01B-02D-A27A-05.txt	d840e74f6ce4a9df31763c24c76a629e	21272531	live
7d412428-121a-4f97-b6c8-3ce2ac1c374a	jhu-usc.edu_COAD.HumanMethylation450.14.lvl-3.TCGA-NH-A5IV-01A-42D-A36Y-05.txt	6b38aaeea80fe4654988a0e1453c1b9e	21282752	live
f38cacdc-1501-4861-b050-a55bf38600ce	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-G5-6235-01A-11D-1734-05.txt	968e098a6f46e374b4f2083ff1017a93	21294319	live
09d7c649-dfca-47b6-832b-418c09edba1c	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-AM-5821-01A-01D-1651-05.txt	4b21ea68592fe1b3ed91f81e84eac9d3	21262761	live
fad38807-99f2-4451-8fa9-83df08d58ba8	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-EI-6507-01A-11D-1734-05.txt	fe4e392d31a6be2532d471691c101532	21287007	live
d90a824c-d013-4b4b-80c3-2153119ddaf2	jhu-usc.edu_READ.HumanMethylation450.2.lvl-3.TCGA-EF-5831-01A-01D-1658-05.txt	99e36e8ebee68d0219c24d99457fe082	21275053	live
1b82496e-910f-4358-9e25-89a390cc0372	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-AA-3697-11A-01D-1721-05.txt	b53a0056f66404f40eb5871dba57401f	21291445	live
b5c3c88c-fa30-4df5-ba10-9f6d0f5451e1	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6809-01A-11D-1837-05.txt	4d0efa0136ecd9a12910388df15124c7	21259321	live
5dc6e242-0361-44cf-be46-786dd3e30cb6	jhu-usc.edu_READ.HumanMethylation450.2.lvl-3.TCGA-DC-6155-01A-11D-1658-05.txt	e1651182fa1b93056c5f296a6e7d1c05	21280989	live
a33d9a42-a3b3-40a0-a89e-c19e1fb410fa	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CK-5914-01A-11D-1651-05.txt	2b96f778285f19083d65cd58cbb5e9b9	21275473	live
eaba9350-a53d-42ac-9dce-5efe123f25f4	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2671-11A-01D-1551-05.txt	4152cf4f21448b4f49dbbd3aba31bce3	21290473	live
fe08594f-9e0f-4733-9436-0aa690d1c66b	jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A01W-01A-21D-A081-05.txt	520f7b9434a1a0735cb6275406460f33	21282028	live
408e1454-00f8-4f53-b0b4-5a02eb87783f	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-A6-2675-01A-02D-1721-05.txt	a8f2bf13064f8aaa6f38dbf6331df419	21292034	live
f724345f-1b07-46cb-be04-9ddebc7ee957	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-6170-01A-11D-1651-05.txt	99805d485c14dff78855599a0fde5e72	21283475	live
bf8e0f40-568e-4ea1-b404-a8b164eca642	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AZ-4315-01A-01D-1407-05.txt	82f571e9fc618ac99391bcda7105683e	21289123	live
051e2bda-afbd-4f0e-b9d2-348db2cfcb56	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3494-11A-01D-1407-05.txt	4bd2d617a073e35a1da8a88502365a51	21293586	live
f2c00249-3917-4d9e-91e7-fa00bba5bc68	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6297-01A-11D-1721-05.txt	067297873eb889d57f8156b2ed0e86c9	21239238	live
dc82711f-700e-4b4a-9e54-624f64e64f28	jhu-usc.edu_COAD.HumanMethylation450.7.lvl-3.TCGA-DM-A288-01A-11D-A16X-05.txt	89af026690829eeeb7c2298395bd0fb7	21284895	live
6b8111f7-4b3d-4ee0-b9f6-9a6dd90e1f2d	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-D5-6923-01A-11D-1926-05.txt	96d948ac2bc0d2b272a043d6933dc95f	21289021	live
6d1444f6-f66f-4256-bbb2-0679374f6f12	jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A02N-11A-11D-A081-05.txt	cb91c8f2e51182ca26ac474460153878	21289280	live
c1a632c3-241d-4bac-a5d9-2d8eb3d24138	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3494-01A-01D-1407-05.txt	a2bdae954d12ac1c7247cb7e4a7f00bf	21300887	live
aff40114-aa01-4627-a779-5437676f2cba	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6321-01A-11D-1721-05.txt	704f4c99571fef6e9e21bd7b850bf266	21264394	live
777f44f1-31fa-45e7-bdaa-593ec94f53df	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CK-6747-01A-11D-1837-05.txt	2fac21518cc462a979eeeb4f82120891	21278527	live
fd60d36e-67c2-4855-a010-aa552902b8dd	jhu-usc.edu_COAD.HumanMethylation450.5.lvl-3.TCGA-DM-A1DA-01A-11D-A153-05.txt	87df6c3e240c36d59cbc7eafac4bef08	21289684	live
7a4f0e72-25b3-43c5-9b04-58b86cabccb0	jhu-usc.edu_COAD.HumanMethylation450.14.lvl-3.TCGA-4N-A93T-01A-11D-A36Y-05.txt	d176af8a57926065299f4c8eb3fcd07e	21295950	live
0cb859ad-41df-461a-8b0a-debf545c398a	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2679-11A-01D-1551-05.txt	a4cb096653b4a8c3e40d3f858abd6793	21280262	live
487a96a1-a7ff-45bf-b797-2c09a2b2008e	jhu-usc.edu_COAD.HumanMethylation450.14.lvl-3.TCGA-3L-AA1B-01A-11D-A36Y-05.txt	68b661804bf8fee90aa86f62d2927e37	21271216	live
a234cae6-583d-466c-b346-dd955c542818	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-4105-01A-02D-1772-05.txt	9d450cc31d2dcb45d9e2f90f4b9ca150	21278081	live
e073bd2b-7a52-45f7-a9db-4498524af036	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-4T-AA8H-01A-11D-A40X-05.txt	a4977c51c59667a1cdeb64a403065db7	21287175	live
66c7c028-8870-4ac6-a327-9bfa54e81139	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3495-11A-01D-1407-05.txt	229a893b9d5e7742b37a96fdc7b88b6b	21290915	live
13ba9d00-396c-4242-8883-c64f89fadf02	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-AF-4110-01A-02D-1734-05.txt	e2643fc8a323abd0c43c4eb3ea2d9a09	21291577	live
5cd0dfff-af53-408b-b6f7-41d6f7e346e2	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6650-01A-11D-1772-05.txt	0b6dd616013b8e019bf3556bff218bb2	21269030	live
315741cf-7173-4041-9b11-9fe86357cfaf	jhu-usc.edu_COAD.HumanMethylation450.5.lvl-3.TCGA-DM-A1D7-01A-11D-A153-05.txt	6ad268231e70788b5b06045548157864	21292590	live
861ad14b-ecec-4234-9250-52c174c4b9a0	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-D5-6541-01A-11D-1721-05.txt	119a3bf06709298b03fcb11a69a7c142	21291068	live
d3a89899-53b9-49e2-b2b2-429ae92ac841	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6314-01A-11D-1721-05.txt	5c4b71e661026a48ea024c6c728a2f66	21278445	live
71821f77-8aac-497c-952d-8f32f0f84ca8	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CM-4748-01A-01D-1407-05.txt	d6f8c560953dabc9a6ac411842cc5c1b	21284966	live
1533fcb4-98c3-4207-b812-ea1acd9714fd	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-AG-3725-01A-11D-1734-05.txt	713ae8023ba47189df5168407ecec490	21307467	live
31ce8966-40e1-4f13-950f-d3e431244e81	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-A6-6780-01A-11D-A27A-05.txt	62d5730e9c92bb0a20024958cc243d5f	21278801	live
ad54e1b6-0706-4cdb-b1db-347cdb296e5f	jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A020-11A-11D-A081-05.txt	647ca83bbbcbb5096232dfba4eff8b89	21283349	live
daf85677-fa92-4c97-9589-de87d7f744d3	jhu-usc.edu_COAD.HumanMethylation450.12.lvl-3.TCGA-A6-3809-01B-04D-A27A-05.txt	4c0a94a8ca4a6367ba7e87706ede890c	21247094	live
ff2e83e3-caa7-41ee-afd1-ddc430031f12	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6650-01A-11D-A27A-05.txt	393b809306d13dabe3cebf5d932dcecc	21295509	live
5f1ae551-79a0-491c-94c3-7e0eca75955b	jhu-usc.edu_COAD.HumanMethylation450.9.lvl-3.TCGA-DM-A1HB-01A-22D-A17Z-05.txt	ca047add337eaac0afad5b1f61953a5f	21273203	live
