id	filename	md5	size	state
e36edce8-9dd7-423f-89ba-f7e839d7e92d	jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-DD-A1EC-11A-11D-A132-05.txt	6fbf89c2bc3eb0f1824e1a056fcb1ca0	21284977	live
b4195a1b-ae4c-4256-9944-448b100733a1	jhu-usc.edu_LIHC.HumanMethylation450.5.lvl-3.TCGA-DD-A39V-01A-11D-A20Z-05.txt	f6c7d6ac479e8d86353fd9406a5116da	21292109	live
0d84babd-d84a-4b62-9362-9338d4c429f7	jhu-usc.edu_LIHC.HumanMethylation450.7.lvl-3.TCGA-DD-A4NA-01A-11D-A264-05.txt	6125002cfee0fad2d8f04af7391273b0	21273890	live
c8e66ebd-36ac-45bd-9785-d0260f545ba5	jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-BC-A10Y-11A-11D-A132-05.txt	81eda279470911650e324c8bc1e0895a	21284770	live
342ab2a3-643d-45c4-ba4e-c9536c120184	jhu-usc.edu_LIHC.HumanMethylation450.18.lvl-3.TCGA-YA-A8S7-01A-11D-A36Y-05.txt	cc2a1bede6168cd0f027a5cb176afcc9	21285142	live
d91015fc-3634-4727-9250-d7ec80164a22	jhu-usc.edu_LIHC.HumanMethylation450.2.lvl-3.TCGA-BC-4072-01B-11D-A153-05.txt	04bc2865e779de90b9dd2de3232056ec	21289820	live
ed7139f6-33c5-4da7-bd4f-63fe6726c040	jhu-usc.edu_LIHC.HumanMethylation450.9.lvl-3.TCGA-DD-A4NN-01A-11D-A28Y-05.txt	8e4d6eac6fc896a999147ef4cad5a732	21284682	live
43dc426c-ab8a-4d42-be88-118b7ca345e3	jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AAE9-01A-11D-A40S-05.txt	bf99fa4a2a107f48a2f5d47a25b0d352	21294166	live
b2bddfa5-b933-4e99-8e62-cd3c808ddf05	jhu-usc.edu_LIHC.HumanMethylation450.11.lvl-3.TCGA-DD-A73A-01A-12D-A32R-05.txt	0e0043b3f773e0bae6dfd67f426dedcf	21290887	live
51f79199-86fc-47f9-82a0-bc3550d3f48b	jhu-usc.edu_LIHC.HumanMethylation450.18.lvl-3.TCGA-G3-AAV3-01A-11D-A36Y-05.txt	9ba100052bb04d4f3d6b0d9697df7b36	21272606	live
594f88bb-dd16-4169-9518-a78707ce98c3	jhu-usc.edu_LIHC.HumanMethylation450.15.lvl-3.TCGA-RC-A7SH-01A-11D-A383-05.txt	63d8ba7266bb4a011a3d2e1f308312e8	21295471	live
f5f9308c-2942-4ff8-a95e-786844e469d6	jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-DD-A1EE-11A-11D-A132-05.txt	0c1612cf2ca42d81f6ade187024c3fe9	21288684	live
bdb98bc6-1fe9-4950-b567-6e5851b4f1a0	jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-DD-A1EH-11A-11D-A132-05.txt	3712e32245b9a5b6cf6821662baf0030	21294666	live
6b2922e2-be30-45ff-a0c7-d0edb6e11f9e	jhu-usc.edu_LIHC.HumanMethylation450.16.lvl-3.TCGA-WJ-A86L-01A-12D-A39G-05.txt	667135b29240004331e55279a79a28df	21320963	live
5be18968-589e-49b7-bdae-60e25a893403	jhu-usc.edu_LIHC.HumanMethylation450.17.lvl-3.TCGA-ED-A8O6-01A-11D-A369-05.txt	3ff59b0866d6aa6127f307e5676ede84	21282161	live
5d2220a5-6366-44ba-b164-d224a12cd035	jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AAVY-01A-11D-A40S-05.txt	9dbb34204beaa9dfa79e51a29454f73a	21299590	live
b8b51efc-1e88-498d-9e08-556f8eaa2502	jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AAED-01A-12D-A40S-05.txt	b37845306581ec5788c3f1830489d71a	21283134	live
667f3da2-6e20-40b0-a624-7cf2d2b50d9d	jhu-usc.edu_LIHC.HumanMethylation450.14.lvl-3.TCGA-UB-A7MD-01A-12D-A356-05.txt	1df59b13d100e225593d33fd6c90507f	21297530	live
753361f6-bfca-4e0f-a34a-47f77693e4ba	jhu-usc.edu_LIHC.HumanMethylation450.13.lvl-3.TCGA-UB-A7MC-01A-11D-A341-05.txt	0059f3138400130bc8c940f94d275bca	21325107	live
3f946503-6fb2-49de-8601-c49175a1dfa4	jhu-usc.edu_LIHC.HumanMethylation450.2.lvl-3.TCGA-BC-A217-01A-11D-A153-05.txt	c04dfaf6d8c618d2ccaa016c31db8217	21302675	live
03726a0c-a422-4636-8afa-6e3216de8141	jhu-usc.edu_LIHC.HumanMethylation450.16.lvl-3.TCGA-2Y-A9HA-01A-11D-A39G-05.txt	4316378a266ee00a18a8a777232a2002	21309273	live
2d9ef0fd-09ce-4316-88cf-126c457ee42c	jhu-usc.edu_LIHC.HumanMethylation450.14.lvl-3.TCGA-RC-A7SB-01A-21D-A356-05.txt	db86f1ca705a1ecfaf43d42f31db5537	21309148	live
5992e8f2-ddd8-4d6a-ae70-19a66022284c	jhu-usc.edu_LIHC.HumanMethylation450.11.lvl-3.TCGA-T1-A6J8-01A-11D-A32R-05.txt	926e5a9289e55bc6acef821ea848abe2	21310112	live
d1e423f1-b2b6-4df2-a9fb-f5525be65660	jhu-usc.edu_LIHC.HumanMethylation450.16.lvl-3.TCGA-DD-AADV-01A-11D-A39G-05.txt	a9219b62209254e86e104cf2c06e6c53	21308767	live
f3e24be9-2fb7-4cae-94a2-5a18d176bed4	jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AADG-01A-11D-A40S-05.txt	03a4697079fad46f9e3463fc4e02867d	21299385	live
a7cf6057-9219-49ec-b239-f3286b1c2af7	jhu-usc.edu_LIHC.HumanMethylation450.2.lvl-3.TCGA-DD-A1EJ-11A-11D-A153-05.txt	2d07d370cf79b257439712cf69bca197	21281599	live
cfdfb899-c021-459b-bec8-4f6b7598af1a	jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-DD-A114-11A-12D-A132-05.txt	af56c9ab93c23cfda38261fa788f2396	21284640	live
739283ac-fc24-40b5-8db1-24a50f6f30a5	jhu-usc.edu_LIHC.HumanMethylation450.10.lvl-3.TCGA-DD-A4NR-01A-11D-A30Y-05.txt	ffb258f8158f791018e979da2b28aec9	21279372	live
3580ba78-e14a-43fc-85e6-81e236f088b7	jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AADN-01A-11D-A40S-05.txt	fbccc29f94fbb406e096fa3b52a47bfd	21283199	live
65e3bde2-96a8-4f52-afea-114e03bfd558	jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-DD-A1EB-11A-11D-A132-05.txt	0e309fc39d3da954b83669b0e5835819	21252364	live
31c4ef28-0d03-4c89-adaf-c637279289b3	jhu-usc.edu_LIHC.HumanMethylation450.3.lvl-3.TCGA-G3-A25W-11A-12D-A16X-05.txt	ccbadfb8d57c07705fee660e2a8254a5	21276803	live
