id	filename	md5	size	state
02cbfd0b-bd38-4449-93b0-32cd6ac31539	02cbfd0b-bd38-4449-93b0-32cd6ac31539/nationwidechildrens.org_clinical.TCGA-V4-A9F7.xml	4e286fb731994840acc621246f2d76b5	40540	validated
03b290d5-3a87-4f99-a822-bbe47ad4f549	03b290d5-3a87-4f99-a822-bbe47ad4f549/nationwidechildrens.org_clinical.TCGA-VD-A8KJ.xml	5625954bdde6e2999ecab949e6c5eb56	40492	validated
05213a0e-0d3d-4b93-acd2-27d04e937d19	05213a0e-0d3d-4b93-acd2-27d04e937d19/nationwidechildrens.org_omf.TCGA-WC-A881.xml	c215438c497087fdc3e0a89eebb3efe3	11013	validated
059cb9d4-915a-46e0-bf83-e75c30587b44	059cb9d4-915a-46e0-bf83-e75c30587b44/nationwidechildrens.org_clinical.TCGA-YZ-A980.xml	c1d75c83cef923cbca956f2489b812d1	41067	validated
072849e4-9bf7-49e5-8862-fdad288769e2	072849e4-9bf7-49e5-8862-fdad288769e2/nationwidechildrens.org_clinical.TCGA-YZ-A982.xml	f9de809487c4e76b89fcbd30a3f93101	33252	validated
09ed9197-ef9c-4933-9749-126381d67c42	09ed9197-ef9c-4933-9749-126381d67c42/nationwidechildrens.org_clinical.TCGA-RZ-AB0B.xml	907ba5f34ac8e6b9a3ee3fa06cf43f5b	25969	validated
0ec3a351-0a19-486a-97c9-4ab26163ba02	0ec3a351-0a19-486a-97c9-4ab26163ba02/nationwidechildrens.org_clinical.TCGA-YZ-A985.xml	e388bef88f7a764c9d6c340a8edf848b	46665	validated
11a1f943-f001-40a4-b52a-ee628b8eea73	11a1f943-f001-40a4-b52a-ee628b8eea73/nationwidechildrens.org_clinical.TCGA-V4-A9EJ.xml	b73123c36c2d86bb6679e15636186a0e	39717	validated
123b2221-7003-4595-b274-f92ae17c2ff6	123b2221-7003-4595-b274-f92ae17c2ff6/nationwidechildrens.org_omf.TCGA-V4-A9EL.xml	718c7a80b4eb7fda64f9e09591ceea18	10986	validated
158388d2-0373-4b05-8dfa-cfe4a3eab5de	158388d2-0373-4b05-8dfa-cfe4a3eab5de/nationwidechildrens.org_clinical.TCGA-V4-A9EV.xml	e0056c3235ce18971442fd0de3025c23	40910	validated
1a793ab9-01f0-4577-85a8-770603513af5	1a793ab9-01f0-4577-85a8-770603513af5/nationwidechildrens.org_clinical.TCGA-WC-A882.xml	da06910d46e7b1763e8e60a59dbfb889	40083	validated
1b01e9f2-0aec-49a2-983e-eb58d589ca8e	1b01e9f2-0aec-49a2-983e-eb58d589ca8e/nationwidechildrens.org_clinical.TCGA-V4-A9EC.xml	212f2426016491cd29f22cdb2b00b236	32931	validated
25e299e1-08f9-4390-959d-c2af984c0b23	25e299e1-08f9-4390-959d-c2af984c0b23/nationwidechildrens.org_clinical.TCGA-VD-A8KH.xml	74440b7e64eb93d2062fc6240d07dbc7	41167	validated
27b3534c-078b-4adb-9f69-2706deb1a3e7	27b3534c-078b-4adb-9f69-2706deb1a3e7/nationwidechildrens.org_clinical.TCGA-VD-A8KE.xml	bcf404fcc3af5603b7269169d81a7588	33616	validated
2981e90e-15c7-41ba-886b-a9d7971c604f	2981e90e-15c7-41ba-886b-a9d7971c604f/nationwidechildrens.org_clinical.TCGA-V4-A9E8.xml	7794a9a5c95f63d8343536c5ae95816f	27692	validated
305df8b5-d3e4-4908-b88a-ecf149aea396	305df8b5-d3e4-4908-b88a-ecf149aea396/nationwidechildrens.org_clinical.TCGA-WC-A87T.xml	f4f74a4c10cfd7b2ed097e477ab85f0d	40956	validated
329c080c-1122-46eb-825c-0d1fc1cf2441	329c080c-1122-46eb-825c-0d1fc1cf2441/nationwidechildrens.org_clinical.TCGA-V4-A9EO.xml	d16bdf6b8bf9413e8e0caf8873c92699	41476	validated
3439472a-28a8-4ff5-b092-8de138b44ce6	3439472a-28a8-4ff5-b092-8de138b44ce6/nationwidechildrens.org_clinical.TCGA-WC-A87W.xml	1121f0631a8e3257a9d64ca0a24a9b23	40514	validated
35781b6a-24b4-42f1-9091-c713b2783897	35781b6a-24b4-42f1-9091-c713b2783897/nationwidechildrens.org_clinical.TCGA-WC-A881.xml	5564dada67855a9b5962774ff4766273	39832	validated
414552b1-a957-4262-b3ff-0bc41e33adfe	414552b1-a957-4262-b3ff-0bc41e33adfe/nationwidechildrens.org_clinical.TCGA-V4-A9EZ.xml	828deeaf1d91a6540e68454a23976599	33636	validated
42535e3c-b2e1-4069-8371-aa41c0ec2632	42535e3c-b2e1-4069-8371-aa41c0ec2632/nationwidechildrens.org_clinical.TCGA-V4-A9EU.xml	df01c8142f9f047f07d57e8b2f7ca380	34049	validated
