ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-112316	R-HSA-112316	Neuronal System	351/7800	413/10619	7.72312684548934e-09	1.08278238373761e-05	9.38969632267389e-06	KCNAB2/EPB41/DLGAP3/GRIK3/KCNQ4/PTPRF/SLC1A7/LRRC7/GNAI3/KCNA10/KCNA3/KCND3/CHRNB2/KCNN3/CACNA1E/GLUL/GNG4/ACTN2/TUBAL3/CHAT/LRRTM3/CAMK2G/KCNMA1/KCNK18/SLC18A2/KCNQ1/SYT9/KCNJ11/ABCC8/KCNA4/PLCB3/NRXN2/SYT12/PPFIA1/SHANK2/GRM5/GRIA4/HTR3A/GRIK4/NRGN/KCNJ5/SLC6A12/KCNA6/KCNA5/KCNJ8/TUBA1A/GLS2/MDM2/KCNMB4/KCNC2/SYT1/CAMKK2/TUBA3C/SLITRK1/SLITRK5/ARHGEF7/ADCY4/KCNH5/AKAP5/SIPA1L1/NRXN3/KCNK10/KCNK13/BEGAIN/GABRB3/GABRA5/GABRG3/APBA2/CHRFAM7A/CHRNA7/HCN4/CHRNA3/CHRNB4/RASGRF1/NTRK3/PDPK1/ADCY9/GRIN2A/PRKCB/CACNG3/ADCY7/KCNAB3/AP2B1/CACNB1/KCNH4/GJC1/MAPT/PRKCA/CACNG4/PRKAR1A/KCNJ2/GRIN2C/DLGAP1/HCN2/GRIN3B/PTPRS/CACNA1A/PRKACA/SLC1A6/KCNN1/RAB3A/KCNJ14/KCNA7/LIN7B/AP2A1/KCNC3/LRRC4B/PRKCG/CACNG8/NRXN1/LRRTM1/TUBA3E/KCNJ3/KCNH7/GAD1/CHRNA1/CREB1/ERBB4/TUBA4A/PLCB1/SNAP25/EPB41L1/DLGAP4/KCNB1/KCNG1/TUBB1/CHRNA4/DNAJC5/TUBA8/PPM1F/CACNG2/KCNJ4/SLC6A11/SLC6A1/SYN2/GRIP2/GNAI2/CACNA2D3/ADCY5/KCNAB1/SLITRK3/NLGN1/DLG1/GABRA2/GABRB1/GRIA2/GLRA3/ADCY2/PRKAA1/RASGRF2/KCNN2/CAMK2A/GLRA1/GRIA1/GABRG2/KCNMB1/LRFN2/RIMS1/MYO6/GABRR1/GABRR2/EPB41L2/GRM1/SLC22A1/RPS6KA2/DBNL/CAMK2B/ADCY1/STX1A/GNB2/ACHE/KCNH2/PRKAG2/NEFL/CHRNA2/NRG1/CHRNB3/KCNB2/KCNS2/NCALD/ADCY8/KCNQ3/KCNK9/SLC1A1/UNC13B/APBA1/GABBR2/GRIN3A/STXBP1/CACNA1B/PRKX/CASK/MAOA/KCND1/ARHGEF9/GRIA3/SLITRK2/GABRA3/GABRQ/GNB1/KIF17/RPS6KA1/PRKAA2/GNG12/PRKACB/KCNA2/NRAS/HCN3/KCNJ10/SYT2/PPFIA4/KCNH1/KCNK2/KCNK1/CACNB2/GAD2/AP2A2/PPFIBP2/KCNC1/SLC1A2/SYT7/RTN3/LRTOMT/DLG2/PANX1/HTR3B/KCNJ1/SLC6A13/GNB3/GRIN2B/ABCC9/KRAS/PPFIBP1/SYT10/SLC38A1/ADCY6/PRKAG1/TUBA1C/GRIP1/LIN7A/PPFIA2/ALDH2/PRKAB1/GNG2/GNB5/NPTN/CHRNA5/HOMER2/ABAT/TUBB3/CAMKK1/DLG4/NLGN2/KCNJ12/SLC6A4/NSF/PPM1E/KCNH6/KPNA2/KCNJ16/EPB41L3/GNAL/TUBB6/KCNG2/GNG7/TUBB4A/KCNK6/GRIK5/AP2S1/GRIN2D/PPFIA3/KCNS3/ADCY3/KCNK3/KCNG3/LRRTM4/SLC5A7/EPB41L5/CACNB4/GLS/CHRND/SRC/KCNQ2/GRIK1/KCNJ6/KCNJ15/MAPK1/SYN3/PICK1/SHANK3/KCNH8/PRKAR2A/CACNA2D2/ARL6IP5/GABRR3/BCHE/KCNMB2/GNB4/IL1RAP/CPLX1/CHRNA9/NAAA/PDLIM5/CAMK2D/GLRB/SLC6A3/SLC1A3/HCN1/HOMER1/CAMK4/GABRB2/ALDH5A1/KCNQ5/GRIK2/SLC22A2/PRKAR1B/RAC1/GNAI1/CACNA2D1/GNGT1/PRKAR2B/KCND2/CHRNA6/KCNV1/PTPRD/GRIN1/NLGN4X/GLRA2/RPS6KA3/IL1RAPL1/TSPAN7/SYN1/DLG3/RPS6KA6/IL1RAPL2/SLITRK4/GNG3/GJD2/GNG5/KCNK4/KCNK7/HSPA8/GNG13/KCNG4/VAMP2/KCNN4/GNG8/HTR3D/TUBB2A/KCNK16/GNG11	351
R-HSA-112315	R-HSA-112315	Transmission across Chemical Synapses	233/7800	272/10619	7.11415747885948e-07	0.00049870243926805	0.000432465888846458	GRIK3/SLC1A7/LRRC7/GNAI3/CHRNB2/CACNA1E/GLUL/GNG4/ACTN2/TUBAL3/CHAT/CAMK2G/SLC18A2/PLCB3/PPFIA1/GRIA4/HTR3A/GRIK4/NRGN/KCNJ5/SLC6A12/TUBA1A/GLS2/MDM2/SYT1/CAMKK2/TUBA3C/ARHGEF7/ADCY4/AKAP5/GABRB3/GABRA5/GABRG3/CHRFAM7A/CHRNA7/CHRNA3/CHRNB4/RASGRF1/PDPK1/ADCY9/GRIN2A/PRKCB/CACNG3/ADCY7/AP2B1/CACNB1/MAPT/PRKCA/CACNG4/PRKAR1A/KCNJ2/GRIN2C/GRIN3B/CACNA1A/PRKACA/SLC1A6/RAB3A/LIN7B/AP2A1/PRKCG/CACNG8/TUBA3E/KCNJ3/GAD1/CHRNA1/CREB1/ERBB4/TUBA4A/PLCB1/SNAP25/EPB41L1/TUBB1/CHRNA4/DNAJC5/TUBA8/PPM1F/CACNG2/KCNJ4/SLC6A11/SLC6A1/SYN2/GRIP2/GNAI2/CACNA2D3/ADCY5/DLG1/GABRA2/GABRB1/GRIA2/GLRA3/ADCY2/PRKAA1/RASGRF2/CAMK2A/GLRA1/GRIA1/GABRG2/RIMS1/MYO6/GABRR1/GABRR2/SLC22A1/RPS6KA2/CAMK2B/ADCY1/STX1A/GNB2/ACHE/PRKAG2/NEFL/CHRNA2/NRG1/CHRNB3/NCALD/ADCY8/SLC1A1/UNC13B/APBA1/GABBR2/GRIN3A/STXBP1/CACNA1B/PRKX/CASK/MAOA/ARHGEF9/GRIA3/GABRA3/GABRQ/GNB1/KIF17/RPS6KA1/PRKAA2/GNG12/PRKACB/NRAS/KCNJ10/PPFIA4/CACNB2/GAD2/AP2A2/SLC1A2/LRTOMT/DLG2/HTR3B/SLC6A13/GNB3/GRIN2B/KRAS/SLC38A1/ADCY6/PRKAG1/TUBA1C/GRIP1/LIN7A/PPFIA2/ALDH2/PRKAB1/GNG2/GNB5/NPTN/CHRNA5/ABAT/TUBB3/CAMKK1/DLG4/KCNJ12/SLC6A4/NSF/PPM1E/KPNA2/KCNJ16/GNAL/TUBB6/GNG7/TUBB4A/GRIK5/AP2S1/GRIN2D/PPFIA3/ADCY3/SLC5A7/CACNB4/GLS/CHRND/SRC/GRIK1/KCNJ6/KCNJ15/MAPK1/SYN3/PICK1/PRKAR2A/CACNA2D2/ARL6IP5/GABRR3/BCHE/GNB4/CPLX1/CHRNA9/NAAA/CAMK2D/GLRB/SLC6A3/SLC1A3/CAMK4/GABRB2/ALDH5A1/GRIK2/SLC22A2/PRKAR1B/RAC1/GNAI1/CACNA2D1/GNGT1/PRKAR2B/CHRNA6/GRIN1/GLRA2/RPS6KA3/TSPAN7/SYN1/DLG3/RPS6KA6/GNG3/GNG5/HSPA8/GNG13/VAMP2/GNG8/HTR3D/TUBB2A/GNG11	233
R-HSA-1483257	R-HSA-1483257	Phospholipid metabolism	183/7800	212/10619	3.80816986362928e-06	0.00177968471626942	0.00154331094473397	PIK3CD/PLA2G5/PLA2G2D/MFSD2A/PIK3R3/SLC44A5/SLC44A3/PLEKHA6/PIK3C2B/LPGAT1/PIP4K2A/CHAT/PLEKHA1/PNPLA2/OSBPL5/PIK3C2A/PITPNM1/INPPL1/MTMR2/PLEKHA5/GPD1/PIP4K2C/PITPNM2/TPTE2/ABHD4/CPNE6/LPCAT4/JMJD7-PLA2G4B/PLA2G4E/PLA2G10/VAC14/PIK3R6/PIK3R5/GDPD1/PGS1/LPIN2/ABHD3/PIK3C3/PNPLA6/PIK3R2/PLD3/PLA2G4C/MBOAT2/LPIN1/PLB1/GPAT2/INPP4A/AGPAT3/PI4KA/SBF1/OSBPL10/GPD1L/MGLL/PTPN13/ENPP6/MTMR12/PIK3R1/RUFY1/FIG4/SYNJ2/AGPAT4/ACHE/PIK3CG/AGPAT5/MTMR9/MTMR7/GPAT4/PTDSS1/DGAT1/MIGA2/PNPLA7/MTMR8/MTMR1/MIGA1/CEPT1/ACP6/PIP5K1A/PI4KB/PLA2G4A/ARF1/RAB4A/GNPAT/PTEN/PI4K2A/INPP5F/PTDSS2/SBF2/PLAAT5/PLAAT3/CHKA/GDPD5/DGAT2/PLBD1/PIK3C2G/ETNK1/ARF3/OSBPL8/CHPT1/MTMR6/DDHD1/MTMR10/TNFAIP8L3/LPCAT2/CSNK2A2/PLA2G15/CPNE7/INPP5K/PITPNM3/PLD6/PEMT/PIP4K2B/PCTP/MTMR4/PIP5K1C/TNFAIP8L1/SLC44A2/MBOAT7/HADHA/HADHB/SELENOI/LCLAT1/STARD7/GPD2/PLA2R1/PIKFYVE/INPP5D/CSNK2A1/CDS2/GPCPD1/CRLS1/CPNE1/TPTE/LIPI/SYNJ1/PITPNB/MTMR3/INPP5J/PISD/PLA2G6/PNPLA3/MTMR14/RAB5A/SACM1L/PIK3R4/PIK3CB/BCHE/PLD1/PIK3CA/LIPH/PLAAT1/PCYT1A/PI4K2B/GPAT3/CDS1/ETNPPL/PLA2G12A/INPP4B/LPCAT1/TNFAIP8/MBOAT1/PLEKHA8/PNPLA8/AGK/DDHD2/PLEKHA2/PIP5K1B/SLC44A1/INPP5E/BMX/PCYT1B/DGAT2L6/OCRL/MTM1/TAZ/GPAM/PLAAT4/PLAAT2/STARD10/LPCAT3/PLA2G4B/LPIN3/CHKB/AWAT2	183
R-HSA-193648	R-HSA-193648	NRAGE signals death through JNK	56/7800	59/10619	2.1303053446937e-05	0.0070397781769584	0.00610477047404982	PLEKHG5/NGF/ARHGEF11/OBSCN/ARHGEF17/ARHGEF7/ARHGEF40/AKAP13/AATF/VAV1/ARHGEF18/ARHGEF1/ARHGEF4/TIAM1/ITSN1/ARHGEF3/ARHGEF26/TRIO/RASGRF2/FGD2/TIAM2/ARHGEF35/ARHGEF5/ARHGEF10/FGD3/MAGED1/FGD1/ARHGEF9/ARHGEF6/ARHGEF16/ARHGEF19/ARHGEF10L/VAV3/ARHGEF2/NET1/MAPK8/BAD/ARHGEF12/FGD4/MCF2L/SOS2/ABR/NGFR/GNA13/ARHGEF33/SOS1/NGEF/PREX1/KALRN/ECT2/ARHGEF38/ARHGEF37/RAC1/VAV2/MCF2/BCL2L11	56
R-HSA-1483255	R-HSA-1483255	PI Metabolism	77/7800	84/10619	2.51061989192525e-05	0.0070397781769584	0.00610477047404982	PIK3CD/PIK3R3/PLEKHA6/PIK3C2B/PIP4K2A/PLEKHA1/PIK3C2A/INPPL1/MTMR2/PLEKHA5/PIP4K2C/TPTE2/VAC14/PIK3R6/PIK3R5/GDPD1/PIK3C3/PNPLA6/PIK3R2/INPP4A/PI4KA/SBF1/PTPN13/ENPP6/MTMR12/PIK3R1/RUFY1/FIG4/SYNJ2/PIK3CG/MTMR9/MTMR7/PNPLA7/MTMR8/MTMR1/PIP5K1A/PI4KB/ARF1/RAB4A/PTEN/PI4K2A/INPP5F/SBF2/GDPD5/PIK3C2G/ARF3/MTMR6/MTMR10/TNFAIP8L3/INPP5K/PIP4K2B/MTMR4/PIP5K1C/TNFAIP8L1/PIKFYVE/INPP5D/TPTE/SYNJ1/PITPNB/MTMR3/INPP5J/MTMR14/RAB5A/SACM1L/PIK3R4/PIK3CB/PIK3CA/PI4K2B/INPP4B/TNFAIP8/PLEKHA8/PLEKHA2/PIP5K1B/INPP5E/BMX/OCRL/MTM1	77
R-HSA-3000178	R-HSA-3000178	ECM proteoglycans	70/7800	76/10619	3.91470398404861e-05	0.00900217373349766	0.00780652501102921	HSPG2/COL9A2/TNN/TNR/FMOD/ITGB1/LRP4/NCAM1/COL2A1/COL4A1/COL4A2/ACAN/ITGAX/VTN/ITGB3/COL1A1/LAMA1/LAMA3/PTPRS/COMP/NCAN/TGFB1/ITGB6/COL5A2/FN1/COL4A4/COL6A3/MATN4/LAMA5/COL9A3/APP/COL6A1/COL6A2/ITGA9/DAG1/ITGB5/COL6A5/COL6A6/DMP1/IBSP/ITGA2/VCAN/HAPLN1/SPARC/COL9A1/LAMA2/COL1A2/COL5A1/COL4A6/AGRN/MATN1/LAMC1/TGFB2/ITGA8/ITGA7/DCN/TGFB3/ITGA2B/COL5A3/ITGAV/COL4A3/LAMB2/LAMA4/TNXB/LAMB1/MUSK/TNC/COL4A5/BGN/SERPINE1	70
R-HSA-112314	R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	175/7800	206/10619	4.94892303664697e-05	0.00900217373349766	0.00780652501102921	GRIK3/LRRC7/GNAI3/CHRNB2/GNG4/ACTN2/TUBAL3/CAMK2G/PLCB3/GRIA4/HTR3A/GRIK4/NRGN/KCNJ5/TUBA1A/MDM2/CAMKK2/TUBA3C/ARHGEF7/ADCY4/AKAP5/GABRB3/GABRA5/GABRG3/CHRFAM7A/CHRNA7/CHRNA3/CHRNB4/RASGRF1/PDPK1/ADCY9/GRIN2A/PRKCB/CACNG3/ADCY7/AP2B1/MAPT/PRKCA/CACNG4/PRKAR1A/KCNJ2/GRIN2C/GRIN3B/PRKACA/LIN7B/AP2A1/PRKCG/CACNG8/TUBA3E/KCNJ3/CHRNA1/CREB1/ERBB4/TUBA4A/PLCB1/EPB41L1/TUBB1/CHRNA4/TUBA8/PPM1F/CACNG2/KCNJ4/GRIP2/GNAI2/ADCY5/DLG1/GABRA2/GABRB1/GRIA2/GLRA3/ADCY2/PRKAA1/RASGRF2/CAMK2A/GLRA1/GRIA1/GABRG2/MYO6/GABRR1/GABRR2/RPS6KA2/CAMK2B/ADCY1/GNB2/PRKAG2/NEFL/CHRNA2/NRG1/CHRNB3/NCALD/ADCY8/APBA1/GABBR2/GRIN3A/PRKX/CASK/ARHGEF9/GRIA3/GABRA3/GABRQ/GNB1/KIF17/RPS6KA1/PRKAA2/GNG12/PRKACB/NRAS/KCNJ10/AP2A2/DLG2/HTR3B/GNB3/GRIN2B/KRAS/ADCY6/PRKAG1/TUBA1C/GRIP1/LIN7A/PRKAB1/GNG2/GNB5/NPTN/CHRNA5/TUBB3/CAMKK1/DLG4/KCNJ12/NSF/PPM1E/KPNA2/KCNJ16/GNAL/TUBB6/GNG7/TUBB4A/GRIK5/AP2S1/GRIN2D/ADCY3/CHRND/SRC/GRIK1/KCNJ6/KCNJ15/MAPK1/PICK1/PRKAR2A/GABRR3/GNB4/CHRNA9/CAMK2D/GLRB/CAMK4/GABRB2/GRIK2/PRKAR1B/RAC1/GNAI1/GNGT1/PRKAR2B/CHRNA6/GRIN1/GLRA2/RPS6KA3/TSPAN7/DLG3/RPS6KA6/GNG3/GNG5/GNG13/GNG8/HTR3D/TUBB2A/GNG11	175
R-HSA-5576891	R-HSA-5576891	Cardiac conduction	123/7800	141/10619	5.13676104621835e-05	0.00900217373349766	0.00780652501102921	KCND3/HIPK1/ATP1A1/NPR1/ATP1A2/CACNA1S/ATP2B4/RYR2/CAMK2G/KCNK18/KCNQ1/STIM1/KCNJ11/KCNE3/SCN4B/SCN2B/SCN3B/CACNA2D4/CACNA1C/TBX5/NOS1/SLC8A3/KCNK10/KCNK13/RYR3/CACNG3/ATP2A1/CACNB1/SCN4A/CACNG5/CACNG4/CACNG1/KCNJ2/PRKACA/RYR1/DMPK/KCNJ14/CACNG7/CACNG8/TNNI3/SLC8A1/SCN9A/SCN7A/KCNK15/KCNE1/CACNG2/KCNJ4/ITPR1/ATP2B2/SCN5A/SCN10A/SCN11A/CACNA1D/CACNA2D3/FGF12/CAMK2A/KCNIP1/KCNK5/CAMK2B/AKAP9/HIPK2/KCNH2/GATA4/KCNK9/NPR2/KCND1/CACNA1F/KCNE5/ATP2B3/CASQ2/ATP1A4/CASQ1/KCNK2/KCNK1/CACNB2/KCNIP2/ABCC9/ITPR2/SCN8A/ATP2B1/ATP2A2/FGF14/ATP2A3/KCNJ12/FXYD7/KCNK6/ATP1A3/SLC8A2/CACNG6/FKBP1B/KCNK3/KCNIP3/CACNB4/SCN3A/SCN2A/SCN1A/NPPC/KAT2B/CACNA2D2/ATP1B3/TRPC1/WWTR1/KCNIP4/CORIN/CAMK2D/ITPR3/PLN/TRDN/CACNA2D1/ORAI2/KCND2/ASPH/FGF13/CLIC2/SRI/NPPA/AHCYL1/KCNK4/KCNK7/FXYD2/ATP1B2/KCNE2/KCNK16	123
R-HSA-1650814	R-HSA-1650814	Collagen biosynthesis and modifying enzymes	62/7800	67/10619	7.61652943677877e-05	0.0118648603004043	0.010288995905824	PLOD1/COL16A1/COL8A2/COL9A2/COLGALT2/ADAMTS14/TLL2/COL17A1/COL2A1/COL4A1/COL4A2/COL1A1/COLGALT1/COL5A2/COL4A4/COL6A3/COL9A3/COL6A1/COL6A2/COL7A1/COL8A1/COL6A5/COL6A6/P3H2/ADAMTS3/COL25A1/COL23A1/COL21A1/COL9A1/COL12A1/COL28A1/COL1A2/PCOLCE/PLOD3/COL26A1/BMP1/COL22A1/COL15A1/COL27A1/COL5A1/COL4A6/P3H1/COL24A1/COL11A1/COL13A1/P4HA1/P4HA3/PPIB/COL5A3/COL4A3/COL20A1/COL18A1/CRTAP/PCOLCE2/PLOD2/TLL1/ADAMTS2/COL19A1/COL14A1/COL4A5/P3H3/P4HA2	62
R-HSA-3000157	R-HSA-3000157	Laminin interactions	30/7800	30/10619	9.41641664259943e-05	0.0127966227653374	0.0110970037495043	HSPG2/LAMC2/LAMB3/NID1/ITGB1/COL4A1/COL4A2/ITGA3/ITGB4/LAMA1/LAMA3/ITGA6/COL4A4/LAMA5/COL7A1/ITGA2/LAMA2/LAMC3/COL4A6/LAMC1/ITGA7/NID2/ITGAV/COL4A3/COL18A1/LAMB2/ITGA1/LAMA4/LAMB1/COL4A5	30
