ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-1483257	R-HSA-1483257	Phospholipid metabolism	172/6579	212/10619	8.6528451145171e-10	1.2131288850553e-06	1.04198471694816e-06	PLA2G2E/PIK3R3/ACP6/PLEKHA6/PIK3C2B/LPGAT1/RAB4A/PIP4K2A/CHAT/PLEKHA1/PLAAT5/INPPL1/JMJD7-PLA2G4B/PLA2G4E/PLA2G4D/PLA2G4F/PIK3R6/PCTP/ABHD3/PIK3C3/PIK3R2/MBOAT2/LPIN1/PLB1/LCLAT1/GPAT2/INPP4A/ALPI/LPIN3/TPTE/AGPAT3/PI4KA/PLA2G6/OSBPL10/PCYT1A/LPCAT1/TNFAIP8/FIG4/SYNJ2/MTMR9/DGAT2L6/MTM1/PIK3CD/PLA2G5/PLA2G2D/PLA2G2F/MFSD2A/SLC44A5/MIGA1/SLC44A3/PIP5K1A/PI4KB/PLA2G4A/ARF1/GNPAT/PTEN/PI4K2A/INPP5F/PTDSS2/OSBPL5/SBF2/PIK3C2A/PLAAT4/PLAAT3/PITPNM1/CHKA/GDPD5/MTMR2/PLBD1/PIK3C2G/PLEKHA5/ETNK1/ARF3/OSBPL8/CHPT1/PLA2G1B/PITPNM2/MTMR6/ABHD4/DDHD1/MTMR10/TNFAIP8L3/GDE1/LPCAT2/CSNK2A2/PLA2G15/VAC14/CPNE7/INPP5K/PITPNM3/PIK3R5/PLD6/PIP4K2B/MTMR4/GDPD1/PGS1/LPIN2/PIP5K1C/TNFAIP8L1/SLC44A2/PLA2G4C/PLEKHA4/HADHB/STARD7/GPD2/PLA2R1/PIKFYVE/INPP5D/CSNK2A1/CDS2/GPCPD1/CRLS1/CPNE1/LIPI/SYNJ1/PITPNB/MTMR3/INPP5J/PISD/PNPLA3/MTMR14/RAB5A/GPD1L/SACM1L/PLA1A/MGLL/PIK3R4/PIK3CB/BCHE/PLD1/PIK3CA/LIPH/PLAAT1/PI4K2B/GPAT3/CDS1/PTPN13/ETNPPL/INPP4B/ENPP6/MTMR12/PIK3R1/RUFY1/MBOAT1/AGPAT4/PLEKHA8/PIK3CG/AGK/MTMR7/DDHD2/PLEKHA2/GPAT4/PTDSS1/PIP5K1B/SLC44A1/PNPLA7/BMX/PCYT1B/MTMR8/OCRL/MTMR1/TAZ/CEPT1/TPTE2/PNPLA2/PLAAT2/STARD10/PIP4K2C/PLA2G4B/CDIPT/CHKB/DGAT1	172
R-HSA-1483255	R-HSA-1483255	PI Metabolism	76/6579	84/10619	3.22163549930254e-09	2.25836648501108e-06	1.93976369010637e-06	PIK3R3/PLEKHA6/PIK3C2B/RAB4A/PIP4K2A/PLEKHA1/INPPL1/PIK3R6/PIK3C3/PIK3R2/INPP4A/TPTE/PI4KA/TNFAIP8/FIG4/SYNJ2/MTMR9/MTM1/PIK3CD/PIP5K1A/PI4KB/ARF1/PTEN/PI4K2A/INPP5F/SBF2/PIK3C2A/GDPD5/MTMR2/PIK3C2G/PLEKHA5/ARF3/MTMR6/MTMR10/TNFAIP8L3/GDE1/VAC14/INPP5K/PIK3R5/PIP4K2B/MTMR4/GDPD1/PIP5K1C/TNFAIP8L1/PLEKHA4/PIKFYVE/INPP5D/SYNJ1/PITPNB/MTMR3/INPP5J/MTMR14/RAB5A/SACM1L/PIK3R4/PIK3CB/PIK3CA/PI4K2B/PTPN13/INPP4B/ENPP6/MTMR12/PIK3R1/RUFY1/PLEKHA8/PIK3CG/MTMR7/PLEKHA2/PIP5K1B/PNPLA7/BMX/MTMR8/OCRL/MTMR1/TPTE2/PIP4K2C	76
R-HSA-1660499	R-HSA-1660499	Synthesis of PIPs at the plasma membrane	51/6579	53/10619	4.95063213473103e-09	2.31359541763097e-06	1.9872011095201e-06	PIK3R3/PLEKHA6/PIK3C2B/RAB4A/PIP4K2A/PLEKHA1/INPPL1/PIK3R6/PIK3R2/INPP4A/SYNJ2/MTMR9/MTM1/PIK3CD/PIP5K1A/ARF1/PTEN/PI4K2A/SBF2/PIK3C2A/MTMR2/PIK3C2G/PLEKHA5/MTMR6/INPP5K/PIK3R5/PIP4K2B/PIP5K1C/PLEKHA4/INPP5D/SYNJ1/MTMR3/INPP5J/MTMR14/RAB5A/PIK3CB/PIK3CA/PI4K2B/PTPN13/INPP4B/PIK3R1/RUFY1/PLEKHA8/PIK3CG/PLEKHA2/PIP5K1B/BMX/MTMR8/OCRL/MTMR1/PIP4K2C	51
R-HSA-112316	R-HSA-112316	Neuronal System	308/6579	413/10619	2.12393088618436e-08	7.44437775607618e-06	6.39414982577607e-06	KCNAB2/RPS6KA1/EPB41/GRIK3/KCNQ4/PTPRF/SLC1A7/LRRC7/GNAI3/KCNA2/KCNN3/CACNA1E/PPFIA4/KCNK1/ACTN2/CHAT/KCNMA1/PPFIBP2/ABCC8/KCNC1/LIN7C/KCNA4/SYT7/NRXN2/SYT12/SHANK2/GRIA4/KCNA1/GRIN2B/GLS2/MDM2/TUBA3C/ARHGEF7/AKAP5/SIPA1L1/NRXN3/GABRB3/GABRA5/GABRG3/CHRNA7/HCN4/RASGRF1/GRIN2A/CACNG3/KCNH4/GJC1/GNGT2/KCNH6/PRKCA/CACNG4/GRIN2C/DLGAP1/EPB41L3/GNG7/PTPRS/CACNA1A/PRKACA/SLC1A6/KCNN4/KCNJ14/PPFIA3/AP2A1/LRRC4B/PRKCG/CACNG8/KCNF1/ADCY3/NRXN1/LRRTM1/TUBA3E/CHRNA1/PRKAG3/PLCB1/SNAP25/EPB41L1/DLGAP4/KCNQ2/DNAJC5/CACNG2/SHANK3/SLC6A1/GRIP2/GNAI2/ADCY5/KCNAB1/KCNMB3/DLG1/NAAA/PDLIM5/GRIA2/CAMK4/KCNN2/GLRA1/KCNMB1/RIMS1/RPS6KA2/RAC1/CAMK2B/ADCY1/NRG1/CHRNB3/KCNB2/NCALD/ADCY8/APBA1/GABBR2/STXBP1/CACNA1B/NLGN4X/GLRA2/CASK/MAOA/KCND1/ARHGEF9/DLG3/GRIA3/SLITRK4/GNB1/KIF17/DLGAP3/PRKAA2/GNG12/PRKACB/GNG5/KCNC4/KCND3/HCN3/KCNJ10/KCNJ9/SYT2/KCNH1/KCNK2/GNG4/CACNB2/GAD2/LRRTM3/CAMK2G/AP2A2/KCNQ1/SYT9/SLC1A2/RTN3/PPFIA1/LRTOMT/DLG2/GRM5/PANX1/HTR3B/GRIK4/KCNJ1/KCNJ5/SLC6A12/ABCC9/KRAS/PPFIBP1/SYT10/SLC38A1/ADCY6/PRKAG1/TUBA1C/GRIP1/KCNMB4/KCNC2/SYT1/LIN7A/PPFIA2/ALDH2/PRKAB1/GNG2/KCNH5/KCNK10/KCNK13/BEGAIN/APBA2/GNB5/NPTN/CHRNA5/CHRNB4/HOMER2/NTRK3/ADCY9/ABAT/PRKCB/TUBB3/KCNJ12/FLOT2/SLC6A4/AP2B1/MAPT/NSF/TSPOAP1/PPM1E/PRKAR1A/KCNJ16/GNAL/TUBB6/HCN2/TUBB4A/GRIK5/AP2S1/GRIN2D/KCNC3/SHANK1/KCNK3/KCNG3/LRRTM4/EPB41L5/CACNB4/KCNJ3/KCNH7/GAD1/CREB1/ERBB4/SRC/SLC32A1/KCNB1/CHRNA4/GRIK1/KCNJ6/KCNJ15/MAPK1/PPM1F/SYN3/PICK1/KCNJ4/SLC6A11/SYN2/KCNH8/PRKAR2A/CACNA2D2/CACNA2D3/ARL6IP5/BCHE/NLGN1/KCNMB2/GNB4/IL1RAP/CPLX1/GABRA2/GABRB1/CAMK2D/GLRB/GLRA3/SLC6A3/ADCY2/SLC1A3/PRKAA1/HCN1/HOMER1/RASGRF2/GRIA1/GABRB2/GABRG2/ALDH5A1/LRFN2/KCNQ5/MYO6/GABRR1/GABRR2/GRIK2/EPB41L2/GRM1/SLC22A1/SLC22A2/PRKAR1B/DBNL/GNAI1/CACNA2D1/GNGT1/PRKAR2B/KCND2/PRKAG2/CHRNA6/KCNQ3/KCNK9/SLC1A1/PTPRD/UNC13B/GRIN3A/CACFD1/GRIN1/PRKX/RPS6KA3/IL1RAPL1/TSPAN7/SYN1/NLGN3/IL1RAPL2/GABRA3/KCNA3/NRGN/SLC6A13/CHRFAM7A/PDPK1/KCNAB3/KCNG1/TUBB1/CHRNA2/ADCY7/KCNG4/VAMP2/KCNG2/GNG8/CALM2/GLS/KCNK16/GNG11/KCNS2	308
R-HSA-193648	R-HSA-193648	NRAGE signals death through JNK	55/6579	59/10619	3.68248902707355e-08	1.03256992319142e-05	8.86898409888873e-06	ARHGEF16/ARHGEF11/OBSCN/ARHGEF17/ARHGEF7/SOS2/ABR/ARHGEF1/TIAM1/ITSN1/KALRN/ARHGEF26/ARHGEF37/TIAM2/RAC1/ARHGEF35/ARHGEF5/ARHGEF9/PLEKHG5/ARHGEF10L/VAV3/NGF/ARHGEF2/NET1/MAPK8/BAD/ARHGEF12/FGD4/MCF2L/AKAP13/AATF/VAV1/ARHGEF18/PLEKHG2/ARHGEF33/SOS1/BCL2L11/ARHGEF4/NGEF/PREX1/ARHGEF3/ECT2/ARHGEF38/TRIO/RASGRF2/ARHGEF10/FGD3/VAV2/MAGED1/FGD1/ARHGEF6/MCF2/ARHGEF19/ARHGEF40/ARHGEF39	55
R-HSA-194840	R-HSA-194840	Rho GTPase cycle	114/6579	138/10619	9.31482748070251e-08	2.17656468799082e-05	1.86950221717959e-05	ARHGEF16/INPP5B/ARHGAP29/ARHGEF11/ARHGAP30/OBSCN/RHOU/RHOBTB1/DEPDC7/ARAP1/ARHGEF17/SRGAP1/STARD13/ARHGEF7/SOS2/ARHGAP11A/MYO9A/RHOT2/ABR/ARHGAP44/ARHGAP23/PIK3R2/ARHGEF1/ARHGAP35/TIAM1/ITSN1/BCR/RAC2/SRGAP3/KALRN/ARHGEF26/FAM13A/ARHGAP10/ARAP3/ARHGAP26/ARHGEF37/TIAM2/RAC1/CHN2/ARHGEF35/ARHGEF5/ARHGEF9/STARD8/PLEKHG5/ARHGEF10L/CDC42/SYDE2/VAV3/ARHGEF2/SRGAP2/NET1/GDI2/ARHGAP21/ARHGAP22/RHOG/ARHGAP1/ARHGAP42/ARHGAP20/ARHGEF12/ARHGAP32/FGD4/RHOF/MCF2L/ARHGAP5/RHOJ/AKAP13/ARHGAP17/RHOT1/ARHGAP27/RALBP1/VAV1/ARHGEF18/MYO9B/PLEKHG2/ARHGEF33/SOS1/RHOQ/ARHGAP25/ARHGEF4/ARHGAP15/CHN1/NGEF/PREX1/RHOA/ARHGEF3/ARHGAP31/ECT2/ARAP2/RHOH/ARHGAP24/ARHGEF38/TRIO/DEPDC1B/RASGRF2/FAM13B/ARHGAP18/TAGAP/ARHGEF10/DLC1/RHOBTB2/ARHGAP39/FGD3/VAV2/ARHGAP6/FGD1/OPHN1/OCRL/ARHGAP36/ARHGEF6/MCF2/ARHGEF19/ARHGEF40/RHOV/ARHGEF39	114
R-HSA-112315	R-HSA-112315	Transmission across Chemical Synapses	203/6579	272/10619	5.07378542489742e-06	0.000836761454978416	0.000718713945863284	RPS6KA1/GRIK3/SLC1A7/LRRC7/GNAI3/CACNA1E/PPFIA4/ACTN2/CHAT/LIN7C/GRIA4/GRIN2B/GLS2/MDM2/TUBA3C/ARHGEF7/AKAP5/GABRB3/GABRA5/GABRG3/CHRNA7/RASGRF1/GRIN2A/CACNG3/GNGT2/PRKCA/CACNG4/GRIN2C/GNG7/CACNA1A/PRKACA/SLC1A6/PPFIA3/AP2A1/PRKCG/CACNG8/ADCY3/TUBA3E/CHRNA1/PRKAG3/PLCB1/SNAP25/EPB41L1/DNAJC5/CACNG2/SLC6A1/GRIP2/GNAI2/ADCY5/DLG1/NAAA/GRIA2/CAMK4/GLRA1/RIMS1/RPS6KA2/RAC1/CAMK2B/ADCY1/NRG1/CHRNB3/NCALD/ADCY8/APBA1/GABBR2/STXBP1/CACNA1B/GLRA2/CASK/MAOA/ARHGEF9/DLG3/GRIA3/GNB1/KIF17/PRKAA2/GNG12/PRKACB/GNG5/KCNJ10/KCNJ9/GNG4/CACNB2/GAD2/CAMK2G/AP2A2/SLC1A2/PPFIA1/LRTOMT/DLG2/HTR3B/GRIK4/KCNJ5/SLC6A12/KRAS/SLC38A1/ADCY6/PRKAG1/TUBA1C/GRIP1/SYT1/LIN7A/PPFIA2/ALDH2/PRKAB1/GNG2/GNB5/NPTN/CHRNA5/CHRNB4/ADCY9/ABAT/PRKCB/TUBB3/KCNJ12/SLC6A4/AP2B1/MAPT/NSF/TSPOAP1/PPM1E/PRKAR1A/KCNJ16/GNAL/TUBB6/TUBB4A/GRIK5/AP2S1/GRIN2D/CACNB4/KCNJ3/GAD1/CREB1/ERBB4/SRC/SLC32A1/CHRNA4/GRIK1/KCNJ6/KCNJ15/MAPK1/PPM1F/SYN3/PICK1/KCNJ4/SLC6A11/SYN2/PRKAR2A/CACNA2D2/CACNA2D3/ARL6IP5/BCHE/GNB4/CPLX1/GABRA2/GABRB1/CAMK2D/GLRB/GLRA3/SLC6A3/ADCY2/SLC1A3/PRKAA1/RASGRF2/GRIA1/GABRB2/GABRG2/ALDH5A1/MYO6/GABRR1/GABRR2/GRIK2/SLC22A1/SLC22A2/PRKAR1B/GNAI1/CACNA2D1/GNGT1/PRKAR2B/PRKAG2/CHRNA6/SLC1A1/UNC13B/GRIN3A/CACFD1/GRIN1/PRKX/RPS6KA3/TSPAN7/SYN1/GABRA3/NRGN/SLC6A13/CHRFAM7A/PDPK1/TUBB1/CHRNA2/ADCY7/VAMP2/GNG8/CALM2/GLS/GNG11	203
R-HSA-416482	R-HSA-416482	G alpha (12/13) signalling events	68/6579	80/10619	5.17360646850464e-06	0.000836761454978416	0.000718713945863284	ARHGEF16/ARHGEF11/OBSCN/ARHGEF17/ARHGEF7/SOS2/ABR/GNGT2/GNG7/ARHGEF1/TIAM1/ITSN1/KALRN/ARHGEF26/ARHGEF37/ADRA1B/TIAM2/GNA12/ARHGEF35/ARHGEF5/ARHGEF9/GNB1/PLEKHG5/ARHGEF10L/GNG12/GNG5/VAV3/ARHGEF2/GNG4/NET1/ARHGEF12/FGD4/MCF2L/GNG2/GNB5/AKAP13/ROCK1/VAV1/ARHGEF18/PLEKHG2/ROCK2/ARHGEF33/SOS1/ARHGEF4/NGEF/ADRA1D/PREX1/RHOA/ARHGEF3/ECT2/GNB4/ARHGEF38/TRIO/RASGRF2/GNGT1/ARHGEF10/ADRA1A/FGD3/VAV2/FGD1/BTK/ARHGEF6/MCF2/ARHGEF19/ARHGEF40/GNG8/GNG11/ARHGEF39	68
R-HSA-204998	R-HSA-204998	Cell death signalling via NRAGE, NRIF and NADE	65/6579	76/10619	5.37150720028941e-06	0.000836761454978416	0.000718713945863284	ARHGEF16/ARHGEF11/PSEN2/OBSCN/TRAF6/ARHGEF17/ARHGEF7/SOS2/ABR/ARHGEF1/TIAM1/ITSN1/KALRN/ARHGEF26/ARHGEF37/TIAM2/RAC1/CASP2/ARHGEF35/ARHGEF5/ARHGEF9/PLEKHG5/ARHGEF10L/ITGB3BP/VAV3/NGF/ARHGEF2/NET1/MAPK8/BAD/ARHGEF12/FGD4/MCF2L/PSEN1/AKAP13/YWHAE/AATF/VAV1/ARHGEF18/PLEKHG2/ARHGEF33/SOS1/BCL2L11/ARHGEF4/NGEF/PREX1/ARHGEF3/ECT2/ARHGEF38/CASP3/TRIO/RASGRF2/SQSTM1/ARHGEF10/FGD3/VAV2/MAGED1/FGD1/ARHGEF6/MCF2/RPS27A/ARHGEF19/ARHGEF40/APH1B/ARHGEF39	65
R-HSA-9006925	R-HSA-9006925	Intracellular signaling by second messengers	225/6579	305/10619	6.63148440743531e-06	0.000929734113922431	0.000798570332853263	MTOR/LCK/PSMB2/AGO1/AGO3/PIK3R3/MOV10/PSMB4/THEM4/PIP4K2A/PIK3AP1/FGFR2/TRAF6/GRK2/RPS6KB2/LAMTOR1/CHD4/PHC1/NR4A1/MDM2/FOXO1/PSMC6/PPP2R5C/TNRC6A/CD19/WWP2/PHLPP2/CHD3/PSMD11/ERBB2/PRKCA/TNRC6C/CBX4/PRKACA/PIK3R2/GATAD2A/GSK3A/PPP2R1A/PRKCG/ADCY3/PRKCE/TRIB3/PLCG1/SNAI1/RAC2/TNRC6B/ITPR1/PPARG/PSMD6/ADCY5/PHC3/PSMD2/KLB/RICTOR/CAMK4/FGF18/CDKN1A/FOXO3/ESR1/PDGFA/RAC1/PDE1C/CAMK2B/ADCY1/NRG1/ADCY8/AGO2/MAPKAP1/RRAGB/FOXO4/XIAP/PIK3CD/CASP9/OTUD3/KDM1A/HDAC1/RBBP4/PHC2/AGO4/RRAGC/SCMH1/PRKACB/AHCYL1/PIP5K1A/GATAD2B/RNF2/PPP2R5A/AKT3/CAMK2G/NRG3/PTEN/TNKS2/PSMD13/RHOG/PSMA1/BAD/FGF19/EED/PPP2R1B/FGF23/ATN1/ITPR2/IRAK4/HDAC7/ADCY6/ERBB3/FRS2/KITLG/PTPN11/FGF9/PSMB5/PSMA3/PPP2R5E/ESR2/PSMC1/RCOR1/MTA1/FGF7/NEDD4/PML/NRG4/TSC2/ADCY9/USP7/CSNK2A2/SUZ12/PSMB3/PIP4K2B/PSME3/HDAC5/PRKAR1A/GRB2/RPTOR/PSMA8/PHLPP1/FGF22/PIP5K1C/VAV1/INSR/PSMD8/PSMC4/AKT2/AKT1S1/STRN/MTA3/PSME4/TGFA/IL1RL1/PSMD14/ATF2/PDE1A/CREB1/ERBB4/IRS1/PSMD1/CSNK2A1/PSMF1/SRC/SALL4/PSMA7/MAPK1/PRR5/PRKAR2A/PRKCD/TRAT1/CD80/GSK3B/CD86/PIK3CB/MECOM/PIK3CA/USP13/IL1RAP/PDGFRA/KIT/REST/AREG/BTC/LAMTOR3/EGF/CAMK2D/FGF2/GAB1/ADCY2/FGF10/SLC38A9/PIK3R1/NRG2/FGF1/PDGFRB/ITPR3/PPP2R5D/RRAGD/NR2E1/FYN/HDAC2/FRK/PSMB1/PRKAR1B/EGFR/HGF/SEM1/PRKAR2B/MET/EZH2/RHEB/TNKS/FGFR1/PREX2/IL33/PIP5K1B/PSMB7/PRKX/PDPK1/RPS27A/PDGFB/MKRN1/PIP4K2C/ADCY7/MBD3/CALM2/CBX6/FGF5/RNF146/SNAI2	225
