ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-194840	R-HSA-194840	Rho GTPase cycle	112/5623	138/10619	3.17867338226132e-12	4.45650008193036e-09	3.68726112342313e-09	ARHGEF10L/INPP5B/ARHGEF11/OBSCN/RHOU/NET1/ARHGAP19/RACGAP1/STARD13/ARHGEF7/ARHGAP5/RHOT2/ARHGAP27/TRIP10/PLEKHG2/ARHGAP35/ARHGEF4/BCR/SRGAP3/KALRN/TRIO/ARAP3/ARHGEF35/ARHGEF5/VAV2/ARHGEF16/PLEKHG5/ARHGEF19/CDC42/SYDE2/ARHGAP29/VAV3/ARHGEF2/GDI2/ARHGAP21/ARHGAP12/ARHGAP22/RHOBTB1/RHOD/ARAP1/ARHGEF17/ARHGAP42/ARHGEF12/ARHGAP32/A2M/FGD4/SRGAP1/RHOF/MCF2L/ARHGEF40/RHOJ/ARHGAP11B/ARHGAP11A/MYO9A/AKAP13/ARHGAP17/ABR/ARHGAP44/RHOT1/ARHGAP23/RALBP1/VAV1/ARHGEF18/MYO9B/ARHGEF1/ARHGEF33/SOS1/RHOQ/ARHGAP25/ARHGAP15/CHN1/NGEF/PREX1/TIAM1/ITSN1/RAC2/RHOA/ARHGEF3/ARHGAP31/ARHGEF26/ECT2/ARAP2/RHOH/ARHGAP24/FAM13A/ARHGEF38/ARHGAP10/DEPDC1B/RASGRF2/ARHGAP26/ARHGEF37/ARHGAP18/TIAM2/RAC1/CHN2/ARHGEF10/DLC1/RHOBTB2/ARHGAP39/FGD3/ARHGAP6/FGD1/OPHN1/STARD8/ARHGAP36/ARHGEF6/ARHGAP4/GDI1/OCRL/RHOC/RHOV/ARHGAP45	112
R-HSA-112316	R-HSA-112316	Neuronal System	274/5623	413/10619	1.26872755535779e-08	8.89378016305813e-06	7.3586198210752e-06	KCNAB2/DLGAP3/KCNQ4/PTPRF/KCNC4/KCNA2/KCNN3/KCNJ9/PPFIA4/ACTN2/TUBB8/CAMK2G/KCNMA1/PPFIBP2/SLC1A2/SYT7/NRXN2/SHANK2/LRTOMT/HTR3A/ABCC9/PRKAG1/SLITRK5/ARHGEF7/KCNH5/AKAP5/SIPA1L1/BEGAIN/GABRB3/GABRG3/APBA2/PDPK1/ADCY9/GRIN2A/TUBB3/CACNB1/MAPT/TUBB6/PTPRS/PRKACA/SLC1A6/LRFN1/KCNN4/GRIN2D/KCNA7/PPFIA3/AP2A1/KCNC3/SHANK1/PRKCG/DLGAP4/SRC/CHRNA4/COMT/PPM1F/SYN3/SLC6A1/KCNMB3/GRIA2/KCNK17/GRM1/SLC22A1/CAMK2B/KCNH2/PRKAG2/CHRNB3/KCNB2/KCNS2/KCNQ3/KCNK9/PTPRD/APBA1/RPS6KA3/SLITRK2/GABRQ/GNB1/KIF17/RPS6KA1/EPB41/GRIK3/PRKAA2/GNG12/LRRC7/PRKACB/GNAI3/KCND3/PRKAB2/HCN3/KCNJ10/CACNA1E/SYT2/KCNH1/KCNK2/GNG4/CACNB2/GAD2/CHAT/LRRTM3/AP2A2/KCNQ1/SYT9/RTN3/PPFIA1/DLG2/GRM5/PANX1/GRIA4/HTR3B/GRIK4/KCNJ1/KCNJ5/SLC6A13/GRIN2B/KRAS/PPFIBP1/SLC38A1/ADCY6/KCNH3/GRIP1/KCNMB4/SYT1/LIN7A/PPFIA2/ALDH2/PRKAB1/GNG2/NRXN3/KCNK10/KCNK13/GABRA5/CHRNA7/GNB5/HCN4/NPTN/RASGRF1/HOMER2/NTRK3/ABAT/PRKCB/CACNG3/ADCY7/KCNG4/CAMKK1/DLG4/KCNJ12/SLC6A4/AP2B1/NSF/TSPOAP1/PPM1E/PRKCA/CACNG4/DLGAP1/EPB41L3/GNAL/KCNG2/GNG7/APBA3/GRIK5/AP2S1/CACNG8/ADCY3/KCNK3/KCNG3/NRXN1/LRRTM4/CACNB4/KCNJ3/KCNH7/GLS/CREB1/ERBB4/PLCB1/SNAP25/EPB41L1/KCNB1/KCNG1/DNAJC5/GRIK1/KCNJ6/KCNJ15/MAPK1/CACNG2/KCNJ4/SHANK3/SLC6A11/SYN2/GRIP2/KCNH8/PRKAR2A/CACNA2D2/CACNA2D3/GABRR3/ADCY5/KCNAB1/BCHE/NLGN1/KCNMB2/AP2M1/IL1RAP/DLG1/GABRA2/GABRB1/PDLIM5/CAMK2D/GLRB/GLRA3/SLC6A3/ADCY2/SLC1A3/PRKAA1/HCN1/HOMER1/RASGRF2/KCNN2/CAMK2A/GLRA1/GRIA1/GABRB2/ALDH5A1/LRFN2/RIMS1/KCNQ5/MYO6/GABRR1/GRIK2/EPB41L2/SLC22A2/RPS6KA2/PRKAR1B/RAC1/DBNL/ADCY1/STX1A/GNAI1/CACNA2D1/GNGT1/PRKAR2B/KCND2/NRG1/NCALD/ADCY8/SLC1A1/UNC13B/GABBR2/GRIN3A/STXBP1/GRIN1/CACNA1B/PRKX/NLGN4X/GLRA2/IL1RAPL1/CASK/MAOA/DLG3/NLGN3/RPS6KA6/IL1RAPL2/GRIA3/SLITRK4/GABRA3/GNG3/ADCY4/GNB3/TUBA1A/HOMER3/GNG8/LRRC4B/CALM2/PANX2/GNB4/TUBB2A/GNG10	274
R-HSA-193648	R-HSA-193648	NRAGE signals death through JNK	51/5623	59/10619	4.92708748076697e-08	2.30259221601176e-05	1.90514049256323e-05	ARHGEF10L/ARHGEF11/OBSCN/NET1/ARHGEF7/PLEKHG2/BCL2L11/ARHGEF4/KALRN/TRIO/ARHGEF35/ARHGEF5/VAV2/MAGED1/ARHGEF16/PLEKHG5/ARHGEF19/VAV3/NGF/ARHGEF2/BAD/ARHGEF17/ARHGEF12/FGD4/MCF2L/ARHGEF40/AKAP13/ABR/AATF/NGFR/VAV1/ARHGEF18/ARHGEF1/ARHGEF33/SOS1/NGEF/PREX1/TIAM1/ITSN1/ARHGEF3/ARHGEF26/ECT2/ARHGEF38/RASGRF2/ARHGEF37/TIAM2/RAC1/ARHGEF10/FGD3/FGD1/ARHGEF6	51
R-HSA-6794362	R-HSA-6794362	Protein-protein interactions at synapses	69/5623	87/10619	2.74417143453314e-07	9.61832087803866e-05	7.95809716014611e-05	DLGAP3/PTPRF/PPFIA4/PPFIBP2/SYT7/NRXN2/SHANK2/SLITRK5/SIPA1L1/BEGAIN/APBA2/GRIN2A/PTPRS/LRFN1/GRIN2D/PPFIA3/SHANK1/DLGAP4/GRM1/PTPRD/APBA1/SLITRK2/EPB41/SYT2/LRRTM3/SYT9/RTN3/PPFIA1/DLG2/GRM5/GRIA4/GRIN2B/PPFIBP1/SYT1/LIN7A/PPFIA2/NRXN3/HOMER2/NTRK3/DLG4/DLGAP1/EPB41L3/APBA3/NRXN1/LRRTM4/EPB41L1/SHANK3/NLGN1/IL1RAP/DLG1/PDLIM5/HOMER1/GRIA1/LRFN2/EPB41L2/DBNL/STX1A/STXBP1/GRIN1/NLGN4X/IL1RAPL1/CASK/DLG3/NLGN3/IL1RAPL2/GRIA3/SLITRK4/HOMER3/LRRC4B	69
R-HSA-416482	R-HSA-416482	G alpha (12/13) signalling events	64/5623	80/10619	4.14793957774395e-07	0.00011630822575994	9.62321982036595e-05	ARHGEF10L/ARHGEF11/OBSCN/NET1/ARHGEF7/ROCK1/PLEKHG2/ARHGEF4/KALRN/TRIO/ARHGEF35/ARHGEF5/VAV2/GNB1/ARHGEF16/PLEKHG5/ARHGEF19/GNG12/VAV3/ARHGEF2/GNG4/ARHGEF17/ARHGEF12/FGD4/MCF2L/ARHGEF40/GNG2/GNB5/AKAP13/ABR/GNG7/VAV1/ARHGEF18/ARHGEF1/ROCK2/ARHGEF33/SOS1/NGEF/ADRA1D/PREX1/TIAM1/ITSN1/RHOA/ARHGEF3/ARHGEF26/ECT2/ARHGEF38/RASGRF2/ARHGEF37/TIAM2/GNA12/GNGT1/ARHGEF10/ADRA1A/FGD3/FGD1/BTK/ARHGEF6/GNG3/RHOC/GNB3/GNG8/GNB4/GNG10	64
R-HSA-112315	R-HSA-112315	Transmission across Chemical Synapses	182/5623	272/10619	1.55156089623253e-06	0.000362548062753001	0.000299968439938289	KCNJ9/PPFIA4/ACTN2/TUBB8/CAMK2G/SLC1A2/LRTOMT/HTR3A/PRKAG1/ARHGEF7/AKAP5/GABRB3/GABRG3/PDPK1/ADCY9/GRIN2A/TUBB3/CACNB1/MAPT/TUBB6/PRKACA/SLC1A6/GRIN2D/PPFIA3/AP2A1/PRKCG/SRC/CHRNA4/COMT/PPM1F/SYN3/SLC6A1/GRIA2/SLC22A1/CAMK2B/PRKAG2/CHRNB3/APBA1/RPS6KA3/GABRQ/GNB1/KIF17/RPS6KA1/GRIK3/PRKAA2/GNG12/LRRC7/PRKACB/GNAI3/PRKAB2/KCNJ10/CACNA1E/GNG4/CACNB2/GAD2/CHAT/AP2A2/PPFIA1/DLG2/GRIA4/HTR3B/GRIK4/KCNJ5/SLC6A13/GRIN2B/KRAS/SLC38A1/ADCY6/GRIP1/SYT1/LIN7A/PPFIA2/ALDH2/PRKAB1/GNG2/GABRA5/CHRNA7/GNB5/NPTN/RASGRF1/ABAT/PRKCB/CACNG3/ADCY7/CAMKK1/DLG4/KCNJ12/SLC6A4/AP2B1/NSF/TSPOAP1/PPM1E/PRKCA/CACNG4/GNAL/GNG7/GRIK5/AP2S1/CACNG8/ADCY3/CACNB4/KCNJ3/GLS/CREB1/ERBB4/PLCB1/SNAP25/EPB41L1/DNAJC5/GRIK1/KCNJ6/KCNJ15/MAPK1/CACNG2/KCNJ4/SLC6A11/SYN2/GRIP2/PRKAR2A/CACNA2D2/CACNA2D3/GABRR3/ADCY5/BCHE/AP2M1/DLG1/GABRA2/GABRB1/CAMK2D/GLRB/GLRA3/SLC6A3/ADCY2/SLC1A3/PRKAA1/RASGRF2/CAMK2A/GLRA1/GRIA1/GABRB2/ALDH5A1/RIMS1/MYO6/GABRR1/GRIK2/SLC22A2/RPS6KA2/PRKAR1B/RAC1/ADCY1/STX1A/GNAI1/CACNA2D1/GNGT1/PRKAR2B/NRG1/NCALD/ADCY8/SLC1A1/UNC13B/GABBR2/GRIN3A/STXBP1/GRIN1/CACNA1B/PRKX/GLRA2/CASK/MAOA/DLG3/RPS6KA6/GRIA3/GABRA3/GNG3/ADCY4/GNB3/TUBA1A/GNG8/CALM2/GNB4/TUBB2A/GNG10	182
R-HSA-418346	R-HSA-418346	Platelet homeostasis	68/5623	88/10619	1.95176445266507e-06	0.000390910537519489	0.000323435252155925	ATP2B4/KCNMA1/STIM1/P2RX3/PPP2R5C/ATP2A1/P2RX1/SLC8A1/GNAS/ATP2B2/KCNMB3/TRPC7/ITPR3/NOS3/GNB1/PAFAH2/LRP8/GNG12/PLA2G4A/PPP2R5A/GNG4/PRKG1/MRVI1/PDE2A/TRPC6/GUCY1A2/PTPN6/ITPR2/PDE1B/KCNMB4/ATP2B1/ATP2A2/PTPN11/NOS1/P2RX7/P2RX4/ORAI1/GNG2/PPP2R5E/SLC8A3/GNB5/ATP2A3/NOS2/GNG7/PTGIR/PPP2R1A/PDE11A/PDE1A/PDE9A/P2RX6/ITPR1/KCNMB2/PRKG2/PDE5A/GUCY1B1/MAPK14/PPP2R5D/PDE10A/GNGT1/ATP2B3/GNG3/PPP2R1B/GNB3/GNG8/CALM2/GNB4/TRPC3/GNG10	68
R-HSA-373752	R-HSA-373752	Netrin-1 signaling	42/5623	50/10619	3.90670711500235e-06	0.000684650421904161	0.00056647253167534	HJV/DOCK1/DSCAML1/RGMA/SRC/DSCAM/MAPK12/SLIT2/TRIO/MYO10/TRPC7/ABLIM3/UNC5A/FYN/CDC42/PRKCQ/UNC5B/SLIT1/ABLIM1/PAK1/TRPC6/NTN4/PTPN11/TRPC4/NEO1/SIAH1/PITPNA/NTN1/DCC/ROBO1/NCK1/TRPC1/ABLIM2/UNC5C/SLIT3/MAPK14/EZR/RAC1/UNC5D/PTK2/TRPC5/TRPC3	42
R-HSA-9006934	R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	289/5623	458/10619	4.70457246873098e-06	0.000732867844573427	0.000606367118191994	PTPRU/LCK/COL9A2/PIK3R3/THEM4/THBS3/FGFR2/DOCK1/FLRT1/GAB2/PDGFD/CBL/NCKAP1L/ERBB3/RNF41/RAP1B/FGF9/WASF3/SPRY2/COL4A2/ARHGEF7/PGF/HSP90AA1/IGF1R/PCSK6/STUB1/PDPK1/BCAR1/WWOX/NCOR1/STAT5B/ITGA3/ROCK1/LAMA3/PTBP1/POLR2E/PTPRS/PRKACA/EPS15L1/AXL/AP2A1/KIDINS220/NCK2/PTPN18/COL5A2/NRP2/COL4A4/COL6A3/SRC/COL6A2/MAPK12/CTNNB1/LAMB2/MST1R/DOCK3/LRIG1/FGFR3/KLB/CYFIP2/FGFR4/ITPR3/COL9A1/WASF1/FYN/ESR1/THBS2/TNS3/GRB10/EGFR/NOS3/ATP6V1B2/FGFR1/PLAT/POLR2K/PCSK5/PTPN3/RAPGEF1/RALGDS/VAV2/SH3KBP1/RPS6KA3/PRKCZ/MTOR/CDC42/RPS6KA1/WASF2/MKNK1/EPS15/DOCK7/PRKACB/COL24A1/COL11A1/VAV3/RAP1A/NGF/NTRK1/DNM3/LAMC1/LAMC2/MAPKAPK2/AKT3/STAM/ABI1/ITGB1/CXCL12/NRG3/TIAL1/ADAM12/AP2A2/PTPRJ/POLR2G/FGF3/PAK1/CUL5/CHEK1/NTF3/PTPN6/GRIN2B/PTPRO/KRAS/ITPR2/ATF1/FRS2/KITLG/PTPN11/PXN/ATP6V0A2/FLT3/FLT1/KL/GTF2F2/IRS2/COL4A1/PSEN1/FLRT2/RPS6KA5/CYFIP1/SPRED1/SPINT1/FGF7/USP8/NEDD4/ADAM10/MAP2K5/NRG4/SH3GL3/NTRK3/FES/MEF2A/PRKCB/ATP6V0D1/CRK/GRAP/AP2B1/ERBB2/TNS4/JUP/STAT3/ATP6V0A1/ITGB3/CLTC/PRKCA/GGA3/GRB2/BAIAP2/YES1/LAMA1/PTPN2/RIT2/SOCS6/SHC2/FGF22/MATK/VAV1/INSR/COL5A3/AKT2/AP2S1/PPP2R1A/ATP6V1C2/ROCK2/MEMO1/SOS1/PRKCE/SPRED2/TIA1/TGFA/RALB/STAM2/GALNT3/NCKAP1/ITGAV/STAT1/ABI2/CREB1/ERBB4/IRS1/COL4A3/ITCH/ELMO2/PTPN1/LAMA5/TIAM1/MAPK1/RBFOX2/NCF4/GRAP2/PRR5/ITPR1/RHOA/COL6A5/COL6A6/PIK3R4/NCK1/PIK3CB/PIK3CA/AP2M1/PAK2/TEC/PDGFRA/KIT/POLR2B/AREG/PDGFC/VEGFC/RICTOR/FGF10/ITGA2/ERBIN/PIK3R1/THBS4/RASA1/MEF2C/FER/CTNNA1/NRG2/DIAPH1/FGF1/FGF18/ATP6V0E1/FLT4/RANBP9/MAPK14/PPP2R5D/LAMA4/PTPRK/LAMA2/TAB2/PLG/RPS6KA2/RAC1/ADCYAP1R1/ELMO1/RALA/PTPN12/LAMB1/MET/ATP6V0A4/BRAF/PTK2B/NRG1/ATP6V1H/LYN/PAG1/WWP1/ATP6V1C1/PTK2/JAK2/SH3GL2/CLTA/SHB/NTRK2/SHC3/COL27A1/MAPKAP1/DNM1/LAMC3/COL5A1/ANOS1/VEGFD/COL4A5/PPP2R1B/POLR2D/CRKL/COL1A2/CDK5R1/CALM2/ATP6V1B1/YWHAB	289
R-HSA-1500931	R-HSA-1500931	Cell-Cell communication	93/5623	129/10619	6.0393636811258e-06	0.000846718788093838	0.000700566187010593	CLDN19/KIRREL1/ACTN2/RSU1/PARD3/COL17A1/ACTN3/CDH24/CDH11/CDH1/SDK2/ITGB4/LAMA3/NPHS1/ACTN4/NECTIN2/NCK2/SIRPB1/SRC/CDH4/CLDN14/CTNNB1/CDH12/CDH10/CDH6/DST/FYN/FLNC/FLNA/F11R/LAMC2/ITGB1/SFTPD/CD151/PARVA/CADM1/NECTIN1/KIRREL3/PTPN6/PTPN11/PXN/CLDN10/ANG/FERMT2/MPP5/ACTN1/IQGAP1/CDH8/CDH13/CDH15/JUP/GRB2/CDH2/CDH7/PARD6G/PVR/SPTBN1/LIMS1/LIMS2/ITGA6/SIRPA/PARD6B/PARVB/CADM2/CD47/NECTIN3/NCK1/PIK3CB/PRKCI/CLDN11/PIK3CA/CDH18/FYB1/PIK3R1/CTNNA1/CD2AP/CLDN20/AFDN/SDK1/SKAP2/MAGI2/CLDN12/PTK2B/PTK2/SPTAN1/CASK/CLDN2/ARHGEF6/CLDN6/SFTPA1/CLDN8/CLDN4/CLDN15	93
