ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-112316	R-HSA-112316	Neuronal System	315/6623	413/10619	5.86267342054645e-10	8.21946813560612e-07	6.86241351962911e-07	GRIK3/KCNQ4/PTPRF/GNAI3/CHRNB2/HCN3/KCNJ9/CACNA1E/PPFIA4/KCNK1/ACTN2/TUBB8/CHAT/KCNMA1/KCNQ1/SYT9/ABCC8/LIN7C/KCNA4/SLC1A2/SYT7/SYT12/SHANK2/LRTOMT/GRIA4/NRGN/KCNJ5/SLC6A12/KCNA6/KCNA5/GRIN2B/ABCC9/TUBA1A/SLITRK5/ARHGEF7/SIPA1L1/NRXN3/KCNK10/GABRB3/GABRA5/APBA2/CHRFAM7A/CHRNA7/HCN4/NPTN/CHRNB4/RASGRF1/PDPK1/ADCY9/CACNG3/KCNG4/TUBB3/KCNAB3/FLOT2/SLC6A4/CACNB1/KCNH4/MAPT/KCNH6/CACNG4/KCNJ2/GRIN2C/DLGAP1/EPB41L3/GNAL/HCN2/PTPRS/SLC1A6/KCNN1/RAB3A/GRIK5/CALM3/GRIN2D/KCNA7/LIN7B/AP2A1/LRRC4B/KCNK3/NRXN1/EPB41L5/TUBA3E/TUBA3D/ERBB4/PLCB1/EPB41L1/DLGAP4/KCNS1/KCNG1/DNAJC5/KCNJ4/SLC6A11/SLC6A1/GRIP2/KCNMB3/HTR3E/AP2M1/HCN1/RASGRF2/CAMK4/CAMK2A/GABRG2/KCNMB1/KCNK17/GABRR1/GABRR2/SLC22A1/RPS6KA2/CAMK2B/ADCY1/GNAI1/GNB2/KCNH2/PRKAG2/NRG1/KCNB2/KCNS2/NCALD/KCNK9/UNC13B/APBA1/GABBR2/PRKX/NLGN4X/SYN1/GRIA3/SLITRK2/GABRA3/GABRQ/GNB1/KCNAB2/KIF17/RPS6KA1/EPB41/DLGAP3/SLC1A7/PRKAA2/GNG12/LRRC7/PRKACB/KCNA2/KCND3/KCNN3/KCNJ10/SYT2/KCNH1/KCNK2/GNG4/CACNB2/GAD2/LRRTM3/CAMK2G/AP2A2/PPFIBP2/RTN3/NRXN2/PPFIA1/DLG2/GRM5/PANX1/HTR3B/GRIK4/SLC6A13/KRAS/PPFIBP1/SYT10/SLC38A1/PRKAG1/TUBA1C/KCNH3/GLS2/GRIP1/KCNMB4/KCNC2/SYT1/LIN7A/PPFIA2/ALDH2/PRKAB1/CAMKK2/ADCY4/GNG2/KCNH5/KCNK13/GABRG3/GJD2/GNB5/CHRNA5/HOMER2/NTRK3/ABAT/GRIN2A/PRKCB/ADCY7/CAMKK1/NLGN2/KCNJ12/AP2B1/GJC1/NSF/PPM1E/PRKCA/PRKAR1A/KCNJ16/TUBB6/GNG7/CACNA1A/HOMER3/KCNK6/KCNC3/SHANK1/CACNG8/ADCY3/KCNG3/LRRTM4/SLC5A7/CACNB4/KCNJ3/KCNH7/GAD1/GLS/CREB1/CHRND/SNAP25/SRC/KCNB1/KCNQ2/GRIK1/KCNJ6/KCNJ15/TUBA8/COMT/MAPK1/SYN3/CACNG2/PICK1/SYN2/KCNH8/PRKAR2A/CACNA2D2/CACNA2D3/GABRR3/ADCY5/KCNAB1/BCHE/NLGN1/KCNMB2/IL1RAP/DLG1/CHRNA9/GABRA2/GABRB1/NAAA/PDLIM5/CAMK2D/GRIA2/GLRA3/SLC6A3/ADCY2/SLC1A3/PRKAA1/HOMER1/KCNN2/GLRA1/GRIA1/GABRB2/GABRA1/ALDH5A1/LRFN2/RIMS1/KCNQ5/MYO6/GRIK2/EPB41L2/GRM1/SLC22A2/PRKAR1B/DBNL/STX1A/CACNA2D1/GNGT1/PRKAR2B/KCND2/CHRNB3/CHRNA6/ADCY8/KCNQ3/SHARPIN/SLC1A1/PTPRD/GRIN3A/STXBP1/GRIN1/CACNA1B/GLRA2/RPS6KA3/IL1RAPL1/TSPAN7/CASK/MAOA/ARHGEF9/DLG3/RPS6KA6/IL1RAPL2/CACNB3/CHRNA2/PRKACG/KCNK7/HSPA8/ADCY6/CALM1/BEGAIN/CHRNA3/GNG13/KCNN4/GNG8	315
R-HSA-194840	R-HSA-194840	Rho GTPase cycle	117/6623	138/10619	4.94658091563304e-09	3.46755322185876e-06	2.89505156746523e-06	PLEKHG5/INPP5B/ARHGEF11/ARHGAP30/SRGAP2/OBSCN/ARHGAP22/RHOBTB1/ARHGAP1/ARAP1/ARHGAP20/ARHGAP32/A2M/SRGAP1/STARD13/ARHGEF7/SOS2/ARHGAP11A/AKAP13/RHOT2/ARHGAP17/ABR/ARHGAP23/TRIP10/GMIP/ARHGAP35/ARHGEF4/PREX1/TIAM1/BCR/SRGAP3/ARHGEF3/KALRN/FAM13A/ARHGAP10/TRIO/RASGRF2/ARAP3/ARHGAP26/ARHGEF37/FGD2/TIAM2/TAGAP/CHN2/ARHGEF35/ARHGEF5/ARHGEF10/RHOBTB2/VAV2/FGD1/STARD8/ARHGAP36/ARHGEF16/ARHGEF10L/SYDE2/ARHGAP29/VAV3/RHOU/NET1/GDI2/ARHGAP21/ARHGAP12/RHOD/ARHGEF17/ARHGAP42/ARHGEF12/FGD4/RACGAP1/ARHGAP9/RHOF/MCF2L/ARHGAP5/RHOJ/ARHGAP11B/MYO9A/ARHGAP44/RHOT1/GNA13/RALBP1/ARHGAP45/VAV1/ARHGEF18/MYO9B/PLEKHG2/ARHGEF1/ARHGEF33/SOS1/RHOQ/ARHGAP25/ARHGAP15/CHN1/NGEF/ITSN1/RAC2/ARHGAP31/ARHGEF26/ECT2/ARAP2/RHOH/ARHGAP24/DEPDC1B/FAM13B/ARHGAP18/DLC1/ARHGAP39/FGD3/ARHGAP6/ARHGEF9/OPHN1/OCRL/ARHGEF6/MCF2/ARHGEF19/CDC42/ARHGEF2/DEPDC7/RAC3	117
R-HSA-1483255	R-HSA-1483255	PI Metabolism	74/6623	84/10619	1.22591253967285e-07	5.72909793540447e-05	4.78320962847794e-05	PIK3CD/PLEKHA6/PIK3C2B/PIP4K2A/PIK3C2A/INPPL1/GDPD5/PNPLA6/INPP4A/INPP5D/TPTE/SYNJ1/PI4KA/INPP5J/PIK3R1/SYNJ2/PIK3CG/MTMR9/PLEKHA2/PIK3R3/PIP5K1A/PI4KB/RAB4A/PI4K2A/INPP5F/SBF2/MTMR2/PIK3C2G/PLEKHA5/ARF3/PIP4K2C/TPTE2/MTMR6/MTMR10/TNFAIP8L3/GDE1/VAC14/INPP5K/PIK3R6/PIK3R5/PIP4K2B/MTMR4/GDPD1/PIK3C3/PIP5K1C/PLEKHA4/PIKFYVE/PITPNB/MTMR3/MTMR14/RAB5A/SACM1L/PIK3R4/PIK3CB/PIK3CA/PI4K2B/PTPN13/INPP4B/ENPP6/MTMR12/TNFAIP8/RUFY1/FIG4/PLEKHA8/MTMR7/PIP5K1B/INPP5E/PNPLA7/BMX/MTMR8/OCRL/MTM1/MTMR1/TNFAIP8L1	74
R-HSA-9006934	R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	336/6623	458/10619	2.48167373118413e-07	8.69826642780037e-05	7.26216102388618e-05	PTPRU/LCK/COL9A2/THEM4/THBS3/NTRK1/NCSTN/DNM3/LAMC2/NCF2/MAPKAPK2/NRP1/CXCL12/FGFR2/PTPRJ/VEGFB/GAB2/PPP2R1B/CBL/GRIN2B/PTPRO/COL2A1/ERBB3/STAT6/RAP1B/SH2B3/PXN/ATP6V0A2/WASF3/IRS2/COL4A2/ARHGEF7/PSEN1/CYFIP1/THBS1/NEDD4/CILP/MAP2K5/SH3GL3/IGF1R/MEF2A/PCSK6/PDPK1/CDH5/ESRP2/WWOX/POLR2A/ERBB2/TNS4/STAT5B/STAT5A/ATP6V0A1/GFAP/ITGB3/ITGA3/GGA3/PTPN2/ROCK1/LAMA3/RIT2/SOCS6/PTBP1/MATK/PTPRS/GTF2F1/INSR/COL5A3/HPN/CALM3/AP2A1/PPP2R1A/KIDINS220/ADAM17/ROCK2/PRKCE/NCK2/STAT1/NRP2/ERBB4/IRS1/COL6A3/ITCH/YWHAB/PTPN1/TIAM1/COL6A1/COL6A2/NCF4/PDGFB/MAPK12/MAPK11/ITPR1/CTNNB1/MST1/TLR9/LRIG1/COL6A6/AP2M1/TEC/EREG/GAB1/RICTOR/PIK3R1/THBS4/RASA1/NRG2/PDGFRB/CYFIP2/FGFR4/HNRNPH1/ITPR3/FRS3/VEGFA/COL9A1/PTPRK/LAMA2/ESR1/RPS6KA2/THBS2/ELMO1/TNS3/GRB10/EGFR/NOS3/PTK2B/DUSP4/NRG1/PAG1/PCSK5/NTRK2/COL27A1/DNM1/LAMC3/VAV2/ELK1/PRKCZ/MTOR/RPS6KA1/WASF2/PIK3R3/MKNK1/EPS15/DOCK7/PRKACB/COL24A1/COL11A1/VAV3/RAP1A/NGF/RIT1/LAMC1/RAB4A/AKT3/STAM/ABI1/NRG3/TIAL1/ADAM12/DOCK1/AP2A2/PDE3B/FGF3/PAK1/PGR/YAP1/PDGFD/CUL5/CHEK1/NTF3/KRAS/ITPR2/ATF1/NCKAP1L/RNF41/FRS2/KITLG/PTPN11/FGF9/FLT3/FLT1/KL/GTF2F2/COL4A1/ATP6V1D/PGF/FLRT2/RPS6KA5/HSP90AA1/SPRED1/SPINT1/USP8/ADAM10/APH1B/NRG4/NTRK3/PRKCB/ATP6V0D1/RANBP10/BCAR1/CRK/NCOR1/GRAP/AP2B1/JUP/STAT3/DUSP3/CLTC/PRKCA/GRB2/SPHK1/HGS/YES1/LAMA1/PIK3C3/SHC2/VAV1/HNRNPM/DNM2/EPS15L1/PSENEN/SPINT2/AKT2/AXL/VRK3/EPN1/ATP6V1C2/MEMO1/SOS1/SPRED2/TIA1/TGFA/STAM2/GALNT3/NCKAP1/COL5A2/ABI2/CREB1/FN1/COL4A4/COL4A3/SRC/PLCG1/MMP9/ELMO2/LAMA5/PTK6/ATP6V1E1/CRKL/MAPK1/RBFOX2/POLR2F/GRAP2/PRR5/LAMB2/MST1R/MAPKAPK3/DOCK3/PRKCD/ATP6V1A/COL6A5/PIK3R4/NCK1/PIK3CB/PIK3CA/PAK2/NCBP2/KLB/PDGFRA/KIT/POLR2B/AREG/EGF/PDGFC/VEGFC/ITGA2/ERBIN/MEF2C/FER/CTNNA1/DIAPH1/FGF1/ATP6V0E1/RANBP9/MAPK14/PPP2R5D/FYN/LAMA4/TAB2/PLG/ADCYAP1R1/RALA/PTPN12/HGF/LAMB1/CAV1/MET/ATP6V0A4/BRAF/PPP2CB/FGFR1/ATP6V1H/LYN/ATP6V0D2/WWP1/ESRP1/ATP6V1C1/PTK2/JAK2/SH3GL2/CLTA/SHB/SHC3/NCBP1/PTPN3/MAPKAP1/RAPGEF1/RALGDS/COL5A1/ANOS1/SH3KBP1/RPS6KA3/COL4A5/BDNF/UBB/POLR2D/ATP6V0E2/PRKACG/CDC42/AHCYL1/ARF6/CALM1/CSK/NTF4/ITGAV/NCF1/SH2B2	336
R-HSA-112315	R-HSA-112315	Transmission across Chemical Synapses	208/6623	272/10619	3.63083529366588e-07	0.000101808621634391	8.49997651906622e-05	GRIK3/GNAI3/CHRNB2/KCNJ9/CACNA1E/PPFIA4/ACTN2/TUBB8/CHAT/LIN7C/SLC1A2/LRTOMT/GRIA4/NRGN/KCNJ5/SLC6A12/GRIN2B/TUBA1A/ARHGEF7/GABRB3/GABRA5/CHRFAM7A/CHRNA7/NPTN/CHRNB4/RASGRF1/PDPK1/ADCY9/CACNG3/TUBB3/SLC6A4/CACNB1/MAPT/CACNG4/KCNJ2/GRIN2C/GNAL/SLC1A6/RAB3A/GRIK5/CALM3/GRIN2D/LIN7B/AP2A1/TUBA3E/TUBA3D/ERBB4/PLCB1/EPB41L1/DNAJC5/KCNJ4/SLC6A11/SLC6A1/GRIP2/HTR3E/AP2M1/RASGRF2/CAMK4/CAMK2A/GABRG2/GABRR1/GABRR2/SLC22A1/RPS6KA2/CAMK2B/ADCY1/GNAI1/GNB2/PRKAG2/NRG1/NCALD/UNC13B/APBA1/GABBR2/PRKX/SYN1/GRIA3/GABRA3/GABRQ/GNB1/KIF17/RPS6KA1/SLC1A7/PRKAA2/GNG12/LRRC7/PRKACB/KCNJ10/GNG4/CACNB2/GAD2/CAMK2G/AP2A2/PPFIA1/DLG2/HTR3B/GRIK4/SLC6A13/KRAS/SLC38A1/PRKAG1/TUBA1C/GLS2/GRIP1/SYT1/LIN7A/PPFIA2/ALDH2/PRKAB1/CAMKK2/ADCY4/GNG2/GABRG3/GNB5/CHRNA5/ABAT/GRIN2A/PRKCB/ADCY7/CAMKK1/KCNJ12/AP2B1/NSF/PPM1E/PRKCA/PRKAR1A/KCNJ16/TUBB6/GNG7/CACNA1A/CACNG8/ADCY3/SLC5A7/CACNB4/KCNJ3/GAD1/GLS/CREB1/CHRND/SNAP25/SRC/GRIK1/KCNJ6/KCNJ15/TUBA8/COMT/MAPK1/SYN3/CACNG2/PICK1/SYN2/PRKAR2A/CACNA2D2/CACNA2D3/GABRR3/ADCY5/BCHE/DLG1/CHRNA9/GABRA2/GABRB1/NAAA/CAMK2D/GRIA2/GLRA3/SLC6A3/ADCY2/SLC1A3/PRKAA1/GLRA1/GRIA1/GABRB2/GABRA1/ALDH5A1/RIMS1/MYO6/GRIK2/SLC22A2/PRKAR1B/STX1A/CACNA2D1/GNGT1/PRKAR2B/CHRNB3/CHRNA6/ADCY8/SLC1A1/GRIN3A/STXBP1/GRIN1/CACNA1B/GLRA2/RPS6KA3/TSPAN7/CASK/MAOA/ARHGEF9/DLG3/RPS6KA6/CACNB3/CHRNA2/PRKACG/HSPA8/ADCY6/CALM1/CHRNA3/GNG13/GNG8	208
R-HSA-1852241	R-HSA-1852241	Organelle biogenesis and maintenance	224/6623	296/10619	5.51540309164033e-07	0.000128876585574662	0.00010759874101586	NPHP4/DNAJC11/MEF2D/NEK2/TUBB8/TWNK/PPRC1/ACTR1A/SIRT3/BBS1/CEP164/TUBA1A/CEP290/TTBK2/CRTC3/IFT140/CLUAP1/CREBBP/NDE1/PLK1/RPGRIP1L/CNGB1/TUBB3/TMEM11/TUBG1/MKS1/EXOC7/CEP192/POLRMT/CALM3/PPP2R1A/KIF3C/CLASP1/TUBA3E/TUBA3D/SEPTIN2/NINL/DYNLRB1/NCOA6/CEP250/CSNK1E/PPARA/MAPK12/MAPK11/LZTFL1/ALAS1/RHO/CEP63/CC2D2A/PKD2/EXOC3/CEP72/CAMK4/HDAC3/PPARGC1B/EXOC2/AHI1/CYCS/NRF1/PRKAG2/ODF2/HDAC6/HCFC1/KIF17/HSPB11/PRKAA2/TCTEX1D1/CRTC2/MTX1/CCT3/KIFAP3/SDCCAG8/ATP5F1C/GLUD1/EXOC6/TCTN3/GBF1/ARL3/BBIP1/CKAP5/TMEM216/ESRRA/C2CD3/CEP57/DYNC2H1/ATP5MG/PRKAG1/TUBA1C/DCTN2/CCT2/CEP83/NEDD1/IFT81/TCTN1/PRKAB1/SIRT4/DYNLL1/UNC119B/TCTN2/IFT88/CENPJ/HAUS4/DMAC2L/EXOC5/IFT43/TTC8/TRIP11/DYNC1H1/HSP90AA1/HAUS2/CEP152/GABPB1/RAB11A/BBS4/IDH2/RAB11FIP3/PKD1/CCP110/CHD9/BBS2/DYNLRB2/YWHAE/PAFAH1B1/NCOR1/B9D1/MED1/POLG2/CEP131/CSNK1D/TUBB6/ATP5F1A/CRTC1/CEP89/MARK4/CYS1/WDR35/NCOA1/IFT172/ALMS1/IMMT/NPHP1/TTC21B/BBS5/DYNC1I2/ATF2/CREB1/PDE6D/TRAF3IP1/KIF3B/MAPRE1/ACSS2/IFT52/ATP5PF/CCT8/PCNT/TUBA8/SFI1/SAMM50/ARL13B/CHCHD6/IFT122/NPHP3/CEP70/IFT80/TBL1XR1/PPARGC1A/WDR19/EXOC1/CEP135/BBS12/PLK4/SCLT1/TNPO1/MEF2C/KIF3A/SIRT5/MAPK14/CEP162/TFB1M/TCP1/FGFR1OP/BBS9/YWHAG/AKAP9/PRKAR2B/SMO/CEP41/CHCHD3/EXOC4/TTC26/SMARCD3/WDR60/PCM1/TGS1/NCOA2/TMEM67/ASAP1/HAUS6/IFT74/KIF24/CEP78/CDK5RAP2/CNTRL/RXRA/INPP5E/TBL1X/APOO/RP2/HAUS7/CDK1/ATP5MC2/BBS10/MICOS13/RAB8A/ATP5MF/CALM1/NR1D1/ATP5MC1/TTC30B/GABPA/SSTR3/ARL6/SOD2/DCTN3	224
R-HSA-373752	R-HSA-373752	Netrin-1 signaling	46/6623	50/10619	1.89428312794891e-06	0.000379397849340625	0.000316758321545743	SLIT1/ABLIM1/TRPC6/DSCAML1/AGAP2/NEO1/DSCAM/MAPK12/MAPK11/ROBO1/ABLIM2/UNC5C/TRIO/MYO10/TRPC7/SLIT3/EZR/TRPC5/PRKCQ/MAPK8/UNC5B/DOCK1/PAK1/NTN4/PTPN11/TRPC4/RGMA/SIAH1/PITPNA/NTN1/DCC/SRC/PLCG1/NCK1/TRPC1/SLIT2/TRPC3/RGMB/ABLIM3/UNC5A/MAPK14/FYN/WASL/UNC5D/PTK2/CDC42	46
R-HSA-68877	R-HSA-68877	Mitotic Prometaphase	155/6623	200/10619	2.81452264768048e-06	0.000493245094006004	0.000411809103186934	RCC2/ITGB3BP/NEK2/CENPF/NUP133/TUBB8/ACTR1A/NUMA1/PPP2R1B/ZW10/CEP164/NCAPD2/TUBA1A/CEP290/CLIP1/TUBGCP3/TUBGCP5/NDE1/PLK1/CENPT/TUBB3/AURKB/TAOK1/TUBG1/BIRC5/CEP192/SKA1/PPP2R1A/RANBP2/CLASP1/TUBA3E/TUBA3D/NINL/CEP250/CSNK1E/TUBGCP6/CEP63/SMC4/CEP72/CENPH/MAD1L1/CENPP/ODF2/CENPS-CORT/CDCA8/KIF2C/NUF2/NME7/CENPL/PPP2R5A/NSL1/SDCCAG8/AHCTF1/WAPL/TUBGCP2/NUP98/CKAP5/NUP160/PPP2R5B/CEP57/TUBA1C/DCTN2/NEDD1/NUP37/PPP1CC/DYNLL1/KNTC1/CENPJ/PDS5B/MZT1/HAUS4/PPP2R5E/PPP2R5C/DYNC1H1/HSP90AA1/BUB1B/KNL1/HAUS2/TUBGCP4/CEP152/CCNB2/ZWILCH/CCP110/CSNK2A2/DYNC1LI2/CENPN/YWHAE/PAFAH1B1/MIS12/NDEL1/SKA2/NUP85/CEP131/CSNK1D/NDC80/TUBB6/CENPO/XPO1/ALMS1/NCAPH/BUB1/MZT2B/SPC25/DYNC1I2/CSNK2A1/MAPRE1/DSN1/PCNT/TUBA8/SFI1/SGO1/DYNC1LI1/CLASP2/STAG1/CEP70/NCAPG/PDS5A/CEP135/CENPC/CENPE/PLK4/CENPU/KIF2A/CENPK/CCNB1/SPDL1/PPP2R5D/CENPQ/NUP43/FGFR1OP/YWHAG/AKAP9/DYNC1I1/PRKAR2B/CEP41/PCM1/PPP2CB/HAUS6/CEP78/CDK5RAP2/CNTRL/SMC1A/HDAC8/CENPI/STAG2/HAUS7/RPS27/CDK1/SMC3/NUDC/CDC20/INCENP/TUBG2/DCTN3/ERCC6L	155
R-HSA-193648	R-HSA-193648	NRAGE signals death through JNK	52/6623	59/10619	9.60797996046535e-06	0.00137596441945097	0.00114878927429198	PLEKHG5/ARHGEF11/OBSCN/ARHGEF7/SOS2/AKAP13/ABR/ARHGEF4/PREX1/TIAM1/ARHGEF3/KALRN/TRIO/RASGRF2/ARHGEF37/FGD2/TIAM2/ARHGEF35/ARHGEF5/ARHGEF10/VAV2/MAGED1/FGD1/ARHGEF16/ARHGEF10L/VAV3/NGF/NET1/MAPK8/BAD/ARHGEF17/ARHGEF12/FGD4/MCF2L/AATF/GNA13/VAV1/ARHGEF18/PLEKHG2/ARHGEF1/ARHGEF33/SOS1/NGEF/ITSN1/ARHGEF26/ECT2/FGD3/ARHGEF9/ARHGEF6/MCF2/ARHGEF19/ARHGEF2	52
R-HSA-5617833	R-HSA-5617833	Cilium Assembly	154/6623	201/10619	9.81429685771023e-06	0.00137596441945097	0.00114878927429198	NPHP4/NEK2/TUBB8/ACTR1A/BBS1/CEP164/TUBA1A/CEP290/TTBK2/IFT140/CLUAP1/NDE1/PLK1/RPGRIP1L/CNGB1/TUBB3/TUBG1/MKS1/EXOC7/CEP192/PPP2R1A/KIF3C/CLASP1/TUBA3E/TUBA3D/SEPTIN2/NINL/DYNLRB1/CEP250/CSNK1E/LZTFL1/RHO/CEP63/CC2D2A/PKD2/EXOC3/CEP72/EXOC2/AHI1/ODF2/HDAC6/KIF17/HSPB11/TCTEX1D1/CCT3/KIFAP3/SDCCAG8/EXOC6/TCTN3/GBF1/ARL3/BBIP1/CKAP5/TMEM216/C2CD3/CEP57/DYNC2H1/TUBA1C/DCTN2/CCT2/CEP83/NEDD1/IFT81/TCTN1/DYNLL1/UNC119B/TCTN2/IFT88/CENPJ/HAUS4/EXOC5/IFT43/TTC8/TRIP11/DYNC1H1/HSP90AA1/HAUS2/CEP152/RAB11A/BBS4/RAB11FIP3/PKD1/CCP110/BBS2/DYNLRB2/YWHAE/PAFAH1B1/B9D1/CEP131/CSNK1D/TUBB6/CEP89/MARK4/CYS1/WDR35/IFT172/ALMS1/NPHP1/TTC21B/BBS5/DYNC1I2/PDE6D/TRAF3IP1/KIF3B/MAPRE1/IFT52/CCT8/PCNT/TUBA8/SFI1/ARL13B/IFT122/NPHP3/CEP70/IFT80/WDR19/EXOC1/CEP135/BBS12/PLK4/SCLT1/TNPO1/KIF3A/CEP162/TCP1/FGFR1OP/BBS9/YWHAG/AKAP9/PRKAR2B/SMO/CEP41/EXOC4/TTC26/WDR60/PCM1/TMEM67/ASAP1/HAUS6/IFT74/KIF24/CEP78/CDK5RAP2/CNTRL/INPP5E/RP2/HAUS7/CDK1/BBS10/RAB8A/TTC30B/SSTR3/ARL6/DCTN3	154
