ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-112316	R-HSA-112316	Neuronal System	319/6667	413/10619	1.00278930961991e-10	1.4049078227775e-07	1.17168014071379e-07	KCNAB2/KIF17/EPB41/GRIK3/KCNQ4/PTPRF/SLC1A7/PRKAA2/LRRC7/KCNA10/KCNA2/KCNN3/HCN3/KCNJ10/KCNJ9/CACNA1E/KCNK1/ACTN2/TUBB8/TUBAL3/CHAT/CAMK2G/KCNMA1/HRAS/AP2A2/SYT9/KCNJ11/ABCC8/SLC1A2/SYT12/SHANK2/GRM5/GRIA4/HTR3A/GRIK4/SLC6A12/KCNA6/SLC38A1/KCNMB4/TUBA3C/KCNH5/AKAP5/BEGAIN/GABRB3/GABRA5/APBA2/RASGRF1/PDPK1/ADCY9/GRIN2A/PRKCB/ADCY7/KCNJ12/FLOT2/MAPT/KCNH6/PRKCA/CACNG4/KCNJ2/DLGAP1/TUBB6/PTPRS/PRKACA/SLC1A6/KCNN1/RAB3A/GRIK5/CALM3/KCNA7/LIN7B/AP2A1/KCNC3/SHANK1/PRKCG/ADCY3/NRXN1/TUBA3E/TUBA3D/CACNB4/PLCB1/EPB41L1/DLGAP4/KCNS1/DNAJC5/GRIK1/PPM1F/KCNJ4/SHANK3/SLC6A1/SYN2/GRIP2/GNAI2/CACNA2D2/ADCY5/DLG1/CAMK4/GRIA1/KCNMB1/KCNK17/LRFN2/RIMS1/KCNQ5/GRM1/DBNL/CAMK2B/ADCY1/GNB2/KCND2/KCNH2/PRKAG2/KCNB2/NCALD/ADCY8/KCNQ3/CACFD1/CACNA1B/CASK/KCND1/DLG3/NLGN3/GRIA3/SLITRK4/SLITRK2/GNB1/RPS6KA1/DLGAP3/GNG12/PRKACB/GNAI3/KCNC4/KCND3/SYT2/KCNH1/KCNK2/GNG4/CACNB2/GAD2/LRRTM3/KCNQ1/PPFIBP2/KCNC1/LIN7C/RTN3/NRXN2/PPFIA1/LRTOMT/DLG2/PANX1/HTR3B/KCNJ1/KCNJ5/SLC6A13/GRIN2B/ABCC9/KRAS/PPFIBP1/SYT10/PRKAG1/TUBA1C/KCNH3/GLS2/GRIP1/MDM2/KCNC2/SYT1/LIN7A/PPFIA2/ALDH2/PRKAB1/CAMKK2/ARHGEF7/ADCY4/GNG2/SIPA1L1/NRXN3/KCNK10/KCNK13/GABRG3/CHRNA7/HCN4/NPTN/CHRNA5/HOMER2/NTRK3/ABAT/TUBB3/DLG4/NLGN2/SLC6A4/AP2B1/KCNH4/GJC1/NSF/TSPOAP1/PPM1E/GRIN2C/EPB41L3/GNAL/KCNG2/HCN2/GNG7/TUBB4A/CACNA1A/KCNN4/AP2S1/GRIN2D/PPFIA3/CACNG8/KCNS3/KCNK3/KCNG3/LRRTM4/EPB41L5/KCNJ3/KCNH7/GAD1/CREB1/ERBB4/PRKAG3/SNAP25/SRC/KCNB1/KCNG1/KCNJ6/KCNJ15/TUBA8/COMT/MAPK1/SYN3/CACNG2/SLC6A11/KCNH8/PRKAR2A/CACNA2D3/GABRR3/KCNAB1/BCHE/NLGN1/KCNMB2/KCNMB3/HTR3E/IL1RAP/CPLX1/GABRA2/GABRA4/GABRB1/NAAA/PDLIM5/CAMK2D/GLRB/GRIA2/GLRA3/SLC6A3/ADCY2/SLC1A3/PRKAA1/HCN1/HOMER1/RASGRF2/KCNN2/CAMK2A/GLRA1/GABRB2/GABRA1/ALDH5A1/MYO6/GABRR2/GRIK2/EPB41L2/SLC22A2/RPS6KA2/PRKAR1B/RAC1/STX1A/GNAI1/CACNA2D1/GNGT1/PRKAR2B/NRG1/CHRNB3/CHRNA6/KCNK9/SLC1A1/PTPRD/UNC13B/APBA1/GABBR2/GRIN3A/STXBP1/GRIN1/PRKX/NLGN4X/GLRA2/RPS6KA3/IL1RAPL1/TSPAN7/MAOA/SYN1/ARHGEF9/RPS6KA6/GLRA4/IL1RAPL2/GABRA3/KCNA3/GNG3/NRGN/HOMER3/HTR3C/KCNS2/PRKACG/KCNA4/KCNK7/HSPA8/GNB3/SLC38A2/ADCY6/TUBA1A/MAPK3/TUBB2A	319
R-HSA-373760	R-HSA-373760	L1CAM interactions	102/6667	119/10619	2.32771646182906e-08	1.63056538151125e-05	1.35987645927908e-05	EPHB2/ITGA10/NFASC/CNTN2/TUBB8/TUBAL3/NRP1/SHTN1/AP2A2/SPTBN2/NCAM1/SCN4B/SCN2B/ITGA5/TUBA3C/SPTB/LAMA1/TUBB6/NCAN/SPTBN4/AP2A1/SPTBN1/TUBA3E/TUBA3D/ITGA9/SCN5A/DLG1/ANK2/KIF4B/EZR/EGFR/LAMB1/FGFR1/ANK1/KCNQ3/CLTA/DNM1/SPTAN1/VAV2/MSN/DLG3/DCX/L1CAM/RPS6KA1/DNM3/LAMC1/ITGB1/ANK3/RPS6KA4/PAK1/RDX/SCN3B/CNTN1/TUBA1C/SCN8A/NUMB/RPS6KA5/SPTBN5/MAP2K1/CSNK2A2/TUBB3/DLG4/AP2B1/CNTNAP1/ITGB3/CLTC/SCN4A/TUBB4A/DNM2/AP2S1/SCN3A/SCN2A/SCN1A/SCN9A/SCN7A/ITGAV/NRP2/CSNK2A1/SRC/TUBA8/MAPK1/CHL1/CNTN6/SCN10A/SCN11A/ALCAM/ITGA1/ITGA2/RANBP9/RPS6KA2/RAC1/NRCAM/DPYSL2/SH3GL2/RPS6KA3/KIF4A/RPS6KA6/LYPLA2/HSPA8/TUBA1A/MAPK3/TUBB2A	102
R-HSA-193648	R-HSA-193648	NRAGE signals death through JNK	55/6667	59/10619	7.05434061932563e-08	3.05594394887793e-05	2.54862901179947e-05	PLEKHG5/ARHGEF19/ARHGEF11/OBSCN/NET1/ARHGEF12/MCF2L/ARHGEF40/NGFR/PLEKHG2/SOS1/PREX1/TIAM1/ARHGEF3/KALRN/TRIO/FGD2/TIAM2/ARHGEF5/VAV2/MAGED1/FGD1/ARHGEF16/ARHGEF10L/VAV3/ARHGEF2/MAPK8/BAD/ARHGEF17/FGD4/ARHGEF7/SOS2/AKAP13/ABR/AATF/VAV1/ARHGEF18/ARHGEF33/BCL2L11/ARHGEF4/NGEF/ITSN1/ARHGEF26/ECT2/ARHGEF38/RASGRF2/ARHGEF37/RAC1/ARHGEF35/ARHGEF10/ARHGEF39/FGD3/ARHGEF9/ARHGEF6/MCF2	55
R-HSA-194840	R-HSA-194840	Rho GTPase cycle	115/6667	138/10619	8.7250362566108e-08	3.05594394887793e-05	2.54862901179947e-05	PLEKHG5/ARHGEF19/INPP5B/ARHGAP29/ARHGEF11/ARHGAP30/OBSCN/NET1/ARHGAP22/DEPDC7/ARHGEF12/ARHGAP32/RACGAP1/SRGAP1/STARD13/MCF2L/ARHGEF40/ARHGAP17/ARHGAP44/ARHGAP27/RALBP1/MYO9B/PLEKHG2/ARHGAP35/SOS1/PREX1/TIAM1/BCR/ARHGEF3/KALRN/TRIO/FGD2/TIAM2/TAGAP/ARHGEF5/RHOBTB2/VAV2/ARHGAP6/FGD1/STARD8/ARHGEF16/ARHGEF10L/CDC42/SYDE2/VAV3/ARHGEF2/SRGAP2/RHOU/GDI2/ARHGAP21/ARHGAP12/RHOBTB1/RHOD/ARAP1/ARHGEF17/ARHGAP42/ARHGAP20/A2M/FGD4/RHOF/ARHGEF7/ARHGAP5/SOS2/RHOJ/ARHGAP11B/ARHGAP11A/MYO9A/AKAP13/ABR/RHOT1/ARHGAP23/TRIP10/VAV1/ARHGEF18/ARHGEF33/ARHGAP25/ARHGEF4/ARHGAP15/CHN1/NGEF/ITSN1/SRGAP3/RHOA/ARHGAP31/ARHGEF26/ECT2/ARAP2/RHOH/ARHGAP24/FAM13A/ARHGEF38/ARHGAP10/DEPDC1B/RASGRF2/FAM13B/ARHGAP26/ARHGEF37/ARHGAP18/RAC1/CHN2/ARHGEF35/ARHGEF10/DLC1/ARHGAP39/ARHGEF39/FGD3/ARHGEF9/OPHN1/OCRL/ARHGAP36/ARHGEF6/MCF2/RHOC/ARHGAP45/RAC2	115
R-HSA-112315	R-HSA-112315	Transmission across Chemical Synapses	210/6667	272/10619	1.78429644432331e-07	4.99959863699391e-05	4.16961905936605e-05	KIF17/GRIK3/SLC1A7/PRKAA2/LRRC7/KCNJ10/KCNJ9/CACNA1E/ACTN2/TUBB8/TUBAL3/CHAT/CAMK2G/HRAS/AP2A2/SLC1A2/GRIA4/HTR3A/GRIK4/SLC6A12/SLC38A1/TUBA3C/AKAP5/GABRB3/GABRA5/RASGRF1/PDPK1/ADCY9/GRIN2A/PRKCB/ADCY7/KCNJ12/MAPT/PRKCA/CACNG4/KCNJ2/TUBB6/PRKACA/SLC1A6/RAB3A/GRIK5/CALM3/LIN7B/AP2A1/PRKCG/ADCY3/TUBA3E/TUBA3D/CACNB4/PLCB1/EPB41L1/DNAJC5/GRIK1/PPM1F/KCNJ4/SLC6A1/SYN2/GRIP2/GNAI2/CACNA2D2/ADCY5/DLG1/CAMK4/GRIA1/RIMS1/CAMK2B/ADCY1/GNB2/PRKAG2/NCALD/ADCY8/CACFD1/CACNA1B/CASK/DLG3/GRIA3/GNB1/RPS6KA1/GNG12/PRKACB/GNAI3/GNG4/CACNB2/GAD2/LIN7C/PPFIA1/LRTOMT/DLG2/HTR3B/KCNJ5/SLC6A13/GRIN2B/KRAS/PRKAG1/TUBA1C/GLS2/GRIP1/MDM2/SYT1/LIN7A/PPFIA2/ALDH2/PRKAB1/CAMKK2/ARHGEF7/ADCY4/GNG2/GABRG3/CHRNA7/NPTN/CHRNA5/ABAT/TUBB3/DLG4/SLC6A4/AP2B1/NSF/TSPOAP1/PPM1E/GRIN2C/GNAL/GNG7/TUBB4A/CACNA1A/AP2S1/GRIN2D/PPFIA3/CACNG8/KCNJ3/GAD1/CREB1/ERBB4/PRKAG3/SNAP25/SRC/KCNJ6/KCNJ15/TUBA8/COMT/MAPK1/SYN3/CACNG2/SLC6A11/PRKAR2A/CACNA2D3/GABRR3/BCHE/HTR3E/CPLX1/GABRA2/GABRA4/GABRB1/NAAA/CAMK2D/GLRB/GRIA2/GLRA3/SLC6A3/ADCY2/SLC1A3/PRKAA1/RASGRF2/CAMK2A/GLRA1/GABRB2/GABRA1/ALDH5A1/MYO6/GABRR2/GRIK2/SLC22A2/RPS6KA2/PRKAR1B/RAC1/STX1A/GNAI1/CACNA2D1/GNGT1/PRKAR2B/NRG1/CHRNB3/CHRNA6/SLC1A1/UNC13B/APBA1/GABBR2/GRIN3A/STXBP1/GRIN1/PRKX/GLRA2/RPS6KA3/TSPAN7/MAOA/SYN1/ARHGEF9/RPS6KA6/GLRA4/GABRA3/GNG3/NRGN/HTR3C/PRKACG/HSPA8/GNB3/SLC38A2/ADCY6/TUBA1A/MAPK3/TUBB2A	210
R-HSA-5173214	R-HSA-5173214	O-glycosylation of TSR domain-containing proteins	37/6667	38/10619	4.73079134617796e-07	0.000110463977933255	9.21259367413602e-05	ADAMTS4/ADAMTS14/SPON1/ADAMTS15/ADAMTS20/THSD1/THBS1/THSD4/ADAMTS7/ADAMTS17/ADAMTS18/SEMA5B/SPON2/ADAMTS16/SEMA5A/SSPO/SBSPON/ADAMTSL1/ADAMTSL2/CFP/ADAMTS8/B3GLCT/ADAMTSL3/ADAMTS10/ADAMTS5/POFUT2/ADAMTS9/ADAMTS3/ADAMTS12/ADAMTS6/ADAMTS19/ADAMTS2/THBS2/THSD7A/ADAMTS13/ADAMTSL4/ADAMTSL5	37
R-HSA-5083635	R-HSA-5083635	Defective B3GALTL causes Peters-plus syndrome (PpS)	36/6667	37/10619	7.3593506456663e-07	0.000147292146493978	0.000122840288972776	ADAMTS4/ADAMTS14/SPON1/ADAMTS15/ADAMTS20/THSD1/THBS1/THSD4/ADAMTS7/ADAMTS17/ADAMTS18/SEMA5B/SPON2/ADAMTS16/SEMA5A/SSPO/SBSPON/ADAMTSL1/ADAMTSL2/CFP/ADAMTS8/B3GLCT/ADAMTSL3/ADAMTS10/ADAMTS5/ADAMTS9/ADAMTS3/ADAMTS12/ADAMTS6/ADAMTS19/ADAMTS2/THBS2/THSD7A/ADAMTS13/ADAMTSL4/ADAMTSL5	36
R-HSA-9006934	R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	335/6667	458/10619	1.06267540271901e-06	0.000186101029901167	0.00015520653908133	PRKCZ/MTOR/PTPRU/LCK/COL9A2/PIK3R3/THBS3/NTRK1/LAMC2/LAMB3/PSEN2/NRP1/CXCL12/FGF8/FGFR2/ADAM12/DOCK1/HRAS/AP2A2/PTPRJ/RAP1B/IGF1/PTPN11/PXN/FGF9/WASF3/SPRY2/COL4A1/COL4A2/CYFIP1/THBS1/NEDD4/CILP/MAP2K5/IGF1R/MEF2A/STUB1/PDPK1/PRKCB/CDH5/ATP6V0D1/ESRP2/BCAR1/NCOR1/CDK5R1/STAT3/PRKCA/GGA3/LAMA1/ROCK1/LAMA3/SOCS6/MATK/PTPRS/GTF2F1/CDC37/PRKACA/EPS15L1/AXL/CALM3/AP2A1/VRK3/SOS1/PRKCE/NCK2/PTPN18/COL4A3/COL6A3/YWHAB/LAMA5/TIAM1/COL6A1/COL6A2/S100B/RBFOX2/POLR2F/PRR5/ITPR1/LAMB2/MST1/MST1R/TLR9/LRIG1/ATP6V1A/PIK3R1/THBS4/RASA1/NRG2/DIAPH1/PDGFRB/CYFIP2/FLT4/PPP2R5D/COL9A1/TAB2/ELMO1/TNS3/GRB10/EGFR/LAMB1/NOS3/PTK2B/DUSP4/FGFR1/CLTA/PTPN3/COL27A1/MAPKAP1/DNM1/LAMC3/RAPGEF1/RALGDS/VAV2/COL5A1/CDC42/RPS6KA1/WASF2/MKNK1/EPS15/DOCK7/PRKACB/COL24A1/COL11A1/VAV3/RAP1A/THEM4/DNM3/LAMC1/MAPKAPK2/AKT3/STAM/ABI1/ITGB1/HNRNPF/NRG3/TIAL1/PDE3B/PAK1/GAB2/PGR/YAP1/PDGFD/CUL5/PPP2R1B/CBL/CHEK1/FGF23/NTF3/GRIN2B/PTPRO/KRAS/ITPR2/NCKAP1L/ERBB3/FRS2/KITLG/SH2B3/ATP6V0A2/FLT3/FLT1/KL/GTF2F2/ARHGEF7/PSEN1/PGF/FLRT2/RPS6KA5/HSP90AA1/SPRED1/FGF7/USP8/ADAM10/NRG4/SH3GL3/NTRK3/PCSK6/POLR2C/RANBP10/WWOX/CRK/AP2B1/ERBB2/TNS4/JUP/STAT5B/ATP6V0A1/ITGB3/CLTC/GRB2/BAIAP2/HGS/YES1/PTPN2/PIK3C3/RIT2/SHC2/PTBP1/VAV1/INSR/HNRNPM/COL5A3/DNM2/SPINT2/AKT2/AP2S1/BAX/PPP2R1A/EPN1/KIDINS220/ADAM17/ATP6V1C2/ROCK2/MEMO1/SPRED2/TIA1/RALB/STAM2/NCKAP1/ITGAV/COL5A2/STAT1/ABI2/NRP2/CREB1/ERBB4/FN1/COL4A4/ITCH/SRC/ELMO2/PTPN1/ATP6V1E1/MAPK1/GRAP2/CTNNB1/RHOA/MAPKAPK3/DOCK3/PRKCD/COL6A5/COL6A6/PIK3R4/NCK1/PIK3CB/PIK3CA/PAK2/FGFRL1/KLB/TEC/PDGFRA/KIT/KDR/POLR2B/AREG/EGF/FGF2/GAB1/PDGFC/VEGFC/RICTOR/FGF10/ITGA2/ERBIN/MEF2C/FER/CTNNA1/FGF1/FGF18/ATP6V0E1/FGFR4/RANBP9/ITPR3/MAPK14/MAPK13/FRS3/WASF1/FYN/LAMA4/PTPRK/LAMA2/ESR1/PLG/RPS6KA2/THBS2/RAC1/ADCYAP1R1/RALA/PTPN12/SH2B2/CAV1/MET/ATP6V0A4/BRAF/CDK5/PPP2CB/NRG1/ATP6V1H/LYN/PAG1/WWP1/ESRP1/ATP6V1C1/PTK2/JAK2/SH3GL2/SHB/PCSK5/NTRK2/SHC3/ANOS1/SH3KBP1/RPS6KA3/COL4A5/PAK3/POLR2G/FLRT1/COL2A1/MLST8/UBB/POLR2D/COL1A2/ATP6V0E2/PRKACG/ELK1/ATP6V0C/MAPK3/SPHK1/NTF4/ATP6V1B1/TRIB3/HNRNPH1/FGF17/PLAT/VEGFD/ATP6AP1	335
R-HSA-1483257	R-HSA-1483257	Phospholipid metabolism	164/6667	212/10619	3.18744696574499e-06	0.000496179244334303	0.000413808904324788	PIK3R3/MIGA1/PLEKHA6/PIK3C2B/LPGAT1/PIP4K2A/CHAT/OSBPL5/INPPL1/GDPD5/MTMR2/GPD1/PITPNM2/DDHD1/PLA2G4E/PLA2G4D/PLA2G4F/GDPD3/VAC14/INPP5K/PITPNM3/PLD6/LPIN2/PNPLA6/SLC44A2/INPP5D/LPIN3/SYNJ1/AGPAT3/PI4KA/INPP5J/PLA2G6/OSBPL10/GPD1L/PLD1/PIK3R1/SYNJ2/AGPAT4/PIK3CG/PNPLA8/PLEKHA2/PTDSS1/PNPLA7/MTMR8/DGAT2L6/PIK3CD/PLA2G5/SLC44A5/SLC44A3/CEPT1/PIP5K1A/PI4KB/PLA2G4A/ARF1/GNPAT/PTEN/PI4K2A/INPP5F/PLEKHA1/PTDSS2/SBF2/PIK3C2A/PTPMT1/PLAAT5/PLAAT2/PLAAT3/CHKA/DGAT2/PLBD1/PIK3C2G/PLEKHA5/ETNK1/ARF3/OSBPL8/CHPT1/TPTE2/MTMR6/ABHD4/TNFAIP8L3/CSNK2A2/PLA2G15/PIK3R5/PEMT/PIP4K2B/PHOSPHO1/MTMR4/GDPD1/PGS1/ABHD3/PIK3C3/PIP5K1C/PLD3/PLEKHA4/MBOAT2/LPIN1/HADHA/HADHB/SELENOI/PLB1/LCLAT1/GPAT2/INPP4A/GPD2/PLA2R1/PIKFYVE/CSNK2A1/CDS2/GPCPD1/CRLS1/CPNE1/TPTE/MTMR3/PNPLA3/SBF1/MTMR14/SACM1L/PLA1A/MGLL/PIK3R4/PIK3CB/BCHE/PIK3CA/LIPH/PLAAT1/PCYT1A/PI4K2B/GPAT3/CDS1/PTPN13/PLA2G12A/INPP4B/ENPP6/LPCAT1/MTMR12/TNFAIP8/MBOAT1/FIG4/PLEKHA8/AGPAT5/MTMR7/GPAT4/CPNE3/PIP5K1B/SLC44A1/INPP5E/AGPAT2/BMX/PCYT1B/AWAT2/OCRL/MTM1/MTMR1/TAZ/PLA2G2E/PLA2G10/DGAT1/ACP6/PLAAT4/PITPNM1/STARD10/PCYT2/TNFAIP8L1/TMEM86B/STARD7	164
R-HSA-446203	R-HSA-446203	Asparagine N-linked glycosylation	227/6667	304/10619	5.35288280940562e-06	0.000749938881597727	0.00062544209667792	CAPZB/MAN1C1/B4GALT2/TUBB8/TUBAL3/ST8SIA6/SEC24C/SLC35C1/ARFGAP2/UBXN1/SPTBN2/PPP6R3/TRAPPC4/STT3A/ALG10B/OS9/MGAT4C/TUBA3C/COG6/ALG11/SPTB/SERPINA1/DYNC1H1/LMAN1L/ALG1/COG7/DCTN5/MVD/GOSR1/DYNLL2/TUBB6/CHST8/SPTBN4/PPP6R1/PREB/SPTBN1/DCTN1/MGAT4A/ST6GAL2/TUBA3E/TUBA3D/NEU2/TRAPPC10/ARFGAP3/GORASP1/COL7A1/ST3GAL6/GOLGB1/COPB2/SEC24B/ANK2/GRIA1/LMAN2/MGAT4B/MGAT1/DYNC1I1/ARF5/ANK1/DERL1/ST3GAL1/TRAPPC9/STX17/GOLGA2/SPTAN1/SEC16A/MAN1B1/TRAPPC2/F8/FUCA1/DHDDS/TRAPPC3/ST3GAL3/ALG6/ST6GALNAC3/ST6GALNAC5/ALG14/CAPZA1/MAN1A2/COPA/UAP1/F5/SEC16B/NPL/MIA3/CNIH3/ARF1/COG2/ANK3/GBF1/SEC23IP/COPB1/STX5/ALG8/CTSC/ALG9/ARCN1/ST3GAL4/ST8SIA1/ARF3/TUBA1C/COPZ1/TMED2/ALG5/COG3/UGGT2/DAD1/SCFD1/SEC23A/MIA2/GNPNAT1/ACTR10/FUT8/TMED10/SEL1L/PSMC1/SPTBN5/PDIA3/MPI/TMED3/MAN2A2/ST8SIA2/PMM2/UMOD/AMFR/DYNC1LI2/COG8/ST3GAL2/FCSK/COG4/TUBB3/ASGR2/MPDU1/NSF/GOSR2/B4GALNT2/COG1/ST6GALNAC2/ST6GALNAC1/CSNK1D/NAPG/B4GALT6/ST8SIA5/LMAN1/TUBB4A/PRKCSH/CALR/NAPA/KDELR1/RAB1A/GFPT1/ST3GAL5/CHST10/UGGT1/MGAT5/TBC1D20/NAPB/NANP/EDEM2/RPN2/B4GALT5/DPM1/TUBA8/RNF185/KDELR3/EDEM1/SEC13/ANKRD28/NGLY1/DYNC1LI1/GLB1/RFT1/ARF4/TFG/B4GALT4/SEC22A/RPN1/ST6GAL1/SRD5A3/AREG/USO1/SEC31A/SEC24D/MARCH6/ST8SIA4/MAN2A1/SAR1B/SEC24A/DCTN4/TMED9/CANX/GFPT2/GMDS/SLC17A5/PGM3/CGA/SLC35A1/NUS1/MAN1A1/YKT6/COG5/CAPZA2/COPG2/TUSC3/DCTN6/RNF139/B4GALT1/VCP/GNE/NANS/RAD23B/PPP6C/DOLPP1/MAGT1/ALG13/CMAS/UBB/ENGASE/MGAT3/DDOST/FOLR1/TUBA1A/CNIH1/GMPPA/ARFGAP1/TUBB2A/DCTN3/ST6GALNAC6	227
