ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-112316	R-HSA-112316	Neuronal System	314/6575	413/10619	3.65319287928304e-10	5.11812322387554e-07	4.55687743363201e-07	KCNAB2/RPS6KA1/DLGAP3/GRIK3/KCNQ4/PTPRF/SLC1A7/KCNC4/KCNA10/KCNA3/KCNN3/CACNA1E/PPFIA4/KCNK2/ACTN2/TUBB8/CAMK2G/KCNMA1/KCNK18/KCNQ1/KCNJ11/ABCC8/SLC1A2/PLCB3/NRXN2/KCNK7/SHANK2/LRTOMT/GRIA4/GNB3/ADCY6/TUBA1C/KCNH3/CAMKK2/ADCY4/SIPA1L1/KCNK10/APBA2/CHRFAM7A/PLCB2/HCN4/RASGRF1/HOMER2/PDPK1/GRIN2A/KCNG4/TUBB3/DLG4/NLGN2/KCNAB3/FLOT2/CACNB1/GJC1/MAPT/KCNH6/PRKCA/KCNJ2/GRIN2C/DLGAP1/EPB41L3/GNAL/HCN2/PTPRS/CACNA1A/PRKACA/SLC1A6/LRFN3/LRFN1/GRIK5/GRIN2D/KCNJ14/KCNA7/PPFIA3/AP2A1/KCNC3/SHANK1/PRKCG/CACNG8/ADCY3/NRXN1/LRRTM1/TUBA3E/TUBA3D/CACNB4/KCNJ3/KCNH7/CHRNA1/CHRND/CHRNG/PLCB1/DLGAP4/SRC/KCNS1/KCNB1/KCNG1/DNAJC5/PPM1F/SYN3/SLC6A1/SYN2/GRIP2/GNAI2/CACNA2D2/ADCY5/DLG1/PDLIM5/SLC6A3/RASGRF2/CAMK2A/GRIA1/GABRB2/LRFN2/RIMS1/GABRR1/GABRR2/GRM1/RPS6KA2/RAC1/CAMK2B/ADCY1/STX1A/GNAI1/ACHE/KCNH2/CHRNA2/NRG1/CHRNB3/KCNB2/KCNS2/ADCY8/KCNK9/APBA1/GABBR2/STXBP1/GRIN1/CACNA1B/NLGN4X/DLG3/NLGN3/GABRQ/GNB1/KIF17/EPB41/PRKAA2/GNG12/LRRC7/GNAI3/KCNA2/KCND3/CHRNB2/KCNJ10/SYT2/KCNH1/KCNK1/GNG4/TUBAL3/CACNB2/GAD2/LRRTM3/SLC18A2/AP2A2/SYT9/PPFIBP2/KCNC1/LIN7C/SYT7/RTN3/PPFIA1/DLG2/GRM5/PANX1/GRIK4/KCNJ1/KCNJ5/SLC6A12/SLC6A13/KCNA6/GRIN2B/ABCC9/KRAS/PPFIBP1/SYT10/SLC38A1/PRKAG1/GLS2/GRIP1/KCNMB4/KCNC2/SYT1/LIN7A/PPFIA2/ALDH2/PRKAB1/TUBA3C/ARHGEF7/GNG2/KCNH5/NRXN3/KCNK13/BEGAIN/GABRB3/GABRA5/GABRG3/CHRNA7/GNB5/CHRNA5/CHRNB4/NTRK3/ADCY9/ABAT/PRKCB/CACNG3/ADCY7/CAMKK1/CHRNE/KCNJ12/GIT1/SLC6A4/AP2B1/KCNH4/NSF/TSPOAP1/PPM1E/CACNG4/KPNA2/KCNJ16/TUBB6/KCNG2/GNG7/APBA3/KCNN1/LRRC4B/KCNS3/KCNK3/KCNG3/LRRTM4/EPB41L5/GLS/CREB1/ERBB4/SNAP25/EPB41L1/KCNQ2/GRIK1/KCNJ6/KCNJ15/COMT/MAPK1/CACNG2/KCNJ4/SHANK3/SLC6A11/KCNH8/PRKAR2A/CACNA2D3/GABRR3/KCNAB1/BCHE/NLGN1/KCNMB2/IL1RAP/CPLX1/CHRNA9/GABRA2/GABRA4/GABRB1/NAAA/CAMK2D/GLRB/GRIA2/GLRA3/ADCY2/SLC1A3/PRKAA1/HCN1/HOMER1/CAMK4/KCNN2/ALDH5A1/KCNQ5/MYO6/GRIK2/EPB41L2/SLC22A1/SLC22A2/PRKAR1B/CACNA2D1/GNGT1/PRKAR2B/KCND2/PRKAG2/CHRNA6/NCALD/KCNQ3/PTPRD/UNC13B/GRIN3A/PRKX/IL1RAPL1/TSPAN7/CASK/IL1RAPL2/GRIA3/GABRA3/NLGN4Y/CACNB3/TUBB4A/SLC17A7/MAOA/HSPA8/GNG8/SLC5A7/TUBB2A/GNG11	314
R-HSA-9006934	R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	341/6575	458/10619	4.53298130518958e-09	3.1753534042853e-06	2.82714886665771e-06	MTOR/RPS6KA1/WASF2/PTPRU/LCK/COL9A2/MKNK1/RAP1A/SHC1/NTRK1/NCSTN/DNM3/LAMB3/PSEN2/FGFR2/DOCK1/PTPRJ/POLR2G/FLRT1/VEGFB/GAB2/FGF6/COL2A1/NCKAP1L/ERBB3/STAT6/IGF1/SH2B3/WASF3/GTF2F2/COL4A1/PSEN1/PGF/FLRT2/HSP90AA1/CYFIP1/SH3GL3/IGF1R/PCSK6/PDPK1/SOCS1/CDH5/RANBP10/ESRP2/BCAR1/WWOX/NCOR1/ERBB2/GRB7/TNS4/STAT5B/STAT5A/DUSP3/ITGB3/ITGA3/PRKCA/GGA3/BAIAP2/LAMA1/PTPN2/LAMA3/MATK/PTPRS/GTF2F1/VAV1/INSR/COL5A3/CDC37/DNM2/PRKACA/EPS15L1/PIK3R2/UBA52/HPN/AP2A1/PPP2R1A/EPN1/ROCK2/PRKCE/ABI2/NRP2/FN1/IRS1/COL4A4/COL6A3/TRIB3/SRC/MMP9/PTPN1/COL9A3/TIAM1/COL6A1/ADORA2A/RBFOX2/NCF4/POLR2F/PRR5/MAPK12/MAPK11/ITPR1/LAMB2/MST1/MST1R/DUSP7/LRIG1/COL6A5/COL6A6/MUC20/TEC/KIT/RICTOR/THBS4/PDGFRB/CYFIP2/FGF18/FGFR4/FLT4/ITPR3/FRS3/FYN/TAB2/RPS6KA2/COL11A2/PDGFA/RAC1/ELMO1/TNS3/EGFR/ATP6V1F/BRAF/NOS3/CDK5/ATP6V1B2/PTK2B/NRG1/FGFR1/PLAT/ATP6V1H/PAG1/PCSK5/NTRK2/SHC3/COL27A1/MAPKAP1/DNM1/RAPGEF1/RALGDS/VAV2/COL5A1/ATP6AP1/PRKCZ/PIK3R3/EPS15/DOCK7/COL24A1/COL11A1/VAV3/NGF/THEM4/THBS3/SH2D2A/LAMC1/LAMC2/NCF2/MAPKAPK2/AKT3/STAM/ABI1/ITGB1/NRP1/HNRNPF/CXCL12/NRG3/TIAL1/ADAM12/AP2A2/PDE3B/PAK1/PGR/YAP1/PDGFD/CUL5/CBL/FGF23/NTF3/GRIN2B/PTPRO/KRAS/ITPR2/ATF1/RNF41/RAP1B/FRS2/PTPN11/ATP6V0A2/FLT3/FLT1/IRS2/COL4A2/ARHGEF7/RPS6KA5/AKT1/SPRED1/SPINT1/FGF7/USP8/NEDD4/ADAM10/MAP2K5/NRG4/NTRK3/MEF2A/PRKCB/CRK/POLR2A/GRAP/AP2B1/JUP/STAT3/ATP6V0A1/CLTC/GRB2/HGS/ROCK1/PIK3C3/RIT2/SOCS6/SHC2/POLR2E/SH3GL1/HNRNPM/AKT2/AXL/VRK3/KIDINS220/ADAM17/ATP6V1C2/MEMO1/SOS1/SPRED2/TIA1/TGFA/NCK2/RALB/PTPN18/STAM2/GALNT3/NCKAP1/ITGAV/COL5A2/STAT1/CREB1/ERBB4/COL4A3/ITCH/PLCG1/ELMO2/ATP6V1E1/CRKL/MAPK1/RHOA/DOCK3/TLR9/PRKCD/ATP6V1A/PIK3R4/NCK1/PIK3CB/PIK3CA/PAK2/KLB/PDGFRA/POLR2B/AREG/BTC/EGF/FGF2/GAB1/PDGFC/VEGFC/ITGA2/ERBIN/RASA1/MEF2C/FER/CTNNA1/NRG2/HBEGF/DIAPH1/FGF1/ATP6V0E1/RANBP9/MAPK14/MAPK13/PPP2R5D/COL9A1/WASF1/LAMA4/PTPRK/LAMA2/ESR1/PLG/THBS2/RALA/GRB10/PTPN12/HGF/SH2B2/LAMB1/MET/ATP6V0A4/PPP2CB/LYN/ATP6V0D2/WWP1/ESRP1/ATP6V1C1/PTK2/JAK2/SH3GL2/CLTA/SHB/NCBP1/PTPN3/LAMC3/SH3KBP1/ELK1/COL4A5/PAK3/RAB4A/FURIN/MLST8/COL6A2/PDGFB/THBS1/CSK/ATP6V0C/SPHK1/NTF4/HGFAC/NCF1	341
R-HSA-1483257	R-HSA-1483257	Phospholipid metabolism	168/6575	212/10619	3.44583340901379e-08	1.60920420200944e-05	1.43274125953731e-05	PIK3CD/PLA2G2E/PLA2G2F/PLEKHA6/PIK3C2B/PIP4K2A/INPP5F/PLEKHA1/OSBPL5/PITPNM1/INPPL1/STARD10/GDPD5/LPCAT3/GPD1/PITPNM2/ABHD4/CPNE6/LPCAT4/PLA2G4E/PLA2G15/PITPNM3/PLD6/PGS1/LPIN2/PNPLA6/SLC44A2/PIK3R2/PLD3/HADHA/GPAT2/INPP4A/INPP5D/CDS2/LPIN3/AGPAT3/PI4KA/INPP5J/PLA2G3/PNPLA3/SBF1/OSBPL10/MGLL/LPCAT1/SYNJ2/AGPAT4/ACHE/PIK3CG/GPAT4/PTDSS1/DGAT1/MIGA2/PNPLA7/MFSD2A/PIK3R3/SLC44A5/MIGA1/SLC44A3/PIP5K1A/PI4KB/PLA2G4A/LPGAT1/GNPAT/PTEN/PI4K2A/PTDSS2/PNPLA2/SBF2/PIK3C2A/PLAAT5/PLAAT3/CHKA/DGAT2/MTMR2/PLBD1/PIK3C2G/PLEKHA5/ETNK1/ARF3/OSBPL8/CHPT1/TPTE2/MTMR6/DDHD1/MTMR10/PLA2G4D/TNFAIP8L3/GDE1/CSNK2A2/VAC14/PIK3R6/PIK3R5/PEMT/PIP4K2B/PCTP/MTMR4/GDPD1/ABHD3/PIK3C3/PIP5K1C/TNFAIP8L1/PLA2G4C/MBOAT7/MBOAT2/LPIN1/HADHB/SELENOI/PLB1/LCLAT1/GPD2/PLA2R1/PIKFYVE/CSNK2A1/CRLS1/CPNE1/TPTE/SYNJ1/PITPNB/MTMR3/PISD/PLA2G6/MTMR14/GPD1L/SACM1L/PLA1A/PIK3R4/PIK3CB/BCHE/PLD1/PIK3CA/PLAAT1/PCYT1A/PI4K2B/GPAT3/CDS1/PTPN13/PLA2G12A/INPP4B/ENPP6/MTMR12/TNFAIP8/RUFY1/MBOAT1/FIG4/PLEKHA8/PNPLA8/AGK/AGPAT5/MTMR9/MTMR7/DDHD2/PLEKHA2/PIP5K1B/SLC44A1/INPP5E/BMX/MTMR8/MTM1/MTMR1/ACP6/RAB4A/ETNPPL/PLAAT4/PLAAT2/PLD4/PLA2G4B/PLD2/CHKB	168
R-HSA-186797	R-HSA-186797	Signaling by PDGF	53/6575	58/10619	3.74809541781949e-07	0.000131277042009127	0.000116881396582002	COL9A2/COL2A1/STAT6/COL4A1/BCAR1/GRB7/STAT5B/STAT5A/COL5A3/PIK3R2/COL4A4/COL6A3/SRC/COL9A3/COL6A1/COL6A5/COL6A6/THBS4/PDGFRB/PDGFA/PLAT/RAPGEF1/COL5A1/THBS3/PDGFD/KRAS/PTPN11/COL4A2/CRK/STAT3/GRB2/SOS1/NCK2/COL5A2/STAT1/COL4A3/PLCG1/CRKL/NCK1/PIK3CB/PIK3CA/PDGFRA/PDGFC/RASA1/COL9A1/PLG/THBS2/PTPN12/COL4A5/FURIN/COL6A2/PDGFB/THBS1	53
R-HSA-1474244	R-HSA-1474244	Extracellular matrix organization	226/6575	301/10619	6.34592113265213e-07	0.000177812710136913	0.000158314032467216	PLOD1/HSPG2/COL16A1/COL9A2/NCSTN/ADAMTS4/TNN/TNR/COLGALT2/LAMB3/CAPN8/NID1/ADAMTS14/TLL2/LOXL4/SH3PXD2A/COL17A1/HTRA1/CAPN1/EFEMP2/CAPN5/MMP3/NCAM1/VWF/P3H3/A2M/COL2A1/ITGB7/ITGA5/COL4A1/MMP14/BMP4/ACTN1/PSEN1/LTBP2/FBN1/ITGA11/LOXL1/ACAN/ITGAM/ITGAX/ITGAD/MMP15/CDH1/ADAMTS18/VTN/ITGA2B/ITGB3/ITGA3/PRKCA/ITGB4/TIMP2/P4HB/LAMA1/LAMA3/PTPRS/FBN3/COL5A3/ICAM1/CAPNS1/CEACAM1/PXDN/SDC1/EMILIN1/CAPN13/NRXN1/EFEMP1/LOXL3/ITGB6/FN1/COL4A4/COL6A3/CAPN10/MATN4/MMP9/COL9A3/APP/COL18A1/COL6A1/SCUBE1/FBLN1/FBLN2/CRTAP/COL7A1/LAMB2/ITGB5/COL6A5/COL6A6/PCOLCE2/P3H2/VCAN/HAPLN1/SPARC/PHYKPL/COL23A1/ADAMTS2/SCUBE3/COL21A1/DDR1/TNXB/COL11A2/PDGFA/PLOD3/COL26A1/PRSS1/LOXL2/PLEC/CTSV/MUSK/COL27A1/TNC/COL5A1/AGRN/MATN1/SDC3/P3H1/COL24A1/COL11A1/CTSS/CTSK/ADAM15/BCAN/F11R/DDR2/LAMC1/LAMC2/TGFB2/CAPN2/CAPN9/ITGA8/ITGB1/COL13A1/P4HA1/ADAM12/ADAM8/MMP20/MMP13/ADAMTS8/JAM3/MFAP5/DCN/NTN4/MMP17/COL4A2/NID2/TGFB3/FBLN5/CAPN3/ADAM10/ITGAL/ITGAE/PECAM1/EMILIN2/CAPN12/LTBP4/ADAM17/LTBP1/ITGA6/ITGA4/ITGAV/COL5A2/COL4A3/MMP24/GDF5/BMP7/COL20A1/JAM2/ITGB2/MMP11/CAPN7/ITGA9/DAG1/ADAMTS9/CD47/PLOD2/ADAMTS3/COL25A1/FGF2/TLL1/SPOCK3/CASP3/KLKB1/ADAMTS16/ITGA1/ITGA2/CAST/FBN2/MFAP3/ADAM19/CAPN11/DST/COL19A1/COL9A1/LAMA4/LAMA2/PLG/COL28A1/ITGB8/SERPINE1/LAMB1/CTSB/BMP1/ADAM9/MMP16/SDC2/COL14A1/COL22A1/COL15A1/LAMC3/DMD/CASK/COL4A5/CAPN6/P4HA3/FURIN/COL6A2/TMPRSS6/PDGFB/COL8A1/FMOD/THBS1/ICAM2/ICAM4/FGA/LOX/P4HA2	226
R-HSA-112315	R-HSA-112315	Transmission across Chemical Synapses	205/6575	272/10619	1.32183648234053e-06	0.000268426381892524	0.000238991143576123	RPS6KA1/GRIK3/SLC1A7/CACNA1E/PPFIA4/ACTN2/TUBB8/CAMK2G/SLC1A2/PLCB3/LRTOMT/GRIA4/GNB3/ADCY6/TUBA1C/CAMKK2/ADCY4/CHRFAM7A/PLCB2/RASGRF1/PDPK1/GRIN2A/TUBB3/DLG4/CACNB1/MAPT/PRKCA/KCNJ2/GRIN2C/GNAL/CACNA1A/PRKACA/SLC1A6/GRIK5/GRIN2D/PPFIA3/AP2A1/PRKCG/CACNG8/ADCY3/TUBA3E/TUBA3D/CACNB4/KCNJ3/CHRNA1/CHRND/CHRNG/PLCB1/SRC/DNAJC5/PPM1F/SYN3/SLC6A1/SYN2/GRIP2/GNAI2/CACNA2D2/ADCY5/DLG1/SLC6A3/RASGRF2/CAMK2A/GRIA1/GABRB2/RIMS1/GABRR1/GABRR2/RPS6KA2/RAC1/CAMK2B/ADCY1/STX1A/GNAI1/ACHE/CHRNA2/NRG1/CHRNB3/ADCY8/APBA1/GABBR2/STXBP1/GRIN1/CACNA1B/DLG3/GABRQ/GNB1/KIF17/PRKAA2/GNG12/LRRC7/GNAI3/CHRNB2/KCNJ10/GNG4/TUBAL3/CACNB2/GAD2/SLC18A2/AP2A2/LIN7C/PPFIA1/DLG2/GRIK4/KCNJ5/SLC6A12/SLC6A13/GRIN2B/KRAS/SLC38A1/PRKAG1/GLS2/GRIP1/SYT1/LIN7A/PPFIA2/ALDH2/PRKAB1/TUBA3C/ARHGEF7/GNG2/GABRB3/GABRA5/GABRG3/CHRNA7/GNB5/CHRNA5/CHRNB4/ADCY9/ABAT/PRKCB/CACNG3/ADCY7/CAMKK1/CHRNE/KCNJ12/GIT1/SLC6A4/AP2B1/NSF/TSPOAP1/PPM1E/CACNG4/KPNA2/KCNJ16/TUBB6/GNG7/GLS/CREB1/ERBB4/SNAP25/EPB41L1/GRIK1/KCNJ6/KCNJ15/COMT/MAPK1/CACNG2/KCNJ4/SLC6A11/PRKAR2A/CACNA2D3/GABRR3/BCHE/CPLX1/CHRNA9/GABRA2/GABRA4/GABRB1/NAAA/CAMK2D/GLRB/GRIA2/GLRA3/ADCY2/SLC1A3/PRKAA1/CAMK4/ALDH5A1/MYO6/GRIK2/SLC22A1/SLC22A2/PRKAR1B/CACNA2D1/GNGT1/PRKAR2B/PRKAG2/CHRNA6/NCALD/UNC13B/GRIN3A/PRKX/TSPAN7/CASK/GRIA3/GABRA3/CACNB3/TUBB4A/SLC17A7/MAOA/HSPA8/GNG8/SLC5A7/TUBB2A/GNG11	205
R-HSA-1483255	R-HSA-1483255	PI Metabolism	72/6575	84/10619	1.34117392808541e-06	0.000268426381892524	0.000238991143576123	PIK3CD/PLEKHA6/PIK3C2B/PIP4K2A/INPP5F/PLEKHA1/INPPL1/GDPD5/PNPLA6/PIK3R2/INPP4A/INPP5D/PI4KA/INPP5J/SBF1/SYNJ2/PIK3CG/PNPLA7/PIK3R3/PIP5K1A/PI4KB/PTEN/PI4K2A/SBF2/PIK3C2A/MTMR2/PIK3C2G/PLEKHA5/ARF3/TPTE2/MTMR6/MTMR10/TNFAIP8L3/GDE1/VAC14/PIK3R6/PIK3R5/PIP4K2B/MTMR4/GDPD1/PIK3C3/PIP5K1C/TNFAIP8L1/PIKFYVE/TPTE/SYNJ1/PITPNB/MTMR3/MTMR14/SACM1L/PIK3R4/PIK3CB/PIK3CA/PI4K2B/PTPN13/INPP4B/ENPP6/MTMR12/TNFAIP8/RUFY1/FIG4/PLEKHA8/MTMR9/MTMR7/PLEKHA2/PIP5K1B/INPP5E/BMX/MTMR8/MTM1/MTMR1/RAB4A	72
R-HSA-375165	R-HSA-375165	NCAM signaling for neurite out-growth	56/6575	63/10619	1.649829046147e-06	0.000288926311706494	0.000257243081537395	COL9A2/SPTA1/CNTN2/SPTBN2/NCAM1/CACNA1C/COL2A1/COL4A1/SPTB/ST8SIA2/CACNB1/CACNA1G/COL5A3/SPTBN4/SPTBN1/CACNB4/COL4A4/COL6A3/PTPRA/SRC/COL9A3/COL6A1/CACNA1I/CACNA1D/COL6A5/COL6A6/GDNF/ST8SIA4/FYN/FGFR1/SPTAN1/COL5A1/AGRN/CACNA1S/CACNB2/GFRA1/KRAS/COL4A2/RPS6KA5/CACNA1H/GRB2/NRTN/SOS1/COL5A2/CREB1/COL4A3/GFRA4/PRNP/MAPK1/COL9A1/GFRA2/PTK2/COL4A5/CACNB3/PSPN/COL6A2	56
R-HSA-1474290	R-HSA-1474290	Collagen formation	76/6575	90/10619	2.36880894137329e-06	0.000368744591873775	0.000328308607664017	PLOD1/COL16A1/COL9A2/COLGALT2/LAMB3/ADAMTS14/TLL2/LOXL4/COL17A1/MMP3/P3H3/COL2A1/COL4A1/LOXL1/ITGB4/P4HB/LAMA3/COL5A3/PXDN/LOXL3/COL4A4/COL6A3/MMP9/COL9A3/COL18A1/COL6A1/CRTAP/COL7A1/COL6A5/COL6A6/PCOLCE2/P3H2/COL23A1/ADAMTS2/COL21A1/COL11A2/PLOD3/COL26A1/LOXL2/PLEC/CTSV/COL27A1/COL5A1/P3H1/COL24A1/COL11A1/CTSS/LAMC2/COL13A1/P4HA1/MMP20/MMP13/COL4A2/ITGA6/COL5A2/COL4A3/COL20A1/PLOD2/ADAMTS3/COL25A1/TLL1/DST/COL19A1/COL9A1/COL28A1/CTSB/BMP1/COL14A1/COL22A1/COL15A1/COL4A5/P4HA3/COL6A2/COL8A1/LOX/P4HA2	76
R-HSA-6794361	R-HSA-6794361	Neurexins and neuroligins	50/6575	56/10619	4.51235102790165e-06	0.000632180379009021	0.00056285641769089	DLGAP3/NRXN2/SHANK2/SIPA1L1/APBA2/HOMER2/GRIN2A/DLG4/NLGN2/GRIN2C/DLGAP1/EPB41L3/GRIN2D/SHANK1/NRXN1/LRRTM1/DLGAP4/PDLIM5/GRM1/STX1A/APBA1/STXBP1/GRIN1/NLGN4X/DLG3/NLGN3/EPB41/SYT2/LRRTM3/SYT9/LIN7C/SYT7/DLG2/GRM5/GRIN2B/SYT10/SYT1/LIN7A/NRXN3/BEGAIN/APBA3/LRRTM4/EPB41L5/EPB41L1/SHANK3/NLGN1/HOMER1/EPB41L2/CASK/NLGN4Y	50
