ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-1483257	R-HSA-1483257	Phospholipid metabolism	183/7133	212/10619	1.00329948889863e-10	1.40662588343588e-07	1.23141810953242e-07	PIK3CD/PLA2G2F/MFSD2A/PIK3R3/SLC44A5/MIGA1/ACP6/PLEKHA6/PIK3C2B/LPGAT1/RAB4A/CHAT/PLEKHA1/OSBPL5/INPPL1/PLEKHA5/GPD1/TPTE2/JMJD7-PLA2G4B/PLA2G4E/PLA2G10/CDIPT/VAC14/CPNE7/INPP5K/PITPNM3/PIK3R5/PCTP/PGS1/PCYT2/PIK3C3/TNFAIP8L1/PNPLA6/SLC44A2/PIK3R2/PLA2G4C/TMEM86B/LPIN1/PLB1/LCLAT1/GPAT2/INPP4A/ALPI/INPP5D/CDS2/LPIN3/TPTE/AGPAT3/PI4KA/INPP5J/PISD/MTMR14/OSBPL10/ENPP6/LPCAT1/MTMR12/SYNJ2/AGPAT4/ACHE/GPAT4/DGAT1/MIGA2/BMX/PLA2G2A/PLA2G5/SLC44A3/PIP5K1A/PI4KB/PLA2G4A/ARF1/GNPAT/PIP4K2A/PTEN/PI4K2A/INPP5F/PTDSS2/SBF2/PIK3C2A/PTPMT1/PLAAT5/PLAAT4/PLAAT3/CHKA/GDPD5/DGAT2/MTMR2/PLBD1/PIK3C2G/ETNK1/ARF3/PIP4K2C/OSBPL8/CHPT1/PITPNM2/MTMR6/DDHD1/MTMR10/PLA2G4D/PLA2G4F/TNFAIP8L3/GDE1/LPCAT2/CSNK2A2/PIK3R6/PLD6/PEMT/PIP4K2B/MTMR4/GDPD1/LPIN2/ABHD3/PIP5K1C/PLEKHA4/MBOAT7/MBOAT2/HADHA/HADHB/SELENOI/STARD7/GPD2/PLA2R1/PIKFYVE/CSNK2A1/GPCPD1/CRLS1/CPNE1/LIPI/SYNJ1/PITPNB/MTMR3/PLA2G6/SBF1/RAB5A/GPD1L/SACM1L/PLA1A/MGLL/PIK3R4/PIK3CB/BCHE/PLD1/PIK3CA/LIPH/PCYT1A/PI4K2B/GPAT3/CDS1/PTPN13/ETNPPL/PLA2G12A/INPP4B/PIK3R1/TNFAIP8/RUFY1/MBOAT1/PLEKHA8/PNPLA8/AGK/AGPAT5/MTMR9/MTMR7/DDHD2/PLEKHA2/CPNE3/PTDSS1/PIP5K1B/SLC44A1/RAB14/AGPAT2/PNPLA7/PCYT1B/MTMR8/AWAT2/DGAT2L6/OCRL/MTM1/MTMR1/CEPT1/PLAAT2/STARD10/LPCAT4/PLD3/CHKB	183
R-HSA-112316	R-HSA-112316	Neuronal System	329/7133	413/10619	6.93116733650266e-09	4.85874830288836e-06	4.25354795492742e-06	KCNAB2/EPB41/GRIK3/KCNQ4/PTPRF/LRRC7/GNAI3/KCND3/CHRNB2/KCNN3/HCN3/SYT2/PPFIA4/KCNK1/ACTN2/TUBAL3/CHAT/LRRTM3/KCNMA1/KCNK18/ABCC8/KCNC1/LIN7C/SYT7/PLCB3/NRXN2/SYT12/PPFIA1/SHANK2/LRTOMT/GRIA4/HTR3A/NRGN/KCNA1/KCNJ8/ABCC9/ADCY6/GLS2/GRIP1/MDM2/KCNMB4/SLITRK5/SIPA1L1/NRXN3/KCNK10/GABRB3/APBA2/PLCB2/RASGRF1/HOMER2/NTRK3/PDPK1/ADCY9/GRIN2A/KCNG4/FLOT2/GIT1/CACNB1/KCNH4/GJC1/TSPOAP1/KCNH6/CACNG4/KPNA2/GRIN2C/DLGAP1/EPB41L3/TUBB6/APBA3/PTPRS/TUBB4A/CACNA1A/PRKACA/SLC1A6/KCNN1/GRIK5/KCNN4/AP2S1/KCNJ14/PPFIA3/SLC17A7/AP2A1/PRKCG/CACNG8/KCNF1/ADCY3/KCNK3/NRXN1/LRRTM1/TUBA3E/CACNB4/KCNH7/GAD1/CHRNA1/PRKAG3/PLCB1/EPB41L1/DLGAP4/KCNS1/CHRNA4/KCNQ2/DNAJC5/COMT/SYN3/CACNG2/SHANK3/SLC6A11/SLC6A1/GRIP2/CACNA2D2/ADCY5/KCNMB3/AP2M1/GRIA2/ADCY2/CAMK4/KCNN2/GLRA1/GRIA1/KCNMB1/RIMS1/KCNQ5/EPB41L2/RPS6KA2/PRKAR1B/CAMK2B/ADCY1/STX1A/GNB2/ACHE/PRKAG2/NRG1/CHRNB3/KCNB2/KCNS2/NCALD/KCNV2/PTPRD/APBA1/GABBR2/GRIN3A/STXBP1/TUBB4B/CACNA1B/NLGN4X/CASK/MAOA/KCND1/ARHGEF9/DLG3/NLGN3/GLRA4/GRIA3/GABRQ/GNB1/KIF17/RPS6KA1/DLGAP3/SLC1A7/PRKAA2/GNG12/PRKACB/KCNC4/KCNJ10/CACNA1E/KCNH1/KCNK2/GNG4/CACNB2/GAD2/CAMK2G/SLC18A2/AP2A2/KCNQ1/SYT9/PPFIBP2/SLC1A2/RTN3/DLG2/GRM5/PANX1/GRIK4/KCNJ1/KCNJ5/SLC6A12/KCNA6/GRIN2B/KRAS/PPFIBP1/SYT10/SLC38A1/PRKAG1/TUBA1C/SYT1/LIN7A/PPFIA2/ALDH2/PRKAB1/CAMKK2/ARHGEF7/GNG2/KCNH5/KCNK13/BEGAIN/GABRA5/GABRG3/CHRFAM7A/CHRNA7/GNB5/HCN4/NPTN/CHRNA5/CHRNB4/ABAT/PRKCB/CACNG3/ADCY7/TUBB3/CAMKK1/DLG4/KCNJ12/SLC6A4/AP2B1/MAPT/NSF/PPM1E/PRKCA/PRKAR1A/GNAL/KCNG2/HCN2/GNG7/KCNK6/GRIN2D/LRRC4B/SHANK1/KCNG3/LRRTM4/EPB41L5/KCNJ3/GLS/CREB1/ERBB4/CHRND/SNAP25/SRC/KCNB1/KCNG1/GRIK1/KCNJ6/KCNJ15/TUBA8/MAPK1/PPM1F/KCNJ4/SYN2/KCNH8/PRKAR2A/CACNA2D3/ARL6IP5/GABRR3/KCNAB1/BCHE/NLGN1/KCNMB2/GNB4/IL1RAP/DLG1/CHRNA9/GABRA2/GABRB1/NAAA/PDLIM5/CAMK2D/GLRB/GLRA3/SLC6A3/SLC1A3/PRKAA1/HCN1/HOMER1/RASGRF2/CAMK2A/GABRB2/ALDH5A1/KCNK16/LRFN2/MYO6/GABRR1/GABRR2/GRIK2/GRM1/SLC22A1/DBNL/GNAI1/CACNA2D1/GNGT1/PRKAR2B/KCND2/KCNH2/CHRNA6/ADCY8/KCNQ3/KCNK9/UNC13B/CACFD1/GRIN1/PRKX/GLRA2/RPS6KA3/IL1RAPL1/TSPAN7/SYN1/RPS6KA6/IL1RAPL2/SLITRK4/GABRA3/SLC6A13/KCNAB3/KCNA7/TUBB1/GNAI2/PRKACG/KCNK7/SLC38A2/VAMP2/GNG8/SLC5A7/GNG11	329
R-HSA-1483255	R-HSA-1483255	PI Metabolism	77/7133	84/10619	1.02090665679803e-07	4.77103710943611e-05	4.17676197132105e-05	PIK3CD/PIK3R3/PLEKHA6/PIK3C2B/RAB4A/PLEKHA1/INPPL1/PLEKHA5/TPTE2/VAC14/INPP5K/PIK3R5/PIK3C3/TNFAIP8L1/PNPLA6/PIK3R2/INPP4A/INPP5D/TPTE/PI4KA/INPP5J/MTMR14/ENPP6/MTMR12/SYNJ2/BMX/PIP5K1A/PI4KB/ARF1/PIP4K2A/PTEN/PI4K2A/INPP5F/SBF2/PIK3C2A/GDPD5/MTMR2/PIK3C2G/ARF3/PIP4K2C/MTMR6/MTMR10/TNFAIP8L3/GDE1/PIK3R6/PIP4K2B/MTMR4/GDPD1/PIP5K1C/PLEKHA4/PIKFYVE/SYNJ1/PITPNB/MTMR3/SBF1/RAB5A/SACM1L/PIK3R4/PIK3CB/PIK3CA/PI4K2B/PTPN13/INPP4B/PIK3R1/TNFAIP8/RUFY1/PLEKHA8/MTMR9/MTMR7/PLEKHA2/PIP5K1B/RAB14/PNPLA7/MTMR8/OCRL/MTM1/MTMR1	77
R-HSA-1660499	R-HSA-1660499	Synthesis of PIPs at the plasma membrane	51/7133	53/10619	2.34831611342983e-07	8.23084797757157e-05	7.20562260068207e-05	PIK3CD/PIK3R3/PLEKHA6/PIK3C2B/RAB4A/PLEKHA1/INPPL1/PLEKHA5/INPP5K/PIK3R5/PIK3R2/INPP4A/INPP5D/INPP5J/MTMR14/SYNJ2/BMX/PIP5K1A/ARF1/PIP4K2A/PTEN/PI4K2A/SBF2/PIK3C2A/MTMR2/PIK3C2G/PIP4K2C/MTMR6/PIK3R6/PIP4K2B/PIP5K1C/PLEKHA4/SYNJ1/MTMR3/RAB5A/PIK3CB/PIK3CA/PI4K2B/PTPN13/INPP4B/PIK3R1/RUFY1/PLEKHA8/MTMR9/PLEKHA2/PIP5K1B/RAB14/MTMR8/OCRL/MTM1/MTMR1	51
R-HSA-194840	R-HSA-194840	Rho GTPase cycle	118/7133	138/10619	6.80212634920366e-07	0.000190731622831671	0.000166974301540452	ARHGEF10L/INPP5B/ARHGAP29/RHOC/ARHGEF2/ARHGEF11/ARHGAP30/SRGAP2/OBSCN/ARHGAP1/ARAP1/ARHGAP32/SRGAP1/STARD13/ARHGEF40/ARHGAP11A/ARHGAP17/ABR/ARHGAP23/ARHGEF18/MYO9B/PIK3R2/ARHGEF1/ARHGEF33/SOS1/RHOQ/ARHGAP25/ARHGEF4/PREX1/TIAM1/BCR/SRGAP3/ARHGEF3/KALRN/ARHGEF26/ARHGAP24/FAM13A/TRIO/FGD2/CHN2/ARHGEF5/ARHGEF10/DLC1/ARHGAP39/FGD3/FGD1/ARHGEF9/OPHN1/STARD8/ARHGAP36/ARHGEF16/PLEKHG5/CDC42/SYDE2/VAV3/RHOU/GDI2/ARHGAP21/ARHGAP12/ARHGAP22/RHOBTB1/DEPDC7/RHOD/ARHGEF17/ARHGAP42/ARHGAP20/ARHGEF12/FGD4/RACGAP1/ARHGEF7/MCF2L/ARHGAP5/SOS2/RHOJ/ARHGAP11B/MYO9A/AKAP13/ARHGAP44/RHOT1/ARHGAP27/GNA13/RALBP1/TRIP10/VAV1/ARHGAP33/PLEKHG2/ARHGAP35/ARHGAP15/CHN1/NGEF/ITSN1/RAC2/RHOA/ARHGAP31/ECT2/ARAP2/RHOH/ARHGEF38/ARHGAP10/DEPDC1B/RASGRF2/FAM13B/ARAP3/ARHGAP26/ARHGEF37/ARHGAP18/TIAM2/RHOBTB2/VAV2/ARHGAP6/OCRL/ARHGEF6/MCF2/ARHGAP8/ARHGEF19/RHOV/ARHGAP45/ARHGEF39	118
R-HSA-193648	R-HSA-193648	NRAGE signals death through JNK	55/7133	59/10619	1.82945388958907e-06	0.000427482392200645	0.000374235655308921	ARHGEF10L/ARHGEF2/ARHGEF11/OBSCN/ARHGEF40/ABR/NGFR/ARHGEF18/ARHGEF1/ARHGEF33/SOS1/BCL2L11/ARHGEF4/PREX1/TIAM1/ARHGEF3/KALRN/ARHGEF26/TRIO/FGD2/ARHGEF5/ARHGEF10/FGD3/MAGED1/FGD1/ARHGEF9/ARHGEF16/PLEKHG5/VAV3/NGF/MAPK8/BAD/ARHGEF17/ARHGEF12/FGD4/ARHGEF7/MCF2L/SOS2/AKAP13/AATF/GNA13/VAV1/PLEKHG2/NGEF/ITSN1/ECT2/ARHGEF38/RASGRF2/ARHGEF37/TIAM2/VAV2/ARHGEF6/MCF2/ARHGEF19/ARHGEF39	55
R-HSA-112315	R-HSA-112315	Transmission across Chemical Synapses	217/7133	272/10619	2.16269069693708e-06	0.000433156051015113	0.000379202609417841	GRIK3/LRRC7/GNAI3/CHRNB2/PPFIA4/ACTN2/TUBAL3/CHAT/LIN7C/PLCB3/PPFIA1/LRTOMT/GRIA4/HTR3A/NRGN/ADCY6/GLS2/GRIP1/MDM2/GABRB3/PLCB2/RASGRF1/PDPK1/ADCY9/GRIN2A/GIT1/CACNB1/TSPOAP1/CACNG4/KPNA2/GRIN2C/TUBB6/TUBB4A/CACNA1A/PRKACA/SLC1A6/GRIK5/AP2S1/PPFIA3/SLC17A7/AP2A1/PRKCG/CACNG8/ADCY3/TUBA3E/CACNB4/GAD1/CHRNA1/PRKAG3/PLCB1/EPB41L1/CHRNA4/DNAJC5/COMT/SYN3/CACNG2/SLC6A11/SLC6A1/GRIP2/CACNA2D2/ADCY5/AP2M1/GRIA2/ADCY2/CAMK4/GLRA1/GRIA1/RIMS1/RPS6KA2/PRKAR1B/CAMK2B/ADCY1/STX1A/GNB2/ACHE/PRKAG2/NRG1/CHRNB3/NCALD/APBA1/GABBR2/GRIN3A/STXBP1/TUBB4B/CACNA1B/CASK/MAOA/ARHGEF9/DLG3/GLRA4/GRIA3/GABRQ/GNB1/KIF17/RPS6KA1/SLC1A7/PRKAA2/GNG12/PRKACB/KCNJ10/CACNA1E/GNG4/CACNB2/GAD2/CAMK2G/SLC18A2/AP2A2/SLC1A2/DLG2/GRIK4/KCNJ5/SLC6A12/GRIN2B/KRAS/SLC38A1/PRKAG1/TUBA1C/SYT1/LIN7A/PPFIA2/ALDH2/PRKAB1/CAMKK2/ARHGEF7/GNG2/GABRA5/GABRG3/CHRFAM7A/CHRNA7/GNB5/NPTN/CHRNA5/CHRNB4/ABAT/PRKCB/CACNG3/ADCY7/TUBB3/CAMKK1/DLG4/KCNJ12/SLC6A4/AP2B1/MAPT/NSF/PPM1E/PRKCA/PRKAR1A/GNAL/GNG7/GRIN2D/KCNJ3/GLS/CREB1/ERBB4/CHRND/SNAP25/SRC/GRIK1/KCNJ6/KCNJ15/TUBA8/MAPK1/PPM1F/KCNJ4/SYN2/PRKAR2A/CACNA2D3/ARL6IP5/GABRR3/BCHE/GNB4/DLG1/CHRNA9/GABRA2/GABRB1/NAAA/CAMK2D/GLRB/GLRA3/SLC6A3/SLC1A3/PRKAA1/RASGRF2/CAMK2A/GABRB2/ALDH5A1/MYO6/GABRR1/GABRR2/GRIK2/SLC22A1/GNAI1/CACNA2D1/GNGT1/PRKAR2B/CHRNA6/ADCY8/UNC13B/CACFD1/GRIN1/PRKX/GLRA2/RPS6KA3/TSPAN7/SYN1/RPS6KA6/GABRA3/SLC6A13/TUBB1/GNAI2/PRKACG/SLC38A2/VAMP2/GNG8/SLC5A7/GNG11	217
R-HSA-9006934	R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	350/7133	458/10619	6.23743011131586e-06	0.000998732082219727	0.000874331111846386	PRKCZ/MTOR/WASF2/PTPRU/LCK/COL9A2/PIK3R3/MKNK1/COL24A1/RAP1A/THEM4/THBS3/DNM3/NCF2/MAPKAPK2/LAMB3/PSEN2/RAB4A/CXCL12/FGFR2/DOCK1/POLR2L/PTPRJ/ERBB3/STAT6/PXN/WASF3/FLT1/GTF2F2/COL4A1/PSEN1/PGF/AKT1/CYFIP1/MAP2K5/SH3GL3/NTRK3/IGF1R/PCSK6/PDPK1/CDH5/ATP6V0D1/RANBP10/ESRP2/BCAR1/WWOX/POLR2A/NCOR1/ERBB2/TNS4/JUP/STAT5B/STAT5A/ATP6V0A1/GFAP/ITGB3/ITGA3/BAIAP2/LAMA1/PTPN2/LAMA3/PIK3C3/RIT2/PTPRS/GTF2F1/INSR/HNRNPM/COL5A3/DNM2/PRKACA/EPS15L1/PIK3R2/HPN/AXL/AP2S1/AP2A1/PPP2R1A/KIDINS220/ADAM17/SOS1/PRKCE/NCK2/RALB/PTPN18/STAT1/NRP2/FN1/IRS1/COL6A3/TRIB3/ITCH/PTPN1/LAMA5/COL9A3/TIAM1/RBFOX2/POLR2F/DNAL4/PRR5/MAPK12/ITPR1/LAMB2/MST1/MST1R/DOCK3/TLR9/LRIG1/ATP6V1A/COL6A6/AP2M1/TEC/KIT/KDR/PDGFC/RICTOR/THBS4/NRG2/DIAPH1/PDGFRB/CYFIP2/FGF18/FGFR4/FLT4/ITPR3/MAPK13/FRS3/ESR1/RPS6KA2/THBS2/PDGFA/ELMO1/RALA/TNS3/GRB10/EGFR/COL1A2/LAMB1/NOS3/PTK2B/DUSP4/NRG1/PAG1/SHB/PCSK5/NTRK2/SHC3/PTPN3/COL27A1/MAPKAP1/DNM1/LAMC3/RAPGEF1/RALGDS/COL5A1/CDC42/RPS6KA1/EPS15/DOCK7/PRKACB/COL11A1/VAV3/NGF/SH2D2A/NCSTN/LAMC1/LAMC2/ATP6V1G3/AKT3/STAM/ABI1/ITGB1/NRP1/HNRNPF/NRG3/TIAL1/ADAM12/AP2A2/PDE3B/PAK1/GAB2/PGR/YAP1/PDGFD/CUL5/PPP2R1B/CBL/CHEK1/FGF23/NTF3/PTPN6/GRIN2B/PTPRO/KRAS/ITPR2/ATF1/NCKAP1L/RNF41/RAP1B/FRS2/KITLG/IGF1/PTPN11/ATP6V0A2/FLT3/IRS2/COL4A2/ARHGEF7/ATP6V1D/FLRT2/RPS6KA5/HSP90AA1/SPRED1/SPINT1/FGF7/USP8/NEDD4/ADAM10/CSK/NRG4/MEF2A/PRKCB/CRK/GRAP/AP2B1/STAT3/CLTC/PRKCA/GGA3/GRB2/YES1/ADCYAP1/ROCK1/SOCS6/SHC2/MATK/SH3GL1/VAV1/PSENEN/SPINT2/AKT2/BAX/VRK3/ATP6V1C2/ROCK2/MEMO1/SPRED2/TIA1/TGFA/ATP6V1B1/POLR2D/STAM2/GALNT3/NCKAP1/ITGAV/COL5A2/ABI2/CREB1/ERBB4/COL4A4/COL4A3/SRC/YWHAB/ELMO2/ATP6V1E1/MAPK1/GRAP2/BRK1/RHOA/PRKCD/COL6A5/PIK3R4/NCK1/PIK3CB/PIK3CA/PAK2/KLB/PDGFRA/POLR2B/EREG/AREG/BTC/SPP1/EGF/FGF2/GAB1/ITGA2/ERBIN/PIK3R1/RASA1/MEF2C/FER/PPP2CA/CTNNA1/FGF1/ATP6V0E1/RANBP9/MAPK14/PPP2R5D/COL9A1/WASF1/FYN/LAMA4/PTPRK/LAMA2/TAB2/PLG/ADCYAP1R1/PTPN12/HGF/SH2B2/CAV1/MET/ATP6V0A4/BRAF/PPP2CB/FGFR1/PLAT/ATP6V1H/LYN/ATP6V0D2/WWP1/ESRP1/ATP6V1C1/PTK2/JAK2/SH3GL2/NCBP1/VAV2/ANOS1/VEGFD/SH3KBP1/RPS6KA3/ELK1/COL4A5/PAK3/POLR2G/RPS27A/PDGFB/PRKACG/ATP6AP1/ARF6/APH1B/ATP6V0C/GRB7/COL1A1/EPN1/ADORA2A/FGF5/HNRNPH1/HSPB1	350
R-HSA-3000157	R-HSA-3000157	Laminin interactions	30/7133	30/10619	6.41126158343619e-06	0.000998732082219727	0.000874331111846386	HSPG2/LAMB3/NID1/COL4A1/NID2/ITGA3/ITGB4/LAMA1/LAMA3/LAMA5/COL18A1/COL7A1/LAMB2/LAMB1/LAMC3/LAMC1/LAMC2/ITGB1/ITGA7/COL4A2/ITGA6/ITGAV/COL4A4/COL4A3/ITGA1/ITGA2/LAMA4/LAMA2/COL4A6/COL4A5	30
R-HSA-1483206	R-HSA-1483206	Glycerophospholipid biosynthesis	107/7133	129/10619	4.05643787698097e-05	0.00566621880579738	0.00496044081955083	PLA2G2F/MFSD2A/SLC44A5/MIGA1/ACP6/LPGAT1/CHAT/OSBPL5/GPD1/JMJD7-PLA2G4B/PLA2G4E/PLA2G10/CDIPT/CPNE7/PITPNM3/PCTP/PGS1/PCYT2/SLC44A2/PLA2G4C/TMEM86B/LPIN1/PLB1/LCLAT1/GPAT2/ALPI/CDS2/LPIN3/AGPAT3/PISD/OSBPL10/LPCAT1/AGPAT4/ACHE/GPAT4/DGAT1/MIGA2/PLA2G2A/PLA2G5/SLC44A3/PLA2G4A/GNPAT/PTDSS2/PTPMT1/PLAAT5/PLAAT4/PLAAT3/CHKA/DGAT2/PLBD1/ETNK1/OSBPL8/CHPT1/PITPNM2/DDHD1/PLA2G4D/PLA2G4F/LPCAT2/CSNK2A2/PLD6/PEMT/LPIN2/ABHD3/MBOAT7/MBOAT2/HADHA/HADHB/SELENOI/STARD7/GPD2/PLA2R1/CSNK2A1/GPCPD1/CRLS1/CPNE1/LIPI/PITPNB/PLA2G6/GPD1L/PLA1A/MGLL/BCHE/PLD1/LIPH/PCYT1A/GPAT3/CDS1/ETNPPL/PLA2G12A/MBOAT1/PNPLA8/AGK/AGPAT5/DDHD2/CPNE3/PTDSS1/SLC44A1/AGPAT2/PCYT1B/AWAT2/DGAT2L6/CEPT1/PLAAT2/STARD10/LPCAT4/PLD3/CHKB	107
